epoch,lr,loss_total,loss_pc_bbf_v1,loss_non_destructive,loss_non_destructive_nonzero_fraction,lambda_safe,acc,macro_f1,bacc,macro_auc,weighted_f1
68,0.009615334287138054,0.8419417142868042,0.8417577743530273,0.0036791989114135504,0.47211894392967224,0.05,0.8666666666666667,0.8805034591981329,0.9002976190476191,0.9667817714692716,0.8664282737351005
69,0.00959936159845135,0.7548245191574097,0.7547503113746643,0.0014836944174021482,0.4479553997516632,0.05,0.9,0.8832008726819386,0.8630952380952381,0.9552090772609642,0.8985078697210535
70,0.009583077966942534,0.7479301691055298,0.7479017972946167,0.0005669086240231991,0.4089219272136688,0.05,0.8666666666666667,0.8564213564213564,0.8258928571428571,0.9606477281890017,0.8659090909090909
71,0.009566484505576189,0.8040516376495361,0.8039756417274475,0.0015196374151855707,0.3773234188556671,0.05,0.8333333333333334,0.8167300238521169,0.8050595238095237,0.9669148985186721,0.8327668455575432
72,0.009549582348493355,0.7091656923294067,0.7090780735015869,0.0017519383691251278,0.42750927805900574,0.05,0.85,0.851348772660248,0.8581349206349206,0.9442737010543615,0.850200364298725
73,0.009532372650934018,0.851163923740387,0.8510603308677673,0.0020716842263936996,0.44609665870666504,0.05,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.9460066324747928,0.8336684171042761
74,0.009514856589158148,0.8198747634887695,0.8196456432342529,0.0045823100954294205,0.42565056681632996,0.05,0.85,0.8458396284483242,0.8363095238095237,0.9349422688160897,0.8475518997258128
75,0.009497035360365296,0.8102241158485413,0.8098001480102539,0.008479838259518147,0.39962825179100037,0.05,0.85,0.8391278602546208,0.7991071428571429,0.9560844521044993,0.8467337055365224
76,0.00947891018261278,0.734764575958252,0.7346235513687134,0.0028202009852975607,0.3289962708950043,0.05,0.7833333333333333,0.7306940025921999,0.6884920634920636,0.9375534547999171,0.7760209732532108
77,0.00946048229473242,0.6732653379440308,0.6732441186904907,0.00042418926022946835,0.2881040871143341,0.05,0.8,0.7443510737628385,0.7043650793650794,0.9561834424747161,0.7925490196078431
78,0.009441752956245879,0.7141563296318054,0.7141116857528687,0.0008925267029553652,0.27881041169166565,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9714908933658933,0.8291708291708292
79,0.009422723447278559,0.625906765460968,0.6258653998374939,0.0008276898879557848,0.3289962708950043,0.05,0.8166666666666667,0.7872722780061551,0.7410714285714285,0.9593412952787953,0.8118684996742817
80,0.00940339506847212,0.692662239074707,0.6925780773162842,0.001683131675235927,0.3475836515426636,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9526798433048432,0.8291708291708292
81,0.009383769140895582,0.6862205862998962,0.6860876083374023,0.0026589706540107727,0.41263940930366516,0.05,0.85,0.8174825174825174,0.7837301587301587,0.9591441544566545,0.8466083916083916
82,0.009363847005955023,0.6702925562858582,0.670211672782898,0.0016181626124307513,0.43308550119400024,0.05,0.8333333333333334,0.8031607321420808,0.7624007936507936,0.952784773097273,0.8299943480718229
83,0.009343630025301902,0.6399659514427185,0.6399329900741577,0.0006588107789866626,0.45167285203933716,0.05,0.8333333333333334,0.8266499582289056,0.7886904761904763,0.9247013250550986,0.8306808688387636
84,0.00932311958073999,0.6876676678657532,0.6873736381530762,0.005880772601813078,0.5260223150253296,0.05,0.8333333333333334,0.8142282554047261,0.7941468253968255,0.927151066744227,0.8318250377073907
85,0.009302317074130931,0.7089910507202148,0.7088019847869873,0.00378127908334136,0.4888475835323334,0.05,0.8166666666666667,0.7908724774396415,0.751984126984127,0.9422804549573418,0.813952962460425
86,0.009281223927298419,0.6555571556091309,0.6555331349372864,0.00048089769552461803,0.4609665274620056,0.05,0.8333333333333334,0.8043222926943857,0.7678571428571428,0.9513839093732962,0.8303969931876909
87,0.009259841581931017,0.6458315849304199,0.645809531211853,0.0004411901463754475,0.44609665870666504,0.05,0.8,0.7770966479718272,0.736111111111111,0.9563156096174964,0.7972349028303116
88,0.00923817149948363,0.6122657656669617,0.6122121810913086,0.0010721165454015136,0.44423791766166687,0.05,0.8166666666666667,0.7872722780061551,0.7410714285714285,0.9509178747091482,0.8118684996742817
89,0.00921621516107761,0.6875638365745544,0.6873303651809692,0.004668859764933586,0.4665427505970001,0.05,0.8166666666666667,0.7782150665871597,0.7574404761904762,0.9564837132643736,0.8138779566686545
90,0.009193974067399517,0.6424464583396912,0.6423624753952026,0.0016795358387753367,0.4869888424873352,0.05,0.8,0.7454545454545455,0.7098214285714285,0.9364630008792744,0.7927272727272727
91,0.009171449738598562,0.6357563138008118,0.6357365846633911,0.0003940281749237329,0.47211894392967224,0.05,0.7833333333333333,0.7322226078907786,0.6939484126984127,0.9443359150021885,0.7765949323151683
92,0.009148643714182699,0.6164875626564026,0.6164683699607849,0.00038386901724152267,0.4535315930843353,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9290684202240805,0.8291708291708292
93,0.009125557552913402,0.6211740970611572,0.6210150718688965,0.0031804414466023445,0.47026023268699646,0.05,0.8166666666666667,0.8016838882510525,0.7837301587301587,0.9452753036184641,0.8155147340221967
94,0.009102192832699127,0.6446146368980408,0.6445584297180176,0.0011239745654165745,0.4535315930843353,0.05,0.8666666666666667,0.8573232323232324,0.8313492063492064,0.9660009474278342,0.8661616161616161
95,0.009078551150487465,0.626209020614624,0.6261413097381592,0.001354157691821456,0.41263940930366516,0.05,0.85,0.8174825174825174,0.7837301587301587,0.9556569936876541,0.8466083916083916
96,0.00905463412215599,0.5968210101127625,0.5967969298362732,0.0004818087618332356,0.42750927805900574,0.05,0.85,0.83000333000333,0.8209325396825397,0.9586774898537871,0.8491591741591741
97,0.009030443382401818,0.6423627734184265,0.6422802209854126,0.001651050173677504,0.4163568615913391,0.05,0.8666666666666667,0.8426505664877758,0.8313492063492064,0.950622703423411,0.8657125819916518
98,0.009005980584629878,0.6004620790481567,0.6004370450973511,0.0005010656896047294,0.38289961218833923,0.05,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9529955925887531,0.8657475316011902
99,0.008981247400839902,0.584949791431427,0.584933876991272,0.00031822294113226235,0.36802974343299866,0.05,0.8333333333333334,0.8142282554047261,0.7941468253968255,0.949437518718179,0.8318250377073907
100,0.00895624552151215,0.6282550096511841,0.6282294988632202,0.000510092475451529,0.3475836515426636,0.05,0.85,0.8269670832599894,0.8045634920634921,0.9546458520515125,0.848248547790882
101,0.008930976655491857,0.6004346013069153,0.6004025936126709,0.0006397297838702798,0.38847583532333374,0.05,0.8166666666666667,0.7759197324414716,0.7465277777777777,0.9573899251080854,0.8132664437012262
102,0.008905442529872458,0.5577161908149719,0.5576968193054199,0.0003879827563650906,0.4089219272136688,0.05,0.8666666666666667,0.8292248163123342,0.7886904761904762,0.962401117619278,0.8627537933133342
103,0.008879644889877513,0.5628162622451782,0.5627992153167725,0.0003408050979487598,0.46468400955200195,0.05,0.85,0.83000333000333,0.8209325396825397,0.962401117619278,0.8491591741591741
104,0.008853585498741453,0.5609990358352661,0.5609773993492126,0.00043328868923708797,0.542750895023346,0.05,0.8666666666666667,0.8426505664877758,0.8313492063492064,0.9630752120433724,0.8657125819916518
105,0.008827266137589043,0.598927915096283,0.5989071726799011,0.00041461308137513697,0.4944237768650055,0.05,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9628226366139101,0.8657475316011902
106,0.008800688605313658,0.566693127155304,0.5666720867156982,0.00042103391024284065,0.5631970167160034,0.05,0.8666666666666667,0.8552287581699346,0.8204365079365079,0.965938733480007,0.8653104575163398
107,0.008773854718454323,0.5417234897613525,0.5416914224624634,0.0006416994147002697,0.5594795346260071,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9661913089094694,0.8461166007905138
108,0.008746766311071562,0.5484828352928162,0.5484616756439209,0.00042310383287258446,0.5557620525360107,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9670053097234702,0.8461166007905138
109,0.008719425234622036,0.5319567918777466,0.5319397449493408,0.00034102005884051323,0.5650557279586792,0.05,0.8666666666666667,0.8552287581699346,0.8204365079365079,0.9692869477657213,0.8653104575163398
110,0.008691833357832001,0.5985386371612549,0.5985223650932312,0.0003249865840189159,0.542750895023346,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9719610676273412,0.8461166007905138
111,0.008663992566569587,0.5596628189086914,0.5596176385879517,0.000904191576410085,0.5594795346260071,0.05,0.8833333333333333,0.8689681672936133,0.8363095238095237,0.9705429255841992,0.8821512356914615
112,0.00863590476371589,0.5728155970573425,0.5728083252906799,0.00014569316408596933,0.5743494629859924,0.05,0.85,0.828300803673938,0.8100198412698413,0.972949951428725,0.8489351320321468
113,0.008607571869034929,0.5542324781417847,0.5542278289794922,9.27130677155219e-05,0.535315990447998,0.05,0.85,0.828300803673938,0.8100198412698413,0.9713219498007234,0.8489351320321468
114,0.008578995819042416,0.5429867506027222,0.5429832339286804,7.069684215821326e-05,0.5743494629859924,0.05,0.85,0.828300803673938,0.8100198412698413,0.9770771899309635,0.8489351320321468
115,0.00855017856687341,0.5370862483978271,0.5370634198188782,0.00045711692655459046,0.5315985083580017,0.05,0.8833333333333333,0.8689681672936133,0.8363095238095237,0.9754696463128067,0.8821512356914615
116,0.00852112208214882,0.5580468773841858,0.5580453276634216,3.144374932162464e-05,0.5576208233833313,0.05,0.85,0.8156126482213438,0.7728174603174603,0.973048101880649,0.8461166007905138
117,0.008491828350840775,0.5626888275146484,0.5626665353775024,0.0004459152405615896,0.5390334725379944,0.05,0.8166666666666667,0.7872722780061551,0.7410714285714285,0.9547072260810469,0.8118684996742817
118,0.0084622993751369,0.5578852891921997,0.557811975479126,0.0014663905603811145,0.6301115155220032,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9549248249130325,0.8291708291708292
119,0.008432537173303462,0.5369862914085388,0.5369840860366821,4.3863285100087523e-05,0.5817843675613403,0.05,0.85,0.8166957420688763,0.7782738095238094,0.9546364329678009,0.846540027137042
120,0.00840254377954742,0.5502055883407593,0.5502023696899414,6.418485281756148e-05,0.5408921837806702,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9476876689435652,0.8461166007905138
121,0.008372321243877393,0.5715188384056091,0.5715138912200928,9.921518358169124e-05,0.5,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9539154831018039,0.8291708291708292
122,0.00834187163196355,0.5711901187896729,0.5711632370948792,0.0005371260340325534,0.4888475835323334,0.05,0.8333333333333334,0.8031607321420808,0.7624007936507936,0.9357658087021296,0.8299943480718229
123,0.008311197024996417,0.5630712509155273,0.563068151473999,6.23087034909986e-05,0.5074349641799927,0.05,0.85,0.8166957420688763,0.7782738095238094,0.9305147595241934,0.846540027137042
124,0.008280299519544634,0.5587475895881653,0.558746337890625,2.5259350877604447e-05,0.49070632457733154,0.05,0.85,0.8166957420688763,0.7782738095238094,0.9274686158530497,0.846540027137042
125,0.008249181227411657,0.5843461751937866,0.5843449831008911,2.4420358386123553e-05,0.5446096658706665,0.05,0.8333333333333334,0.8031607321420808,0.7624007936507936,0.9332588325807665,0.8299943480718229
126,0.008217844275491416,0.5735540986061096,0.573541522026062,0.0002520304697100073,0.4684014916419983,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9251792385636725,0.8291708291708292
127,0.008186290805622951,0.5410934090614319,0.5410892963409424,8.23042937554419e-05,0.4925650358200073,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9193890218359558,0.8291708291708292
128,0.008154522974444009,0.5265349745750427,0.5265321731567383,5.5537802836624905e-05,0.5297397971153259,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9284447808917148,0.8291708291708292
129,0.008122542953243656,0.5487364530563354,0.5487185716629028,0.00035795802250504494,0.5594795346260071,0.05,0.8666666666666667,0.8292248163123342,0.7886904761904762,0.9401951178189387,0.8627537933133342
130,0.008090352927813856,0.5488470196723938,0.5488433241844177,7.379741873592138e-05,0.5557620525360107,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9434384023122231,0.8461166007905138
131,0.008057955098300092,0.5344167351722717,0.534413754940033,5.946226519881748e-05,0.5631970167160034,0.05,0.8333333333333334,0.8031607321420808,0.7624007936507936,0.9355432303545511,0.8299943480718229
132,0.008025351679050973,0.5623860955238342,0.5623819231987,8.328924741363153e-05,0.5631970167160034,0.05,0.8333333333333334,0.8016428016428017,0.7569444444444443,0.9396023154867494,0.8291708291708292
133,0.0079925448984669,0.5632662773132324,0.5632098913192749,0.0011280194157734513,0.5873605608940125,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9411122486004562,0.8461166007905138
134,0.007959536998847744,0.553875744342804,0.5538553595542908,0.0004074261523783207,0.5520446300506592,0.05,0.8833333333333333,0.8425190066981112,0.8045634920634921,0.9599155594143802,0.879127091813659
135,0.007926330236239594,0.5776591300964355,0.5776334404945374,0.0005141827859915793,0.4814126193523407,0.05,0.85,0.8156126482213438,0.7728174603174603,0.9537473794549266,0.8461166007905138
136,0.00789292688028057,0.5806774497032166,0.5806176662445068,0.0011951116612181067,0.5167286396026611,0.05,0.8833333333333333,0.8425190066981112,0.8045634920634921,0.9536074730650203,0.879127091813659
137,0.00785932921404568,0.5882686972618103,0.588206946849823,0.001235572388395667,0.43866169452667236,0.05,0.8666666666666667,0.8299271787643882,0.7941468253968255,0.9498949742169082,0.8628376791167489
138,0.007825539533890782,0.5723361968994141,0.5723298788070679,0.00012592616258189082,0.4052044451236725,0.05,0.85,0.8166957420688763,0.7782738095238094,0.9461824753687962,0.846540027137042
139,0.007791560149295626,0.5323613882064819,0.5323531627655029,0.000164525888976641,0.33643123507499695,0.05,0.8333333333333334,0.8031607321420808,0.7624007936507936,0.9438454027192235,0.8299943480718229
140,0.007757393382706014,0.5466824173927307,0.5466781854629517,8.491311746183783e-05,0.3011152446269989,0.05,0.8,0.7724542724542726,0.7251984126984127,0.9389041634029841,0.7941577941577942
141,0.00772304156937506,0.6095178723335266,0.6094295382499695,0.0017667344072833657,0.31040892004966736,0.05,0.7833333333333333,0.7571375859047093,0.7093253968253969,0.946904265153086,0.7759824270098242
142,0.00768850705720357,0.6953936815261841,0.6952571272850037,0.0027315218467265368,0.306691437959671,0.05,0.8166666666666667,0.7872722780061551,0.7410714285714285,0.9461602175340383,0.8118684996742817
143,0.00765379220657958,0.6068109273910522,0.6067700386047363,0.0008173070382326841,0.38289961218833923,0.05,0.8,0.7633986928104575,0.736111111111111,0.9495434084172292,0.7969934640522875
144,0.007618899390217016,0.5692445039749146,0.569221556186676,0.00045932273496873677,0.3903345763683319,0.05,0.85,0.8293040293040294,0.8154761904761904,0.9520698826418165,0.8492307692307693
145,0.007583830992993526,0.5688897371292114,0.5688585638999939,0.0006239349604584277,0.4368029832839966,0.05,0.85,0.8293040293040294,0.8154761904761904,0.9516978588322927,0.8492307692307693
146,0.007548589411787477,0.5820773243904114,0.5820608735084534,0.00032954016933217645,0.3921933174133301,0.05,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.960191232596893,0.8657475316011902
147,0.007513177055314133,0.5347235202789307,0.5346982479095459,0.000505067699123174,0.44609665870666504,0.05,0.8833333333333333,0.8758331099794514,0.8735119047619048,0.9585632309688913,0.8832145090681676
148,0.0074775963439610155,0.5761547684669495,0.5761076211929321,0.0009425076423212886,0.49628251791000366,0.05,0.8833333333333333,0.8758331099794514,0.8735119047619048,0.960725420631081,0.8832145090681676
