epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2737033367156982,3.4398179054260254,0.35,0.1728395061728395,0.3333333333333333,0.7935679417106304,0.18148148148148147
2,0.01,3.155191421508789,5.139749526977539,0.35,0.1728395061728395,0.3333333333333333,0.7221697873230891,0.18148148148148147
3,0.01,4.948714256286621,5.209807872772217,0.2833333333333333,0.17988394584139264,0.18799603174603174,0.7072191217238387,0.2722114764667956
4,0.01,4.874499320983887,3.0505552291870117,0.35,0.18918918918918917,0.21875,0.7085468525621827,0.30270270270270266
5,0.01,4.2954511642456055,6.600628852844238,0.5166666666666667,0.41991341991341996,0.5833333333333334,0.7175821536080971,0.4067099567099567
6,0.01,7.532815933227539,3.880561351776123,0.5166666666666667,0.4109704641350211,0.5461309523809524,0.7285736843519862,0.40755274261603375
7,0.01,4.015277862548828,4.113609313964844,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.7313000591302479,0.4203508771929825
8,0.01,3.946542978286743,3.047092914581299,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7448591001067416,0.46019076305220885
9,0.01,2.696876049041748,2.437926769256592,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.731861604503114,0.4203508771929825
10,0.01,2.4204702377319336,3.026589870452881,0.5333333333333333,0.4271929824561404,0.5565476190476191,0.7409581595902351,0.4203508771929825
11,0.01,2.598788261413574,6.2283453941345215,0.5166666666666667,0.43319268635724334,0.5461309523809524,0.7683828717142397,0.4153305203938115
12,0.01,3.432889938354492,2.411764144897461,0.45,0.4222222222222222,0.6190476190476191,0.7985772144085823,0.28777777777777774
13,0.01,2.4787230491638184,2.684147357940674,0.4666666666666667,0.41828316610925304,0.6666666666666666,0.7857949778645533,0.29716833890746935
14,0.01,2.4268012046813965,2.4241437911987305,0.4666666666666667,0.4131944444444445,0.6666666666666666,0.7845616778399798,0.2977430555555556
15,0.01,2.349623203277588,2.3818085193634033,0.5166666666666667,0.41991341991341996,0.5833333333333334,0.8163107692883637,0.4067099567099567
16,0.01,2.2985315322875977,2.251871347427368,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.828191893492601,0.44658058345289336
17,0.01,2.2685611248016357,2.287940740585327,0.5833333333333334,0.48971193415637854,0.625,0.8047307557920765,0.45946502057613164
