epoch,lr,c1_loss,boundary_loss,weighted_boundary_loss,total_loss,acc,macro_f1,bacc,macro_auc,weighted_f1,loss_AD_SMCI_MRI,loss_AD_SMCI_PET,loss_AD_SMCI_CSF,loss_AD_SMCI_Risk,loss_AD_SMCI_COG,loss_AD_SMCI_ROI,loss_CN_SMCI_MRI,loss_CN_SMCI_PET,loss_CN_SMCI_CSF,loss_CN_SMCI_Risk,loss_CN_SMCI_COG,loss_CN_SMCI_ROI
1,0.01,3.294834613800049,0.723951518535614,0.1809878796339035,3.4758224487304688,0.35,0.1728395061728395,0.3333333333333333,0.7643518638506847,0.18148148148148147,0.6930019855499268,0.8205264806747437,0.6146910786628723,0.7995781898498535,0.5932731032371521,0.6463761329650879,0.7304352521896362,0.740837574005127,0.7354816198348999,0.9764450788497925,0.6299076080322266,0.7068642377853394
2,0.01,2.9449613094329834,0.7080459594726562,0.17701148986816406,3.1219727993011475,0.35,0.1728395061728395,0.3333333333333333,0.6662897833298776,0.18148148148148147,0.6901547312736511,0.9898768663406372,0.5468123555183411,0.7473753094673157,0.3903536796569824,0.6077736616134644,0.8118595480918884,0.9054760336875916,0.7598588466644287,0.879849374294281,0.4812237024307251,0.6859369277954102
3,0.01,6.923433303833008,0.5716266632080078,0.14290666580200195,7.06633996963501,0.3333333333333333,0.182648401826484,0.20833333333333334,0.5826534194753534,0.2922374429223744,0.4898611903190613,0.6056938767433167,0.5375528931617737,0.6213562488555908,0.30372393131256104,0.48900967836380005,0.6385420560836792,0.7600827217102051,0.663182258605957,0.7014785408973694,0.41714316606521606,0.6318938732147217
4,0.01,6.0299506187438965,0.5890132188796997,0.14725330471992493,6.177204132080078,0.43333333333333335,0.21940928270042193,0.2708333333333333,0.603299691006059,0.35105485232067507,0.5209903120994568,0.5167383551597595,0.5814763903617859,0.6328411102294922,0.2998710870742798,0.43670397996902466,0.7560650110244751,0.913515031337738,0.7141937017440796,0.6356712579727173,0.42539525032043457,0.6346966028213501
5,0.01,4.774174690246582,0.6049351096153259,0.15123377740383148,4.925408363342285,0.55,0.3177655677655678,0.38095238095238093,0.6540420347908555,0.40425824175824177,0.5259862542152405,0.5851266980171204,0.6119595170021057,0.6346511840820312,0.3345670700073242,0.4231187105178833,0.8046886920928955,0.8359435796737671,0.7810988426208496,0.6493707895278931,0.43288564682006836,0.6398239135742188
6,0.01,3.0879933834075928,0.576168417930603,0.14404210448265076,3.2320353984832764,0.6,0.5047619047619047,0.5982142857142857,0.7135140093571697,0.4742857142857143,0.5066318511962891,0.597002387046814,0.5842705965042114,0.6077218055725098,0.3214627206325531,0.41887366771698,0.6888328790664673,0.710027813911438,0.7572562098503113,0.6645985245704651,0.43052351474761963,0.6268181800842285
7,0.01,3.560436725616455,0.552475094795227,0.13811877369880676,3.6985554695129395,0.6,0.5102821616451458,0.6354166666666666,0.8431990735941207,0.4733142037302726,0.5175060629844666,0.5688641667366028,0.5452196002006531,0.6035401821136475,0.28305184841156006,0.4190565347671509,0.6479178667068481,0.6591759324073792,0.6913752555847168,0.6355464458465576,0.44167229533195496,0.6167743802070618
8,0.01,3.5196361541748047,0.5571455955505371,0.13928639888763428,3.6589226722717285,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8172609568541173,0.4876255020080321,0.5305536389350891,0.5673841834068298,0.5411401391029358,0.6155519485473633,0.2621801197528839,0.4139001965522766,0.7193602323532104,0.6890344023704529,0.6739555597305298,0.6153626441955566,0.434212863445282,0.6231105923652649
9,0.01,2.6031746864318848,0.5620935559272766,0.14052338898181915,2.7436981201171875,0.6,0.5102821616451458,0.6354166666666666,0.8246169612620085,0.4733142037302726,0.5208684206008911,0.5714737176895142,0.5617642402648926,0.6117229461669922,0.2738930583000183,0.4066060185432434,0.7478528022766113,0.6886390447616577,0.696121871471405,0.6236599683761597,0.41315513849258423,0.6293654441833496
10,0.01,3.0197324752807617,0.5391802191734314,0.13479505479335785,3.154527425765991,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8053017202486542,0.4876255020080321,0.5043385028839111,0.5271216630935669,0.5351582765579224,0.595711350440979,0.2700044512748718,0.40150919556617737,0.6741668581962585,0.6392006874084473,0.6823770999908447,0.6241008043289185,0.3997417688369751,0.616732120513916
11,0.01,3.1000494956970215,0.5372065305709839,0.13430163264274597,3.23435115814209,0.65,0.6163924050632912,0.6830357142857143,0.816602340924275,0.5776445147679325,0.5197442770004272,0.508102536201477,0.5178409814834595,0.6137613654136658,0.2605971693992615,0.40237587690353394,0.6524427533149719,0.6635895371437073,0.6657382249832153,0.6193612813949585,0.407558798789978,0.6153658628463745
12,0.01,2.7650604248046875,0.5490652322769165,0.13726630806922913,2.902326822280884,0.48333333333333334,0.4947118241235888,0.6770833333333334,0.8328918962763302,0.33840166369578134,0.5385175347328186,0.5098036527633667,0.5245811939239502,0.6389857530593872,0.2515683174133301,0.40402060747146606,0.6837592124938965,0.7271151542663574,0.6537079811096191,0.6126222610473633,0.4204724133014679,0.6236283779144287
13,0.01,2.7295730113983154,0.5498154163360596,0.1374538540840149,2.8670268058776855,0.5,0.5308823529411765,0.6875,0.8511532798089402,0.37482843137254906,0.5166630148887634,0.5142359733581543,0.5462156534194946,0.6185156106948853,0.24656948447227478,0.39941418170928955,0.7212110757827759,0.7408883571624756,0.652175784111023,0.6088070869445801,0.4096021056175232,0.6234862208366394
14,0.01,2.9642419815063477,0.5387228727340698,0.13468071818351746,3.0989227294921875,0.5,0.5308823529411765,0.6875,0.8628609008915613,0.37482843137254906,0.4853047728538513,0.5085638165473938,0.5531192421913147,0.590313196182251,0.24582847952842712,0.3926333785057068,0.7140334844589233,0.6907695531845093,0.6612688302993774,0.6145544052124023,0.39499425888061523,0.6132904291152954
15,0.01,2.7197957038879395,0.534751296043396,0.133687824010849,2.8534834384918213,0.5333333333333333,0.5633411887928778,0.6711309523809524,0.8495457361907834,0.4530871956009426,0.48045796155929565,0.5033334493637085,0.5485050678253174,0.6019108891487122,0.24613739550113678,0.3927916884422302,0.6886072754859924,0.6463767886161804,0.6728280782699585,0.6230003833770752,0.4009455144405365,0.612121045589447
16,0.01,2.456754684448242,0.5333155393600464,0.1333288848400116,2.590083599090576,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8267841304397908,0.46019076305220885,0.48445987701416016,0.5019092559814453,0.5408551692962646,0.6193698644638062,0.24307134747505188,0.39680662751197815,0.6573920249938965,0.6304857730865479,0.6747421622276306,0.6204619407653809,0.41311711072921753,0.6171152591705322
17,0.01,2.4323062896728516,0.5268138647079468,0.1317034661769867,2.564009666442871,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8308968503543975,0.46019076305220885,0.46595335006713867,0.4992789030075073,0.5414137840270996,0.6000638604164124,0.23492851853370667,0.393949955701828,0.6462069749832153,0.6431552171707153,0.6650466322898865,0.6102505326271057,0.40687182545661926,0.6146467924118042
18,0.01,2.3903002738952637,0.5212821960449219,0.13032054901123047,2.520620822906494,0.5666666666666667,0.46293639406982307,0.5773809523809524,0.842919260814308,0.44658058345289336,0.4394558072090149,0.4871751666069031,0.5403608083724976,0.5871902704238892,0.23011627793312073,0.3881489038467407,0.6600472927093506,0.6486788392066956,0.6630661487579346,0.612878680229187,0.3894183039665222,0.608849823474884
19,0.01,2.307706356048584,0.5170859098434448,0.1292714774608612,2.4369778633117676,0.6,0.5047619047619047,0.5982142857142857,0.843803214823262,0.4742857142857143,0.4308582842350006,0.46816036105155945,0.5286465883255005,0.5995956063270569,0.22962868213653564,0.3889363408088684,0.6573687791824341,0.6246899366378784,0.6674549579620361,0.613563060760498,0.3853784501552582,0.6107492446899414
20,0.01,2.2157814502716064,0.5111751556396484,0.1277937889099121,2.3435752391815186,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.8631552322590058,0.48901960784313725,0.4183139204978943,0.45925745368003845,0.5256046056747437,0.5938126444816589,0.2253669798374176,0.3893090784549713,0.6392921209335327,0.6094741821289062,0.6639050245285034,0.6065495014190674,0.3930897116661072,0.6101270914077759
21,0.009999830837037664,2.2168776988983154,0.49946826696395874,0.12486706674098969,2.3417446613311768,0.6,0.5102821616451458,0.6354166666666666,0.8504219509526113,0.4733142037302726,0.37370765209198,0.43676626682281494,0.5238834619522095,0.5792883634567261,0.21273654699325562,0.38270625472068787,0.6307148933410645,0.6119312644004822,0.6546679735183716,0.6062759160995483,0.3745208978652954,0.6064192056655884
22,0.009999323359712722,2.173996925354004,0.4970684051513672,0.1242671012878418,2.2982640266418457,0.6,0.5102821616451458,0.6354166666666666,0.85489217608911,0.4733142037302726,0.3535228669643402,0.420787513256073,0.5222687721252441,0.5880403518676758,0.20878101885318756,0.38515767455101013,0.6370214223861694,0.6051470637321472,0.6603751182556152,0.6019856929779053,0.37181344628334045,0.6099200248718262
23,0.009998477602710573,2.153679132461548,0.4824681282043457,0.12061703205108643,2.274296283721924,0.6666666666666666,0.5459001782531194,0.5357142857142857,0.8376314352139823,0.6442736185383244,0.31007587909698486,0.3991331458091736,0.5246666669845581,0.563846230506897,0.20029327273368835,0.37836164236068726,0.611506462097168,0.5845614671707153,0.6527340412139893,0.594549298286438,0.3669860363006592,0.6029034852981567
24,0.009997293623837585,2.277224063873291,0.4725373685359955,0.11813434213399887,2.3953583240509033,0.6166666666666667,0.6351089193952049,0.7604166666666666,0.8728933649334593,0.5658706887615323,0.264265775680542,0.3679976165294647,0.5236212611198425,0.5710838437080383,0.1883338987827301,0.3831316828727722,0.5995475649833679,0.5779070854187012,0.656256377696991,0.5889991521835327,0.34491848945617676,0.6043854355812073
