b_AD,b_CN,b_SMCI,correct_count,acc,bacc,macro_f1,bias_l2_norm
-1,-1,0,456,0.84758364312267653,0.77193796001186821,0.81808690925909044,1.4142135623730951
-1,-0.90000000000000002,0,461,0.85687732342007439,0.78080320823881844,0.82633417065743897,1.3453624047073711
-1,-0.80000000000000004,0,466,0.86617100371747213,0.78966845646576889,0.83443669989593439,1.2806248474865698
-1,-0.69999999999999996,0,469,0.87174721189591076,0.79559106440405436,0.83937193420881429,1.2206555615733703
-1,-0.59999999999999998,0,471,0.87546468401486988,0.8003440816990649,0.84277513306960239,1.1661903789690602
-1,-0.5,0,475,0.88289962825278812,0.80803973928274042,0.84908350459755988,1.1180339887498949
-1,-0.40000000000000002,0,477,0.88661710037174724,0.81218929757563574,0.85223378712302689,1.0770329614269007
-1,-0.29999999999999999,0,483,0.89776951672862448,0.82282759544797612,0.86130689007675698,1.0440306508910551
-1,-0.20000000000000001,0,483,0.89776951672862448,0.82403451345220669,0.8614058729266949,1.019803902718557
-1,-0.10000000000000001,0,486,0.90334572490706322,0.82935366238837682,0.86586200484472242,1.004987562112089
-1,-0,0,487,0.90520446096654272,0.83173017103588209,0.86736924485790656,1
-1,0.10000000000000001,0,486,0.90334572490706322,0.83237095739895295,0.86600865247325842,1.004987562112089
-1,0.20000000000000001,0,485,0.9014869888475836,0.83180482575779335,0.86459945486429024,1.019803902718557
-1,0.29999999999999999,0,480,0.89219330855018586,0.82595687254141892,0.85746917952790846,1.0440306508910551
-1,0.40000000000000002,0,478,0.88847583643122674,0.82422115025698461,0.85466511054917982,1.0770329614269007
-1,0.5,0,471,0.87546468401486988,0.81663747475617576,0.84483799172224738,1.1180339887498949
-1,0.59999999999999998,0,467,0.86802973977695164,0.81316603018730682,0.83931405106893509,1.1661903789690602
-1,0.69999999999999996,0,465,0.86431226765799252,0.81082684890075718,0.83652511448349109,1.2206555615733703
-1,0.80000000000000004,0,456,0.84758364312267653,0.80090399211339858,0.82406498820945517,1.2806248474865698
-1,0.90000000000000002,0,455,0.84572490706319703,0.79973440147012376,0.82268119542104134,1.3453624047073711
-1,1,0,447,0.83085501858736055,0.79037767632392486,0.81163489326545379,1.4142135623730951
-0.90000000000000002,-1,0,459,0.85315985130111527,0.78732257539648354,0.8308657206849247,1.3453624047073711
-0.90000000000000002,-0.90000000000000002,0,464,0.86245353159851301,0.79618782362343399,0.83913417431192661,1.2727922061357855
-0.90000000000000002,-0.80000000000000004,0,469,0.87174721189591076,0.80505307185038433,0.84725839716592299,1.2041594578792296
-0.90000000000000002,-0.69999999999999996,0,472,0.87732342007434949,0.81097567978866969,0.85221082725234309,1.1401754250991381
-0.90000000000000002,-0.59999999999999998,0,474,0.8810408921933085,0.81572869708368023,0.85563106514239262,1.0816653826391969
-0.90000000000000002,-0.5,0,478,0.88847583643122674,0.82342435466735575,0.86196208502340654,1.0295630140987
-0.90000000000000002,-0.40000000000000002,0,480,0.89219330855018586,0.82757391296025107,0.86512604777613389,0.98488578017961048
-0.90000000000000002,-0.29999999999999999,0,486,0.90334572490706322,0.83821221083259145,0.87422818853630202,0.94868329805051377
-0.90000000000000002,-0.20000000000000001,0,486,0.90334572490706322,0.83941912883682201,0.87433610109791682,0.92195444572928875
-0.90000000000000002,-0.10000000000000001,0,489,0.90892193308550184,0.84473827777299215,0.87880726409733434,0.90553851381374173
-0.90000000000000002,-0,0,490,0.91078066914498146,0.84711478642049753,0.88032419655095673,0.90000000000000002
-0.90000000000000002,0.10000000000000001,0,489,0.90892193308550184,0.84775557278356828,0.8789771893429531,0.90553851381374173
-0.90000000000000002,0.20000000000000001,0,488,0.90706319702602234,0.84718944114240868,0.87757223551391128,0.92195444572928875
-0.90000000000000002,0.29999999999999999,0,483,0.89776951672862448,0.84134148792603425,0.87043928990441033,0.94868329805051377
-0.90000000000000002,0.40000000000000002,0,481,0.89405204460966547,0.83960576564159994,0.8676387879512566,0.98488578017961048
-0.90000000000000002,0.5,0,474,0.8810408921933085,0.83202209014079109,0.85781185491324419,1.0295630140987
-0.90000000000000002,0.59999999999999998,0,470,0.87360594795539037,0.82855064557192215,0.85229442443194114,1.0816653826391969
-0.90000000000000002,0.69999999999999996,0,468,0.86988847583643125,0.82621146428537251,0.84950390340298598,1.1401754250991381
-0.90000000000000002,0.80000000000000004,0,459,0.85315985130111527,0.81628860749801391,0.83704051248834388,1.2041594578792296
-0.90000000000000002,0.90000000000000002,0,458,0.85130111524163565,0.81511901685473909,0.83565574602356707,1.2727922061357855
-0.90000000000000002,1,0,450,0.83643122676579928,0.80576229170854019,0.82460101278971287,1.3453624047073711
-0.80000000000000004,-1,0,458,0.85130111524163565,0.78615298475320872,0.82789384528514953,1.2806248474865698
-0.80000000000000004,-0.90000000000000002,0,463,0.86059479553903351,0.79501823298015906,0.83616132901570295,1.2041594578792296
-0.80000000000000004,-0.80000000000000004,0,468,0.86988847583643125,0.80388348120710929,0.8442846234378294,1.131370849898476
-0.80000000000000004,-0.69999999999999996,0,471,0.87546468401486988,0.80980608914539476,0.8492344865533904,1.063014581273465
-0.80000000000000004,-0.59999999999999998,0,473,0.879182156133829,0.81455910644040541,0.85265026191419224,1
-0.80000000000000004,-0.5,0,477,0.88661710037174724,0.82225476402408093,0.85897850390705643,0.94339811320566047
-0.80000000000000004,-0.40000000000000002,0,479,0.89033457249070636,0.82640432231697625,0.86214002644227838,0.89442719099991597
-0.80000000000000004,-0.29999999999999999,0,485,0.9014869888475836,0.83704262018931663,0.87124119175167081,0.8544003745317531
-0.80000000000000004,-0.20000000000000001,0,485,0.9014869888475836,0.83824953819354719,0.87134483688079356,0.82462112512353214
-0.80000000000000004,-0.10000000000000001,0,488,0.90706319702602234,0.84356868712971733,0.87581553237290943,0.80622577482985502
-0.80000000000000004,-0,0,489,0.90892193308550184,0.84594519577722271,0.87733015079503629,0.80000000000000004
-0.80000000000000004,0.10000000000000001,0,488,0.90706319702602234,0.84658598214029335,0.87597449431203478,0.80622577482985502
-0.80000000000000004,0.20000000000000001,0,487,0.90520446096654272,0.84601985049913375,0.87456520770855539,0.82462112512353214
-0.80000000000000004,0.29999999999999999,0,482,0.89591078066914498,0.84017189728275954,0.86742163907112368,0.8544003745317531
-0.80000000000000004,0.40000000000000002,0,480,0.89219330855018586,0.83843617499832501,0.86461443169251828,0.89442719099991597
-0.80000000000000004,0.5,0,473,0.879182156133829,0.83085249949751627,0.85476937391516417,0.94339811320566047
-0.80000000000000004,0.59999999999999998,0,469,0.87174721189591076,0.82738105492864733,0.84923747276688444,1
-0.80000000000000004,0.69999999999999996,0,467,0.86802973977695164,0.82504187364209758,0.84644218132590232,1.063014581273465
-0.80000000000000004,0.80000000000000004,0,458,0.85130111524163565,0.81511901685473909,0.83395382949743302,1.131370849898476
-0.80000000000000004,0.90000000000000002,0,457,0.84944237918215615,0.81394942621146427,0.8325665189679361,1.2041594578792296
-0.80000000000000004,1,0,449,0.83457249070631967,0.80459270106526548,0.82149092125672929,1.2806248474865698
-0.69999999999999996,-1,0,457,0.84944237918215615,0.7849833941099339,0.82496324169189139,1.2206555615733703
-0.69999999999999996,-0.90000000000000002,0,462,0.85873605947955389,0.79384864233688424,0.83322973832306324,1.1401754250991381
-0.69999999999999996,-0.80000000000000004,0,467,0.86802973977695164,0.80271389056383458,0.84135208696962815,1.063014581273465
-0.69999999999999996,-0.69999999999999996,0,470,0.87360594795539037,0.80863649850211994,0.84629936027618846,0.98994949366116647
-0.69999999999999996,-0.59999999999999998,0,472,0.87732342007434949,0.81338951579713059,0.84971064077304648,0.92195444572928864
-0.69999999999999996,-0.5,0,476,0.88475836431226762,0.82108517338080611,0.85603607738278231,0.86023252670426265
-0.69999999999999996,-0.40000000000000002,0,478,0.88847583643122674,0.82523473167370132,0.85919513914848034,0.80622577482985491
-0.69999999999999996,-0.29999999999999999,0,484,0.8996282527881041,0.83587302954604181,0.86829530653133069,0.76157731058639078
-0.69999999999999996,-0.20000000000000001,0,484,0.8996282527881041,0.83707994755027226,0.86839465697816642,0.72801098892805183
-0.69999999999999996,-0.10000000000000001,0,487,0.90520446096654272,0.8423990964864424,0.87286487341223384,0.70710678118654746
-0.69999999999999996,-0,0,488,0.90706319702602234,0.84477560513394778,0.87437715993944509,0.69999999999999996
-0.69999999999999996,0.10000000000000001,0,487,0.90520446096654272,0.84541639149701864,0.87301280075726473,0.70710678118654746
-0.69999999999999996,0.20000000000000001,0,486,0.90334572490706322,0.84485025985585904,0.87159915595622994,0.72801098892805183
-0.69999999999999996,0.29999999999999999,0,481,0.89405204460966547,0.83900230663948461,0.86444490962563247,0.76157731058639078
-0.69999999999999996,0.40000000000000002,0,479,0.89033457249070636,0.83726658435505019,0.86163095862215011,0.80622577482985491
-0.69999999999999996,0.5,0,472,0.87732342007434949,0.82968290885424134,0.85176767749407623,0.86023252670426265
-0.69999999999999996,0.59999999999999998,0,468,0.86988847583643125,0.82621146428537251,0.84622122122122123,0.92195444572928864
-0.69999999999999996,0.69999999999999996,0,466,0.86617100371747213,0.82387228299882276,0.84342113374371441,0.98994949366116647
-0.69999999999999996,0.80000000000000004,0,457,0.84944237918215615,0.81394942621146427,0.83090768138396343,1.063014581273465
-0.69999999999999996,0.90000000000000002,0,456,0.84758364312267653,0.81277983556818933,0.82951781281136894,1.1401754250991381
-0.69999999999999996,1,0,448,0.83271375464684017,0.80342311042199055,0.81842123502188102,1.2206555615733703
-0.59999999999999998,-1,0,459,0.85315985130111527,0.79523980436634412,0.83310073457189926,1.1661903789690602
-0.59999999999999998,-0.90000000000000002,0,464,0.86245353159851301,0.80410505259329446,0.84138155766033185,1.0816653826391969
-0.59999999999999998,-0.80000000000000004,0,469,0.87174721189591076,0.8129703008202448,0.84951857413525744,1
-0.59999999999999998,-0.69999999999999996,0,472,0.87732342007434949,0.81889290875853027,0.85447747597261925,0.92195444572928864
-0.59999999999999998,-0.59999999999999998,0,474,0.8810408921933085,0.82364592605354081,0.85790028094758153,0.84852813742385702
-0.59999999999999998,-0.5,0,478,0.88847583643122674,0.83134158363721633,0.86424103843574418,0.78102496759066542
-0.59999999999999998,-0.40000000000000002,0,480,0.89219330855018586,0.83549114193011176,0.86740935604499203,0.7211102550927978
-0.59999999999999998,-0.29999999999999999,0,486,0.90334572490706322,0.84612943980245214,0.8765291724898896,0.67082039324993692
-0.59999999999999998,-0.20000000000000001,0,486,0.90334572490706322,0.84733635780668248,0.87663456772064985,0.63245553203367588
-0.59999999999999998,-0.10000000000000001,0,489,0.90892193308550184,0.85265550674285284,0.88111495789957728,0.60827625302982191
-0.59999999999999998,-0,0,490,0.91078066914498146,0.855032015390358,0.88263380622543153,0.59999999999999998
-0.59999999999999998,0.10000000000000001,0,489,0.90892193308550184,0.85567280175342886,0.88127864756495766,0.60827625302982191
-0.59999999999999998,0.20000000000000001,0,488,0.90706319702602234,0.85510667011226926,0.87986787769802977,0.63245553203367588
-0.59999999999999998,0.29999999999999999,0,483,0.89776951672862448,0.84925871689589494,0.87271182641213363,0.67082039324993692
-0.59999999999999998,0.40000000000000002,0,481,0.89405204460966547,0.84752299461146052,0.86990029207638686,0.7211102550927978
-0.59999999999999998,0.5,0,474,0.8810408921933085,0.83993931911065178,0.86003713761673317,0.78102496759066542
-0.59999999999999998,0.59999999999999998,0,470,0.87360594795539037,0.83646787454178273,0.85449508886562831,0.84852813742385702
-0.59999999999999998,0.69999999999999996,0,468,0.86988847583643125,0.83412869325523298,0.85169392697883184,0.92195444572928864
-0.59999999999999998,0.80000000000000004,0,459,0.85315985130111527,0.82420583646787449,0.8391782522282516,1
-0.59999999999999998,0.90000000000000002,0,458,0.85130111524163565,0.82303624582459955,0.8377877224347402,1.0816653826391969
-0.59999999999999998,1,0,450,0.83643122676579928,0.81367952067840077,0.82668541605252222,1.1661903789690602
-0.5,-1,0,460,0.85501858736059477,0.80036800949454923,0.83707650012712931,1.1180339887498949
-0.5,-0.90000000000000002,0,465,0.86431226765799252,0.80923325772149957,0.84536453706203185,1.0295630140987
-0.5,-0.80000000000000004,0,470,0.87360594795539037,0.81809850594844991,0.85350893968522368,0.94339811320566047
-0.5,-0.69999999999999996,0,473,0.879182156133829,0.82402111388673538,0.85847370156350322,0.86023252670426265
-0.5,-0.59999999999999998,0,475,0.88289962825278812,0.82877413118174603,0.86190231879634238,0.78102496759066542
-0.5,-0.5,0,479,0.89033457249070636,0.83646978876542144,0.86825079701142815,0.70710678118654757
