epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
18,0.01,2.2396771907806396,2.401606559753418,0.6,0.5047619047619047,0.5982142857142857,0.8008101971840179,0.4742857142857143
19,0.01,2.22908353805542,2.534327983856201,0.6,0.48484848484848486,0.5238095238095238,0.7907255982138057,0.4727272727272727
20,0.01,2.2686383724212646,2.1828906536102295,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.8054843424831631,0.46019076305220885
21,0.009999830837037664,2.164243221282959,2.4129626750946045,0.5833333333333334,0.48971193415637854,0.625,0.7966248843312522,0.45946502057613164
22,0.009999323359712722,2.290121078491211,2.4505391120910645,0.5833333333333334,0.48971193415637854,0.625,0.8117683711728523,0.45946502057613164
23,0.009998477602710573,2.3055739402770996,2.349555015563965,0.5833333333333334,0.48971193415637854,0.625,0.8072963462114405,0.45946502057613164
24,0.009997293623837585,2.1865358352661133,2.355548143386841,0.5666666666666667,0.4523809523809524,0.5401785714285715,0.8053440161341104,0.446031746031746
25,0.00999577150401714,2.225200653076172,2.298272132873535,0.5666666666666667,0.4166666666666667,0.46577380952380953,0.7859638014413958,0.4393939393939394
26,0.009993911347284109,2.1800801753997803,2.138016700744629,0.5833333333333334,0.43970037453183525,0.4761904761904762,0.7597890077253285,0.4535205992509363
27,0.009991713280777732,2.058939218521118,2.221324920654297,0.5833333333333334,0.48293172690763053,0.5877976190476191,0.7525883882015957,0.46019076305220885
28,0.009989177454732934,2.0799453258514404,2.204164981842041,0.5833333333333334,0.48971193415637854,0.625,0.738893460444168,0.45946502057613164
29,0.00998630404247006,2.015347480773926,2.0258891582489014,0.5833333333333334,0.48971193415637854,0.625,0.8065717966956175,0.45946502057613164
30,0.009983093240383016,1.9818795919418335,1.9797120094299316,0.7833333333333333,0.8015276285952977,0.816468253968254,0.837055491241812,0.7831244778613199
31,0.009979545267925863,1.9187265634536743,1.99961256980896,0.65,0.64,0.6622023809523809,0.8397423298661506,0.6173333333333333
32,0.009975660367597807,1.908652901649475,2.083364963531494,0.6166666666666667,0.6518518518518519,0.7177579365079364,0.8697472709854784,0.5874074074074075
33,0.009971438804926623,1.8910224437713623,1.9766261577606201,0.65,0.6709551656920077,0.7757936507936508,0.8812577512459588,0.6207992202729045
34,0.00996688086845051,1.7873890399932861,3.2963733673095703,0.3333333333333333,0.21663313212608984,0.28273809523809523,0.48025400089079334,0.28708920187793424
35,0.009961986869698373,2.905485153198242,2.4000742435455322,0.6666666666666666,0.5611002087032365,0.529265873015873,0.8977803839242519,0.6240694016135564
36,0.009956757143168527,1.929656982421875,1.8220281600952148,0.6833333333333333,0.7103848946986201,0.753968253968254,0.8975704043510646,0.6742701525054466
37,0.009951192046305833,1.7550855875015259,1.9176154136657715,0.65,0.6709551656920077,0.7757936507936508,0.8974714139808478,0.6207992202729045
38,0.009945291959477269,1.780669927597046,1.8165888786315918,0.65,0.6709551656920077,0.7757936507936508,0.9107643208468681,0.6207992202729045
39,0.009939057285945933,1.6435654163360596,1.8530203104019165,0.7833333333333333,0.6885208189556016,0.6567460317460317,0.9339338869114813,0.7680354267310789
40,0.009932488451843476,1.6626827716827393,1.8607983589172363,0.7333333333333333,0.7496005809731301,0.785218253968254,0.9227381960282903,0.7294262890341322
41,0.009925585906140986,1.5498981475830078,1.9411886930465698,0.75,0.7567563713116273,0.8328373015873015,0.9213900071801016,0.7445592492762304
42,0.009918350120618293,1.4446032047271729,1.7775174379348755,0.75,0.7668368479467258,0.8328373015873015,0.9309294991783199,0.7444683684794673
43,0.009910781589831726,1.3590863943099976,1.9570447206497192,0.6833333333333333,0.7103848946986201,0.753968253968254,0.9200513574039517,0.6742701525054466
44,0.009902880831080306,1.2736784219741821,1.7289454936981201,0.8,0.7897301349325337,0.8268849206349206,0.9245283618809563,0.7996189405297351
45,0.009894648384370404,1.1278258562088013,2.3968870639801025,0.6666666666666666,0.6845679012345679,0.7435515873015873,0.9114753116816797,0.6537962962962962
46,0.009886084812378817,1.2818026542663574,1.7776119709014893,0.8,0.7897301349325337,0.8268849206349206,0.9431899664800608,0.7996189405297351
47,0.009877190700414313,1.036134958267212,2.168252944946289,0.7666666666666667,0.7445993315399037,0.7688492063492064,0.9401438228089171,0.7653542023314583
48,0.00986796665637763,0.9906700849533081,1.8059024810791016,0.8333333333333334,0.8075469369494455,0.8422619047619048,0.93031677878376,0.8369818423041916
49,0.009858413310719925,1.068405270576477,2.5721211433410645,0.7,0.6838888888888889,0.7271825396825397,0.9189249069850485,0.6944722222222223
50,0.009848531316399685,1.1331727504730225,2.031470775604248,0.8166666666666667,0.7833250538168571,0.8000992063492064,0.9374356862564409,0.8172089749958603
51,0.009838321348838096,0.9538304209709167,2.146109104156494,0.85,0.8095238095238094,0.8209325396825397,0.9451414566390982,0.8515873015873014
52,0.009827784105872876,1.0489120483398438,2.2905983924865723,0.8,0.7471721826560535,0.7524801587301587,0.9423683464072615,0.7990469208211143
53,0.009816920307710586,0.9305379390716553,1.9938793182373047,0.8,0.7471721826560535,0.7524801587301587,0.944641405284094,0.7990469208211143
54,0.0098057306968774,1.118119478225708,1.9954551458358765,0.7833333333333333,0.734252753924885,0.7420634920634921,0.9421208704817196,0.7818943533697632
55,0.009794216038168352,0.9022488594055176,2.0440516471862793,0.8166666666666667,0.7833250538168571,0.8000992063492064,0.9585461926263813,0.8172089749958603
56,0.009782377118595071,0.9308089017868042,2.2320778369903564,0.8333333333333334,0.8174616303648562,0.810515873015873,0.9428231621627847,0.8326109732561346
57,0.009770214747331984,1.0451996326446533,1.9474345445632935,0.8166666666666667,0.7943593462038129,0.8373015873015873,0.9347667858870689,0.8185239735339437
58,0.009757729755661011,0.8935590982437134,1.879386067390442,0.8333333333333334,0.8076455388356893,0.847718253968254,0.9487481857764877,0.8360997112023104
59,0.009744922996914747,0.8155637979507446,1.9528049230575562,0.8666666666666667,0.841919191919192,0.8740079365079364,0.9603925130163337,0.8679040404040405
60,0.00973179534641814,0.8281102180480957,1.9481669664382935,0.85,0.8371794871794872,0.8472222222222222,0.9600137098663043,0.8503205128205129
61,0.009718347701428667,0.9390173554420471,2.077418565750122,0.8833333333333333,0.8703703703703703,0.8472222222222222,0.9441430337656752,0.8824074074074074
62,0.009704580981074998,0.7585312128067017,2.1186962127685547,0.85,0.8362573099415204,0.9007936507936508,0.9595649535213214,0.8509746588693956
63,0.009690496126294182,0.7612549066543579,1.9598233699798584,0.8333333333333334,0.8145833333333333,0.8368055555555555,0.949331868995784,0.8349999999999999
64,0.009676094099767331,0.7398722171783447,2.312185525894165,0.8,0.7554828150572831,0.7579365079365079,0.9204957941691432,0.7963338788870704
65,0.009661375885853831,0.8102613091468811,2.07254958152771,0.85,0.8450666307713016,0.9007936507936508,0.9443402945761435,0.8495490644770494
66,0.00964634249052405,0.7576022148132324,2.075068235397339,0.8333333333333334,0.825925925925926,0.847718253968254,0.9552763907127115,0.8333333333333334
67,0.009630994941290591,0.702997088432312,2.8158998489379883,0.7666666666666667,0.7417624521072798,0.7371031746031745,0.9188575935333011,0.762375478927203
68,0.009615334287138054,0.8671033382415771,2.8669466972351074,0.75,0.7176046646385629,0.7212301587301587,0.9212270030371444,0.7466183181225554
69,0.00959936159845135,0.8618040680885315,2.0544824600219727,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9349636867325546,0.8333333333333334
70,0.009583077966942534,0.8893504738807678,1.9577792882919312,0.8333333333333334,0.8243394308943089,0.8368055555555555,0.9405857998133942,0.8335772357723578
71,0.009566484505576189,1.0129138231277466,1.8476283550262451,0.8666666666666667,0.8515628907226808,0.8685515873015873,0.950713114628209,0.8671517879469868
72,0.009549582348493355,0.7976181507110596,2.228760242462158,0.8333333333333334,0.8432539682539684,0.8903769841269842,0.9515766106273181,0.831845238095238
73,0.009532372650934018,0.7443355321884155,1.845017433166504,0.85,0.8448744675065711,0.8953373015873015,0.9587645113883321,0.8503285597752198
74,0.009514856589158148,0.7045303583145142,1.5976063013076782,0.8833333333333333,0.8645502645502646,0.878968253968254,0.9623021272490613,0.8840740740740741
75,0.009497035360365296,0.6827278137207031,1.9110748767852783,0.8,0.7802408319649698,0.7951388888888888,0.9567712652913124,0.7979885057471264
76,0.00947891018261278,0.6542465686798096,2.169037103652954,0.7666666666666667,0.7548576902025177,0.7688492063492064,0.955655193862741,0.7650143678160919
77,0.00946048229473242,0.6064183712005615,2.24858021736145,0.8166666666666667,0.7928153717627402,0.8110119047619048,0.945732759117193,0.8137426900584794
78,0.009441752956245879,0.6383121609687805,2.0963382720947266,0.8333333333333334,0.8055439184471442,0.810515873015873,0.94008160886109,0.8329178885630498
79,0.009422723447278559,0.6652487516403198,2.2550275325775146,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9311548372574316,0.8160473588342441
80,0.00940339506847212,0.5943814516067505,2.4167380332946777,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9294918590319533,0.8160473588342441
81,0.009383769140895582,0.6287016868591309,2.4089951515197754,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9277716463742407,0.8160473588342441
82,0.009363847005955023,0.6157898902893066,2.422852039337158,0.8,0.7801242236024845,0.7896825396825397,0.9382496870704418,0.7991304347826087
83,0.009343630025301902,0.6021270751953125,2.2818961143493652,0.8,0.7801242236024845,0.7896825396825397,0.9316718669607821,0.7991304347826087
84,0.00932311958073999,0.6102614998817444,2.3055315017700195,0.8,0.7801242236024845,0.7896825396825397,0.9158218888466529,0.7991304347826087
85,0.009302317074130931,0.5896720290184021,1.9659900665283203,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9273255897666276,0.8333333333333334
86,0.009281223927298419,0.6150400042533875,1.9864587783813477,0.85,0.8185445398560153,0.8263888888888888,0.9412590543191959,0.8490892531876137
87,0.009259841581931017,0.6311142444610596,2.1886966228485107,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9463549585896285,0.8329178885630498
88,0.00923817149948363,0.604982852935791,2.351560115814209,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9472618903633055,0.8329178885630498
89,0.00921621516107761,0.571260929107666,2.4306528568267822,0.8333333333333334,0.8055439184471442,0.810515873015873,0.93381539843804,0.8329178885630498
90,0.009193974067399517,0.5792502164840698,2.48490571975708,0.8333333333333334,0.8055439184471442,0.810515873015873,0.923724020127322,0.8329178885630498
91,0.009171449738598562,0.6253550052642822,2.412100315093994,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9261925399897099,0.8329178885630498
92,0.009148643714182699,0.5583353042602539,2.1247029304504395,0.85,0.7938949938949939,0.7837301587301587,0.9286678391926033,0.847948717948718
93,0.009125557552913402,0.5918870568275452,2.2438466548919678,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9072256250911911,0.8142792392792393
94,0.009102192832699127,0.5835022330284119,2.275479793548584,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.8940104106672502,0.8142792392792393
95,0.009078551150487465,0.6098586916923523,2.283817768096924,0.8333333333333334,0.8055439184471442,0.810515873015873,0.8993005760399629,0.8329178885630498
96,0.00905463412215599,0.5654348134994507,2.2164359092712402,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9178314533562175,0.8329178885630498
97,0.009030443382401818,0.6702717542648315,2.7723309993743896,0.7666666666666667,0.6631102693602694,0.6572420634920635,0.9178279137005552,0.7546464646464647
98,0.009005980584629878,0.6565497517585754,2.246227264404297,0.8166666666666667,0.7682073213078202,0.7683531746031745,0.9266438160895708,0.8133011678271835
99,0.008981247400839902,0.5700082778930664,2.0461947917938232,0.8333333333333334,0.805728088336784,0.8159722222222222,0.9286583601147281,0.8321256038647343
100,0.00895624552151215,0.6371133327484131,2.105229139328003,0.8333333333333334,0.7809943938976197,0.7787698412698413,0.9302845619178166,0.8302178108629721
101,0.008930976655491857,0.5716725587844849,2.171955108642578,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9255627212584759,0.8142792392792393
102,0.008905442529872458,0.5724906921386719,2.4062671661376953,0.8166666666666667,0.7929696220356156,0.8055555555555555,0.9059676674653089,0.8151039788436111
103,0.008879644889877513,0.56355881690979,2.6070990562438965,0.7833333333333333,0.7493312181162125,0.7847222222222222,0.9097774768470522,0.7824849135249471
104,0.008853585498741453,0.6140760183334351,2.3974385261535645,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9124106806889826,0.8160473588342441
105,0.008827266137589043,0.6067295074462891,2.3927955627441406,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.9189430252225064,0.8135449735449735
106,0.008800688605313658,0.5965332984924316,2.4107062816619873,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.9123465469279148,0.8135449735449735
107,0.008773854718454323,0.6347134113311768,2.3787405490875244,0.8,0.755426890910762,0.7524801587301587,0.9157434164804448,0.7974579542321477
108,0.008746766311071562,0.5661619305610657,2.3642618656158447,0.8,0.755426890910762,0.7524801587301587,0.9148022280392564,0.7974579542321477
109,0.008719425234622036,0.602986216545105,2.5011801719665527,0.8,0.755426890910762,0.7524801587301587,0.9179882781003065,0.7974579542321477
110,0.008691833357832001,0.568562388420105,2.550170421600342,0.8,0.755426890910762,0.7524801587301587,0.9206411000337887,0.7974579542321477
111,0.008663992566569587,0.578792929649353,2.4661965370178223,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.931210271864753,0.8135449735449735
112,0.00863590476371589,0.5831135511398315,2.498110771179199,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.922696440090308,0.8142792392792393
113,0.008607571869034929,0.5517450571060181,2.33060359954834,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9202748956581503,0.8329178885630498
114,0.008578995819042416,0.5428453683853149,2.216193675994873,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.932276848108216,0.8160473588342441
115,0.00855017856687341,0.5706409215927124,2.211577892303467,0.8333333333333334,0.805728088336784,0.8159722222222222,0.9242213117507929,0.8321256038647343
116,0.00852112208214882,0.5494517087936401,2.218787431716919,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.926980863301618,0.8142792392792393
117,0.008491828350840775,0.5435102581977844,2.2090115547180176,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9288673797812947,0.8142792392792393
118,0.0084622993751369,0.5816805362701416,2.2432217597961426,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9248450710714861,0.8142792392792393
119,0.008432537173303462,0.5462998747825623,2.1981682777404785,0.8333333333333334,0.8055439184471442,0.810515873015873,0.925253751315072,0.8329178885630498
120,0.00840254377954742,0.5614235401153564,2.152465343475342,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9237239001389944,0.8329178885630498
121,0.008372321243877393,0.5553451776504517,2.1367146968841553,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9119172886861566,0.8329178885630498
122,0.00834187163196355,0.5604561567306519,2.149811267852783,0.8333333333333334,0.825925925925926,0.847718253968254,0.9040511539037484,0.8333333333333334
123,0.008311197024996417,0.5559123754501343,2.045942783355713,0.85,0.8386984600099354,0.8581349206349206,0.9171596387103463,0.85025086934923
124,0.008280299519544634,0.5343680381774902,2.1124491691589355,0.85,0.8386984600099354,0.8581349206349206,0.913909574876556,0.85025086934923
125,0.008249181227411657,0.5402777194976807,1.9933490753173828,0.85,0.8183831672203765,0.8209325396825397,0.9291325539851482,0.8497785160575859
126,0.008217844275491416,0.6008018851280212,2.0860815048217773,0.85,0.8183831672203765,0.8209325396825397,0.9217570514740325,0.8497785160575859
127,0.008186290805622951,0.5818356871604919,2.382111072540283,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9109828795854739,0.8160473588342441
128,0.008154522974444009,0.5903974175453186,2.288527011871338,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9127730454381396,0.8160473588342441
129,0.008122542953243656,0.5766404867172241,2.099944591522217,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9345839236759049,0.8329178885630498
130,0.008090352927813856,0.5540771484375,2.14780330657959,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9320924260487939,0.8329178885630498
131,0.008057955098300092,0.5612832903862,2.188795566558838,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9170479295774107,0.8329178885630498
132,0.008025351679050973,0.5372181534767151,2.4076530933380127,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9186077778353722,0.8160473588342441
133,0.0079925448984669,0.5645966529846191,2.5895743370056152,0.8,0.7801242236024845,0.7896825396825397,0.9052389783521858,0.7991304347826087
134,0.007959536998847744,0.5438941717147827,2.5418713092803955,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.8904342785533822,0.8160473588342441
135,0.007926330236239594,0.5627294778823853,2.4194631576538086,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.909723842064644,0.8160473588342441
136,0.00789292688028057,0.5676380395889282,2.393071174621582,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.918034593594735,0.8160473588342441
137,0.00785932921404568,0.5300003290176392,2.437976121902466,0.8,0.7801242236024845,0.7896825396825397,0.9120276179533255,0.7991304347826087
138,0.007825539533890782,0.5377534031867981,2.4335179328918457,0.8,0.7801242236024845,0.7896825396825397,0.9127289497277705,0.7991304347826087
139,0.007791560149295626,0.5670480728149414,2.272089958190918,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9302872016610224,0.8160473588342441
140,0.007757393382706014,0.5389354228973389,2.2658767700195312,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9312283901022109,0.8329178885630498
141,0.00772304156937506,0.5286240577697754,2.318329334259033,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9286319626826702,0.8329178885630498
142,0.00768850705720357,0.5444347858428955,2.352715253829956,0.8333333333333334,0.8055439184471442,0.810515873015873,0.917225572296327,0.8329178885630498
143,0.00765379220657958,0.5386512279510498,2.3715410232543945,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9142211845631656,0.8329178885630498
144,0.007618899390217016,0.5408855080604553,2.6014397144317627,0.7833333333333333,0.7674857898442463,0.779265873015873,0.9019130219012294,0.7821312657771368
145,0.007583830992993526,0.5437250733375549,2.4671096801757812,0.8,0.7801242236024845,0.7896825396825397,0.9151546337572282,0.7991304347826087
146,0.007548589411787477,0.5492808818817139,2.3065919876098633,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9207331910751723,0.8329178885630498
147,0.007513177055314133,0.5331714153289795,2.3290278911590576,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9216521216816028,0.8160473588342441
148,0.0074775963439610155,0.5499595403671265,2.533874988555908,0.8,0.7801242236024845,0.7896825396825397,0.9211856670583085,0.7991304347826087
149,0.007441849709622487,0.528511643409729,2.5792076587677,0.8,0.7801242236024845,0.7896825396825397,0.8974482562336336,0.7991304347826087
150,0.007405939595533515,0.5358067750930786,2.4664902687072754,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9155184383663157,0.8329178885630498
151,0.007369868456102699,0.535033643245697,2.4411087036132812,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9045198883052658,0.8329178885630498
152,0.0073336387567445056,0.5254358053207397,2.330303907394409,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9018466083619385,0.8329178885630498
153,0.007297252973710758,0.5339263677597046,2.374103546142578,0.8333333333333334,0.8055439184471442,0.810515873015873,0.874184199361086,0.8329178885630498
154,0.007260713593921394,0.5283055305480957,2.372190475463867,0.85,0.83000333000333,0.8209325396825397,0.8854703014490749,0.8491591741591741
155,0.007224023114794484,0.5500303506851196,2.5314769744873047,0.8,0.7801242236024845,0.7896825396825397,0.8750341366791838,0.7991304347826087
156,0.00718718404407554,0.5368919968605042,2.6160712242126465,0.8,0.7801242236024845,0.7896825396825397,0.866079287806882,0.7991304347826087
157,0.0071501988996661115,0.5245493650436401,2.6569581031799316,0.8,0.7801242236024845,0.7896825396825397,0.8638821215472158,0.7991304347826087
158,0.007113070209451689,0.5218639373779297,2.658851146697998,0.8,0.7801242236024845,0.7896825396825397,0.888903587459012,0.7991304347826087
159,0.007075800511128927,0.5258996486663818,2.6094703674316406,0.8,0.7703703703703703,0.7896825396825397,0.9032022964805982,0.8
160,0.0070383923520322,0.52130126953125,2.558472156524658,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9025077440466592,0.8160473588342441
161,0.007000848288959491,0.5452356338500977,2.4382195472717285,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9113568232082384,0.8329178885630498
162,0.006963170887997639,0.5176382660865784,2.391608715057373,0.8333333333333334,0.8055439184471442,0.810515873015873,0.9130198014337165,0.8329178885630498
163,0.006925362724346952,0.5209192037582397,2.3777472972869873,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9158688042827193,0.8142792392792393
164,0.006887426382145193,0.5444155335426331,2.3805136680603027,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9166828050967202,0.8142792392792393
165,0.006849364454290958,0.5262047052383423,2.3950111865997314,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9188449947589099,0.8142792392792393
166,0.006811179542266458,0.5178557634353638,2.417830467224121,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9304135493699173,0.8142792392792393
167,0.006772874255959703,0.5180791616439819,2.447028398513794,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.8901364675244392,0.8142792392792393
168,0.006734451213486133,0.5231239199638367,2.490057945251465,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.8670217361255097,0.8142792392792393
169,0.006695913041009662,0.5279712677001953,2.632072925567627,0.8,0.755426890910762,0.7524801587301587,0.856733216992651,0.7974579542321477
170,0.006657262372563185,0.5329564213752747,2.613337516784668,0.8,0.7554828150572831,0.7579365079365079,0.8389181900384731,0.7963338788870704
171,0.006618501849868548,0.5280917882919312,2.529069423675537,0.8,0.755426890910762,0.7524801587301587,0.8349172992451295,0.7974579542321477
172,0.006579634122155991,0.5666542053222656,2.2571840286254883,0.8333333333333334,0.780951848539058,0.7733134920634921,0.8541034328180555,0.8310971973762672
173,0.006540661845983073,0.5383409261703491,2.246896505355835,0.8333333333333334,0.780951848539058,0.7733134920634921,0.8717008609402478,0.8310971973762672
174,0.0065015876850531016,0.5323129892349243,2.247175931930542,0.8333333333333334,0.780951848539058,0.7733134920634921,0.8708236862717995,0.8310971973762672
175,0.006462414310033072,0.5393288731575012,2.2965307235717773,0.8166666666666667,0.7381633870005962,0.7256944444444443,0.8503627367129726,0.8107125819916519
176,0.0064231443983711325,0.5421339273452759,2.349372386932373,0.8166666666666667,0.7466200466200467,0.7256944444444443,0.8545325710714863,0.808986013986014
177,0.006383780634113578,0.5571384429931641,2.500377655029297,0.8,0.7341329966329967,0.7152777777777777,0.8781428542631374,0.7925252525252524
178,0.006344325707721409,0.5174403190612793,2.323606491088867,0.8166666666666667,0.7466200466200467,0.7256944444444443,0.9096551487471299,0.808986013986014
179,0.006304782315886434,0.5229753851890564,2.1713013648986816,0.8333333333333334,0.7592201080573173,0.736111111111111,0.9110800701307777,0.8254639417430115
180,0.0062651531613469565,0.5521212816238403,2.0049827098846436,0.85,0.7719626973358316,0.7465277777777777,0.9299992296749372,0.8419945725915875
181,0.00622544095270305,0.5203515291213989,2.0058908462524414,0.85,0.7719626973358316,0.7465277777777777,0.9393697781079857,0.8419945725915875
182,0.006185648404231421,0.5371823906898499,2.1072998046875,0.85,0.7719626973358316,0.7465277777777777,0.9240632871234286,0.8419945725915875
183,0.0061457782356999025,0.5462242364883423,2.565274477005005,0.8,0.7341329966329967,0.7152777777777777,0.9024231522757468,0.7925252525252524
184,0.006105833172181549,0.571867823600769,2.8711276054382324,0.7666666666666667,0.7093862440465047,0.6944444444444443,0.8907473280999225,0.7595183128470706
185,0.006065815943868391,0.5746750831604004,2.7910470962524414,0.7833333333333333,0.7540208502887261,0.7420634920634921,0.8905647058654133,0.780428632329574
186,0.006025729285884828,0.5881741642951965,2.534987211227417,0.8,0.7664017453638771,0.7524801587301587,0.9067348128374072,0.7970157394421069
187,0.005985575938100685,0.5382697582244873,2.6451120376586914,0.7833333333333333,0.742785605935998,0.7420634920634921,0.8999093968138779,0.7805974377250214
188,0.005945358644943944,0.5386367440223694,2.769649028778076,0.7666666666666667,0.7213940648723257,0.7316468253968255,0.8832964729191145,0.7646859903381643
189,0.005905080155213171,0.5494990348815918,2.6042966842651367,0.8,0.755426890910762,0.7524801587301587,0.9045980607006551,0.7974579542321477
190,0.005864743221889634,0.5390556454658508,2.530360698699951,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.9116665130816074,0.8135449735449735
191,0.005824350601949144,0.5379329919815063,2.4997129440307617,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.9111895594796539,0.8135449735449735
192,0.0057839050561736185,0.5374597907066345,2.4768829345703125,0.8,0.755426890910762,0.7524801587301587,0.9192246378272322,0.7974579542321477
193,0.005743409348962387,0.5300028920173645,2.480313301086426,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.910458230623325,0.8142792392792393
194,0.005702866248143243,0.5319030284881592,2.479147434234619,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9054547773592585,0.8142792392792393
195,0.005662278524783272,0.548255980014801,2.4934134483337402,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.9030332329271008,0.8142792392792393
196,0.005621648952999453,0.5400136709213257,2.536604166030884,0.8166666666666667,0.7681392681392681,0.7628968253968255,0.89958698817779,0.8142792392792393
197,0.005580980309769044,0.5180181264877319,2.72249174118042,0.8,0.755426890910762,0.7524801587301587,0.8544124627556231,0.7974579542321477
