epoch,lr_used,lr_next,train_loss_total,train_loss_original,train_loss_ordinal,train_loss_ordinal_1,train_loss_ordinal_2,test_loss_original,tau1,tau2,selection_macro_auc_adjusted_score,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.476125717163086,3.299787998199463,0.8816889524459839,0.49738138914108276,1.2659964561462402,3.06065034866333,-0.5099999904632568,0.48379042744636536,0.7988174910344722,0.35,0.1728395061728395,0.3333333333333333,0.7917653570660647,0.18148148148148147
2,0.01,0.01,3.1402692794799805,2.892355442047119,1.2395694255828857,0.7794948220252991,1.6996439695358276,6.112282752990723,-0.5183798670768738,0.469622403383255,0.7423417449950468,0.35,0.1728395061728395,0.3333333333333333,0.7144395393216149,0.18148148148148147
3,0.01,0.01,5.886932849884033,5.77652645111084,0.5520331263542175,0.35715463757514954,0.7469115853309631,4.126972675323486,-0.5242534279823303,0.4595184624195099,0.7301716888981039,0.2833333333333333,0.17988394584139264,0.18799603174603174,0.5512645929803948,0.2722114764667956
4,0.01,0.01,4.708238124847412,4.522946357727051,0.9264577627182007,0.44488802552223206,1.4080275297164917,5.0186920166015625,-0.5272945165634155,0.45394620299339294,0.7103694752574469,0.4666666666666667,0.23045267489711932,0.2916666666666667,0.5521393678822925,0.3687242798353909
5,0.01,0.01,5.658435821533203,5.5058913230896,0.7627223134040833,0.5116187334060669,1.0138258934020996,5.2760796546936035,-0.5296280980110168,0.44969651103019714,0.7163565928306493,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.5546665620368451,0.3710144927536232
6,0.01,0.01,5.746680736541748,5.590510368347168,0.7808519601821899,0.8384862542152405,0.7232176661491394,2.7522053718566895,-0.5315737128257751,0.4462856352329254,0.7395364178972669,0.55,0.45274261603375526,0.6041666666666666,0.7066584162692654,0.43272151898734174
7,0.01,0.01,3.3212244510650635,3.191091537475586,0.6506651043891907,0.8129700422286987,0.48836013674736023,9.450148582458496,-0.5335667133331299,0.4431022107601166,0.7479138229433041,0.5666666666666667,0.47061403508771926,0.6145833333333334,0.7778714886615831,0.4459649122807018
8,0.01,0.01,8.974567413330078,8.872188568115234,0.5118932723999023,0.45891714096069336,0.5648693442344666,3.13523530960083,-0.5354375243186951,0.44004562497138977,0.7612544251695196,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.7908573453974398,0.3710144927536232
9,0.01,0.01,4.231845378875732,4.108519554138184,0.6166282892227173,0.40890568494796753,0.824350893497467,2.760897397994995,-0.537099301815033,0.43717440962791443,0.7461486746569292,0.55,0.3177655677655678,0.38095238095238093,0.7808581781164329,0.40425824175824177
10,0.01,0.01,2.887068033218384,2.787595272064209,0.4973641037940979,0.37380677461624146,0.6209214329719543,8.017661094665527,-0.5380647778511047,0.4353579580783844,0.7608474247625191,0.55,0.45274261603375526,0.6041666666666666,0.7868318569969514,0.43272151898734174
11,0.01,0.01,5.224610805511475,5.1259026527404785,0.4935401678085327,0.527482271194458,0.45959803462028503,5.678121089935303,-0.5389037132263184,0.43376424908638,0.7530017479899556,0.55,0.45274261603375526,0.6041666666666666,0.7614406470538545,0.43272151898734174
