epoch,lr,loss_original,loss_nca,loss_refine,loss_total,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,test_gate_active_ratio,train_neighbor_agreement_weighted,train_neighbor_agreement_unweighted
1,0.01,3.3096041679382324,0.899860143661499,1.1997106075286865,4.689286708831787,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.7670278119519107,0.17163698777086464,0.0,0.6596713066101074,0.6588590145111084
2,0.01,2.8802220821380615,0.8391129374504089,1.3928765058517456,4.440921306610107,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.5661517377836164,0.17163698777086464,0.32203391194343567,0.7008079886436462,0.7003710865974426
3,0.01,6.332065105438232,0.8793069124221802,0.9541140198707581,7.462040424346924,0.4915254237288136,0.3471806801816772,0.3768817204301076,0.7726953312342307,0.4668255121640728,0.7288135886192322,0.70191890001297,0.7015306353569031
4,0.01,4.722726821899414,0.8778204321861267,0.9332858920097351,5.831576824188232,0.5254237288135594,0.46645021645021645,0.5188172043010753,0.5752661527803843,0.44287915474356154,0.3050847351551056,0.7041618227958679,0.704081654548645
5,0.01,4.490995407104492,1.0376574993133545,0.9615223407745361,5.6600494384765625,0.5423728813559322,0.44521739130434784,0.5913978494623656,0.7763838206912211,0.4305969049373618,0.2881355881690979,0.7001686096191406,0.7001391649246216
6,0.01,3.216494560241699,1.0315767526626587,0.9453740119934082,4.3681840896606445,0.5423728813559322,0.4299355984898956,0.5295698924731184,0.8176238899199051,0.43148635373028144,0.23728813230991364,0.6929537653923035,0.6929498910903931
7,0.01,3.9022300243377686,0.9339740872383118,0.9242184162139893,5.013243675231934,0.559322033898305,0.44722222222222224,0.5403225806451614,0.856604238055851,0.44505649717514123,0.08474576473236084,0.6941551566123962,0.6941094398498535
8,0.01,3.559626579284668,1.1894885301589966,0.8997591137886047,4.6972832679748535,0.559322033898305,0.44722222222222224,0.5403225806451614,0.864555052790347,0.44505649717514123,0.050847455859184265,0.6902151107788086,0.6901670098304749
9,0.01,2.5695223808288574,1.0925357341766357,0.8842601180076599,3.6722896099090576,0.559322033898305,0.44722222222222224,0.5403225806451614,0.887656708671889,0.44505649717514123,0.16949152946472168,0.6790990233421326,0.6790352463722229
10,0.01,2.56532621383667,1.06382155418396,0.8233500123023987,3.6014404296875,0.6610169491525424,0.6296296296296297,0.6462365591397851,0.8860513932620195,0.6393596986817326,0.6610169410705566,0.6677203178405762,0.6676716208457947
11,0.01,2.381666660308838,0.9801316261291504,0.779373049736023,3.3570661544799805,0.7796610169491526,0.7760617760617761,0.7938172043010753,0.9087318963979305,0.7789920671276603,0.6779661178588867,0.6684226393699646,0.668367326259613
12,0.01,2.7514748573303223,1.1072527170181274,0.7201290726661682,3.693054437637329,0.7796610169491526,0.7630022769341654,0.7688172043010754,0.9187716774054534,0.7803340188290601,0.7288135886192322,0.6765950918197632,0.676484227180481
13,0.01,2.295302391052246,1.1355717182159424,0.7156549692153931,3.238071918487549,0.6949152542372882,0.6908212560386473,0.7268817204301076,0.8928949081700505,0.6912306558585114,0.694915235042572,0.6658874750137329,0.6658163070678711
14,0.01,2.361579418182373,1.2165749073028564,0.6884375214576721,3.2933318614959717,0.7288135593220338,0.7175697865353037,0.74247311827957,0.8755837984490736,0.7291475327711447,0.7457627058029175,0.6572192311286926,0.6572356224060059
15,0.01,2.3015599250793457,1.0616381168365479,0.66739821434021,3.181285858154297,0.7627118644067796,0.7517335723383178,0.7698924731182796,0.8745822646676537,0.7623432829018957,0.8135592937469482,0.6507428884506226,0.6507421135902405
16,0.01,2.258056163787842,1.0545356273651123,0.6388186812400818,3.1077821254730225,0.8305084745762712,0.8287103459269888,0.8438172043010752,0.8985461512975744,0.8306260081543986,0.8474576473236084,0.6601848602294922,0.6602504849433899
17,0.01,2.1536061763763428,0.9708274602890015,0.6469603776931763,2.994731903076172,0.7966101694915254,0.7997372646329003,0.810483870967742,0.8742943910401216,0.7961500115039497,0.8135592937469482,0.6792693734169006,0.679267168045044
18,0.01,2.030118942260742,1.0068690776824951,0.6428912281990051,2.8743839263916016,0.7796610169491526,0.7629556433904261,0.7510752688172043,0.9009200950851805,0.7746588955137225,0.7288135886192322,0.6991688013076782,0.6992115378379822
19,0.01,2.0475757122039795,0.9573559165000916,0.6383518576622009,2.877398729324341,0.711864406779661,0.689615808534089,0.6844086021505377,0.9180883685153134,0.6917848250242188,0.694915235042572,0.7173143625259399,0.717300534248352
20,0.01,1.9360034465789795,0.9641368985176086,0.6353358626365662,2.764166831970215,0.711864406779661,0.6806172839506174,0.6784946236559141,0.9295570337316068,0.6837915881983678,0.6779661178588867,0.7163045406341553,0.7161409854888916
21,0.009999830837037664,2.0660400390625,0.7964008450508118,0.6372871994972229,2.86260724067688,0.7288135593220338,0.7092592592592593,0.7010752688172043,0.9350197399058878,0.7137476459510358,0.694915235042572,0.7263190150260925,0.7263450622558594
22,0.009999323359712722,2.0557596683502197,0.9106705188751221,0.6128829717636108,2.8507766723632812,0.7796610169491526,0.7742078715544188,0.7760752688172042,0.9300592197176637,0.7711467048130969,0.6610169410705566,0.7324680089950562,0.7326067090034485
23,0.009998477602710573,1.8606648445129395,0.945779025554657,0.6098870635032654,2.65970778465271,0.8305084745762712,0.8260300741918388,0.831989247311828,0.9340727688925031,0.829842398480235,0.5423728823661804,0.7462650537490845,0.7465213537216187
24,0.009997293623837585,1.9643725156784058,1.22393000125885,0.5845877528190613,2.79374623298645,0.8813559322033898,0.8690517142529526,0.8760752688172043,0.939368369349394,0.8820089439284486,0.5254237055778503,0.7551437020301819,0.7553339600563049
25,0.00999577150401714,1.9172556400299072,1.1642075777053833,0.5686480402946472,2.718745231628418,0.8135593220338984,0.7986365486365486,0.796236559139785,0.9248069451105504,0.8135179321619999,0.5254237055778503,0.7588101029396057,0.7588126063346863
26,0.009993911347284109,1.7440130710601807,0.8581413626670837,0.5590914487838745,2.4747328758239746,0.7966101694915254,0.7873977873977873,0.8591397849462364,0.922369692293791,0.79783305207034,0.5254237055778503,0.772504448890686,0.7724953889846802
27,0.009991713280777732,1.7070246934890747,0.8902965188026428,0.5665907263755798,2.451674699783325,0.7966101694915254,0.7783835485413677,0.7913978494623656,0.9373731212915274,0.7971597402913212,0.47457626461982727,0.7860828638076782,0.7859461903572083
28,0.009989177454732934,1.695859432220459,1.1473853588104248,0.5468916893005371,2.4722280502319336,0.8305084745762712,0.8258620689655172,0.8747311827956988,0.9355131796308266,0.8314436002337814,0.35593220591545105,0.8034617304801941,0.8035714626312256
29,0.00998630404247006,1.5113524198532104,0.7717732191085815,0.48190176486968994,2.147608757019043,0.7966101694915254,0.7984392419175027,0.8650537634408603,0.9446864436428003,0.79267615214557,0.11864406615495682,0.8210669755935669,0.8211966753005981
30,0.009983093240383016,1.5417232513427734,0.8073702454566956,0.47774770855903625,2.1809449195861816,0.8135593220338984,0.8074074074074075,0.8448924731182795,0.9460118207746291,0.8120527306967985,0.033898305147886276,0.838290810585022,0.8383581042289734
31,0.009979545267925863,1.3710498809814453,0.7840785384178162,0.42171621322631836,1.9495818614959717,0.8305084745762712,0.8054623007184678,0.8129032258064517,0.9162510744579055,0.8319145128716415,0.08474576473236084,0.8463707566261292,0.8462430238723755
32,0.009975660367597807,1.385198950767517,0.625464916229248,0.46284928917884827,1.9731411933898926,0.847457627118644,0.8430903461863214,0.8663978494623655,0.9682216476334125,0.8468851817752484,0.050847455859184265,0.862495481967926,0.8624768257141113
33,0.009971438804926623,1.444800853729248,0.5570893883705139,0.3642890453338623,1.920507788658142,0.8983050847457628,0.8834528933524629,0.8986559139784945,0.9618983325340063,0.8987257738978188,0.033898305147886276,0.8801102638244629,0.8801020383834839
34,0.00996688086845051,1.2719933986663818,0.47837525606155396,0.35448187589645386,1.7221503257751465,0.847457627118644,0.8375768217734855,0.8368279569892473,0.9533519032095882,0.8456719394056634,0.016949152573943138,0.895162045955658,0.8949443697929382
