epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2923636436462402,0.0,0.0,3.2923636436462402,0.13065630197525024,0.0,2.9220480918884277,0,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.8530916828879477,0.186864406779661
2,0.01,2.949141025543213,0.0,0.0,2.949141025543213,0.0994674488902092,0.0,0.5738290548324585,0,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.508503993648306,0.186864406779661
3,0.01,6.159717082977295,0.0,0.0,6.159717082977295,0.618120014667511,0.0,0.24661608040332794,0,0.3898305084745763,0.20175438596491227,0.24731182795698925,0.4596349227079278,0.31801962533452277
4,0.01,4.817208290100098,0.0,0.0,4.817208290100098,0.34062203764915466,0.0,0.16811399161815643,0,0.4406779661016949,0.21940928270042193,0.2795698924731183,0.5166804521643231,0.34584853035829216
5,0.01,4.7681474685668945,0.0,0.0,4.7681474685668945,0.4583829343318939,0.0,0.13126607239246368,0,0.5254237288135594,0.22962962962962963,0.3333333333333333,0.6069365929298017,0.36195856873822974
6,0.01,5.845235347747803,0.0,0.0,5.845235347747803,0.11659590899944305,0.0,0.1072203516960144,0,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7733114838377997,0.4249445755560323
7,0.01,3.784348249435425,0.0,0.0,3.784348249435425,0.13665591180324554,0.0,0.08913774788379669,0,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7766143025056437,0.4249445755560323
8,0.01,4.190760612487793,0.0,0.0,4.190760612487793,0.24363453686237335,0.0,0.08149510622024536,0,0.576271186440678,0.4710269650028686,0.5499231950844854,0.7547938290722671,0.45190933224423113
9,0.01,3.0489859580993652,0.0,0.0,3.0489859580993652,0.08385862410068512,0.0,0.14401400089263916,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7523549361410141,0.4665564282761472
10,0.01,2.797314405441284,0.0,0.0,2.797314405441284,0.17230509221553802,0.0,0.07566545903682709,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7586682794662422,0.4665564282761472
11,0.01,2.741018056869507,0.0,0.0,2.741018056869507,0.14880727231502533,0.0,0.0914275199174881,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7751004890223906,0.4665564282761472
12,0.01,2.5038352012634277,0.0,0.0,2.5038352012634277,0.07355228811502457,0.0,0.052519820630550385,0,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.764494984359161,0.42443502824858753
13,0.01,2.4335813522338867,0.0,0.0,2.4335813522338867,0.14103731513023376,0.0,0.11729618161916733,0,0.5423728813559322,0.41537578886976473,0.4915514592933947,0.7137871560621983,0.4222993669593628
14,0.01,2.3673019409179688,0.0,0.0,2.3673019409179688,0.06605667620897293,0.0,0.5713109374046326,0,0.5084745762711864,0.5045581869111281,0.6513056835637481,0.8096637375075405,0.40032370421203917
15,0.01,2.2907555103302,0.0,0.0,2.2907555103302,0.06567835807800293,0.0,0.17104017734527588,0,0.5423728813559322,0.5441342077371489,0.6728110599078341,0.8140984180882312,0.4593356754062138
16,0.01,2.3461568355560303,0.0,0.0,2.3461568355560303,0.06655119359493256,0.0,0.19436778128147125,0,0.6101694915254238,0.6202179348082457,0.7107014848950333,0.8044102190961274,0.5736023685159437
17,0.01,2.333645820617676,0.0,0.0,2.333645820617676,0.04179125279188156,0.0,0.15841369330883026,0,0.6440677966101694,0.6406204272753878,0.6758832565284179,0.8090656749400383,0.632922129134983
18,0.01,2.278276205062866,0.0,0.0,2.278276205062866,0.037155792117118835,0.0,0.10709898918867111,0,0.559322033898305,0.4352869352869353,0.5023041474654377,0.8427872825156357,0.4358043086856646
19,0.01,2.325279712677002,0.0,0.0,2.325279712677002,0.05084284767508507,0.0,0.11505003273487091,0,0.576271186440678,0.45751633986928103,0.5130568356374808,0.8363599237962566,0.44998338318378195
20,0.01,2.2997536659240723,0.0,0.0,2.2997536659240723,0.047351568937301636,0.0,0.1699521541595459,0,0.5254237288135594,0.40998838559814166,0.4807987711213517,0.8454407316886096,0.41380735841256716
21,0.009999830837037664,2.1950600147247314,0.0,0.0,2.1950600147247314,0.0317937433719635,0.0,0.07937654852867126,0,0.6949152542372882,0.6891443167305237,0.7071172555043522,0.8570956962298218,0.6945645821157218
22,0.009999323359712722,2.254251480102539,0.0,0.0,2.254251480102539,0.06468101590871811,0.0,0.0834343433380127,0,0.6779661016949152,0.6639872930304197,0.7168458781362007,0.8557954024847064,0.6644686176357336
23,0.009998477602710573,2.1355087757110596,0.0,0.0,2.1355087757110596,0.01561793964356184,0.0,0.12974460422992706,0,0.5423728813559322,0.3941176470588235,0.4546850998463901,0.7985550103546707,0.41784646061814557
24,0.009997293623837585,2.411618232727051,0.0,0.0,2.411618232727051,0.0425412543118,0.0,1.2459837198257446,0,0.7457627118644068,0.7385346605685589,0.7444956477214543,0.8779330460145403,0.7455137412620895
25,0.00999577150401714,2.263549327850342,0.0,0.0,2.263549327850342,0.04881206899881363,0.0,0.12071698904037476,0,0.6440677966101694,0.6317251461988304,0.7004608294930876,0.872045187410213,0.6166443651501635
26,0.009993911347284109,2.133963108062744,0.0,0.0,2.133963108062744,0.036916766315698624,0.0,0.10111372917890549,0,0.6949152542372882,0.6780769230769231,0.7275985663082437,0.8737289874811097,0.6842177314211212
27,0.009991713280777732,2.370565414428711,0.0,0.0,2.370565414428711,0.230431467294693,0.0,0.12913279235363007,0,0.711864406779661,0.6919934640522875,0.7383512544802867,0.8739653102980777,0.7035975407111996
28,0.009989177454732934,2.4587321281433105,0.0,0.0,2.4587321281433105,0.25459882616996765,0.0,0.12215118855237961,0,0.7966101694915254,0.7897435897435899,0.7818740399385561,0.8980868216861425,0.7963494132985658
29,0.00998630404247006,2.1235837936401367,0.0,0.0,2.1235837936401367,0.05627574771642685,0.0,0.21059076488018036,0,0.7627118644067796,0.741343669250646,0.7552483358934973,0.8888619397957259,0.7633556694258309
30,0.009983093240383016,2.0868518352508545,0.0,0.0,2.0868518352508545,0.03754495829343796,0.0,0.12999124825000763,0,0.7966101694915254,0.7680715197956577,0.7869943676395289,0.8965419130953937,0.7963763880771478
31,0.009979545267925863,2.0891709327697754,0.0,0.0,2.0891709327697754,0.0337127186357975,0.0,0.15275371074676514,0,0.8135593220338984,0.7764242647963577,0.7557603686635944,0.9122397598628499,0.8107688746238213
32,0.009975660367597807,2.0777926445007324,0.0,0.0,2.0777926445007324,0.024024080485105515,0.0,0.30740514397621155,0,0.7796610169491526,0.7548944825832699,0.7762416794674859,0.9128927571202614,0.7787172426275711
33,0.009971438804926623,1.998985767364502,0.0,0.0,1.998985767364502,0.010394720360636711,0.0,0.1540030837059021,0,0.8135593220338984,0.779847053531264,0.7823860727086535,0.9216574314197404,0.8153342940140442
34,0.00996688086845051,2.0245490074157715,0.0,0.0,2.0245490074157715,0.013514379970729351,0.0,0.4634474515914917,0,0.6779661016949152,0.6985871271585559,0.7168458781362007,0.9098723856788373,0.6671899529042388
35,0.009961986869698373,2.139622926712036,0.0,0.0,2.139622926712036,0.01612074300646782,0.0,0.6320366263389587,0,0.7627118644067796,0.7859611992945327,0.8023553507424475,0.9253888443192348,0.7614061519146265
36,0.009956757143168527,1.976513147354126,0.0,0.0,1.976513147354126,0.009722724556922913,0.0,0.5153636932373047,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.9337430631997695,0.4665564282761472
37,0.009951192046305833,2.507469892501831,0.0,0.0,2.507469892501831,0.02800029329955578,0.0,1.2937273979187012,0,0.6271186440677966,0.5726495726495727,0.6344086021505376,0.9296203701976197,0.555193394176445
38,0.009945291959477269,2.0698113441467285,0.0,0.0,2.0698113441467285,0.042695529758930206,0.0,0.8110170960426331,0,0.6271186440677966,0.642063492063492,0.7265745007680492,0.9094961348781383,0.5883373688458434
39,0.009939057285945933,1.981826663017273,0.0,0.0,1.981826663017273,0.033812619745731354,0.0,0.4432339370250702,0,0.6440677966101694,0.5875012478786062,0.5847414234511009,0.9002997568362593,0.6242049532743489
40,0.009932488451843476,2.0650644302368164,0.0,0.0,2.0650644302368164,0.03800082951784134,0.0,1.306792974472046,0,0.7966101694915254,0.7934472934472935,0.8658474142345111,0.9261055865470126,0.7930609879762422
41,0.009925585906140986,2.1276192665100098,0.0,0.0,2.1276192665100098,0.030582863837480545,0.0,0.8283096551895142,0,0.8305084745762712,0.8298008092125739,0.882232462877624,0.9303505869719793,0.8298699140673218
42,0.009918350120618293,1.900571346282959,0.0,0.0,1.900571346282959,0.020166626200079918,0.0,0.6303521990776062,0,0.8135593220338984,0.712469399036563,0.6820276497695853,0.9361949124258122,0.7969755741068667
43,0.009910781589831726,1.870175838470459,0.0,0.0,1.870175838470459,0.05371280759572983,0.0,0.855596125125885,0,0.8305084745762712,0.7891865079365079,0.7665130568356374,0.9377185726931058,0.8275070621468926
44,0.009902880831080306,1.9215302467346191,0.0,0.0,1.9215302467346191,0.10780077427625656,0.0,0.21032732725143433,0,0.7796610169491526,0.731841039885264,0.7342549923195083,0.9273374710556376,0.7792345418947123
45,0.009894648384370404,1.6922054290771484,0.0,0.0,1.6922054290771484,0.05528704822063446,0.0,0.20846304297447205,0,0.7796610169491526,0.7314740752590696,0.7444956477214543,0.9176902139550697,0.7763078811344987
46,0.009886084812378817,1.6789004802703857,0.0,0.0,1.6789004802703857,0.028614921495318413,0.0,0.12359492480754852,0,0.7796610169491526,0.7314740752590696,0.7444956477214543,0.9230328716746374,0.7763078811344987
47,0.009877190700414313,1.6153656244277954,0.0,0.0,1.6153656244277954,0.03033936209976673,0.0,0.23402823507785797,0,0.7966101694915254,0.7450076804915513,0.7450076804915513,0.9442423262457217,0.7966101694915254
48,0.00986796665637763,1.6264357566833496,0.0,0.0,1.6264357566833496,0.09290853887796402,0.0,0.37871822714805603,0,0.7966101694915254,0.753015176871141,0.7450076804915513,0.9461417190619228,0.7947302992632121
49,0.009858413310719925,1.5355634689331055,0.0,0.0,1.5355634689331055,0.022614572197198868,0.0,0.5555644035339355,0,0.7627118644067796,0.7602564102564102,0.8074756784434203,0.9427865569631274,0.7576923076923078
50,0.009848531316399685,1.5001640319824219,0.0,0.0,1.5001640319824219,0.032626256346702576,0.0,0.5920447707176208,0,0.7796610169491526,0.7314740752590696,0.7444956477214543,0.9347355153806767,0.7763078811344987
51,0.009838321348838096,1.4211912155151367,0.0,0.0,1.4211912155151367,0.04189709946513176,0.0,0.30949825048446655,0,0.7796610169491526,0.7306471306471307,0.7240143369175627,0.9346676243959776,0.7801825293350717
52,0.009827784105872876,1.8105220794677734,0.0,0.0,1.8105220794677734,0.09062076359987259,0.0,1.5992311239242554,0,0.7796610169491526,0.7369428162829577,0.7188940092165899,0.941760936667558,0.7774866831013395
53,0.009816920307710586,1.4834048748016357,0.0,0.0,1.4834048748016357,0.05391008406877518,0.0,1.133042812347412,0,0.8305084745762712,0.8136645962732919,0.8504864311315924,0.9518969052076014,0.8300873776186966
54,0.0098057306968774,1.5744990110397339,0.0,0.0,1.5744990110397339,0.07422281056642532,0.0,0.4594534933567047,0,0.7796610169491526,0.772875816993464,0.8233486943164362,0.9512636015182704,0.7735958790295779
55,0.009794216038168352,1.5636776685714722,0.0,0.0,1.5636776685714722,0.06866411864757538,0.0,0.9045279622077942,0,0.8135593220338984,0.799865229110512,0.8448540706605222,0.9558252537879023,0.8104413175567637
56,0.009782377118595071,1.3415385484695435,0.0,0.0,1.3415385484695435,0.024276571348309517,0.0,0.7911612391471863,0,0.7966101694915254,0.7439052175894281,0.7347670250896057,0.910773107292632,0.7974211337280026
57,0.009770214747331984,1.3700975179672241,0.0,0.0,1.3700975179672241,0.02536671981215477,0.0,1.3682124614715576,0,0.864406779661017,0.7975468975468974,0.8033794162826421,0.9271037394976274,0.8629173086800206
58,0.009757729755661011,1.2154512405395508,0.0,0.0,1.2154512405395508,0.02279060147702694,0.0,0.28166112303733826,0,0.8305084745762712,0.7706860855286641,0.7818740399385561,0.9403761678804123,0.8276116179198536
59,0.009744922996914747,1.0753998756408691,0.0,0.0,1.0753998756408691,0.021449048072099686,0.0,0.28549724817276,0,0.8305084745762712,0.7788626145192543,0.7818740399385561,0.9260325130443977,0.825912240140575
60,0.00973179534641814,1.0050593614578247,0.0,0.0,1.0050593614578247,0.010735791176557541,0.0,0.28198695182800293,0,0.8305084745762712,0.7712842712842712,0.7767537122375833,0.921579693651001,0.8292244478685157
61,0.009718347701428667,0.9945579767227173,0.0,0.0,0.9945579767227173,0.03597259894013405,0.0,0.3556022644042969,0,0.8305084745762712,0.7716333845366105,0.7716333845366105,0.9102356801847464,0.8305084745762712
62,0.009704580981074998,0.928284764289856,0.0,0.0,0.928284764289856,0.02853112481534481,0.0,0.2152973860502243,0,0.864406779661017,0.7982590885816693,0.7982590885816693,0.9088555756637251,0.864406779661017
63,0.009690496126294182,0.8900840282440186,0.0,0.0,0.8900840282440186,0.011640499345958233,0.0,0.3090609014034271,0,0.847457627118644,0.8001461988304094,0.8294930875576038,0.9366406089665853,0.8488180196253344
64,0.009676094099767331,0.7996394634246826,0.0,0.0,0.7996394634246826,0.01062027271836996,0.0,0.2176055759191513,0,0.8813559322033898,0.8429916599408124,0.8509984639016898,0.9440510913346228,0.8800344728526286
65,0.009661375885853831,0.7909272909164429,0.0,0.0,0.7909272909164429,0.02352558821439743,0.0,0.19324824213981628,0,0.8305084745762712,0.7706860855286641,0.7818740399385561,0.9193087143002253,0.8276116179198536
66,0.00964634249052405,0.7613154649734497,0.0,0.0,0.7613154649734497,0.02606009691953659,0.0,0.44961971044540405,0,0.8305084745762712,0.7706860855286641,0.7818740399385561,0.9057419188998136,0.8276116179198536
