epoch,lr_used,lr_next,train_loss_total,train_loss_original,train_loss_ordinal,train_loss_ordinal_1,train_loss_ordinal_2,test_loss_original,tau1,tau2,selection_macro_auc_adjusted_score,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.01,3.4825596809387207,3.3061938285827637,0.8818288445472717,0.49794793128967285,1.2657097578048706,3.046870231628418,-0.5099999904632568,0.48379042744636536,0.785502626304513,0.35,0.1728395061728395,0.3333333333333333,0.8091754234148102,0.18148148148148147
2,0.01,0.01,3.141422986984253,2.8830463886260986,1.2918829917907715,0.7965239882469177,1.7872419357299805,6.221808910369873,-0.5183405876159668,0.4696979820728302,0.7311377749172561,0.35,0.1728395061728395,0.3333333333333333,0.6545491054630205,0.18148148148148147
3,0.01,0.01,6.3079962730407715,6.203488826751709,0.522537350654602,0.34298351407051086,0.7020911574363708,5.140891075134277,-0.5243579745292664,0.45939502120018005,0.7194796490197435,0.3,0.17940272288098377,0.19295634920634921,0.5480752432403376,0.2787110232762407
4,0.01,0.01,5.620019912719727,5.42487907409668,0.975704550743103,0.48608115315437317,1.4653279781341553,4.526716232299805,-0.5279121994972229,0.4530177414417267,0.7036892451102356,0.4166666666666667,0.2136752136752137,0.2604166666666667,0.537059774825105,0.3418803418803419
5,0.01,0.01,5.019599437713623,4.85994291305542,0.7982832789421082,0.3964671790599823,1.2000993490219116,5.430422306060791,-0.5303192138671875,0.4487559497356415,0.7470047313797314,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.5957577646846515,0.3710144927536232
6,0.01,0.01,6.161012649536133,6.024752616882324,0.6812992691993713,0.6186635494232178,0.7439349889755249,2.953888416290283,-0.5322683453559875,0.44539788365364075,0.7626965048840049,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.6395725223850225,0.3710144927536232
7,0.01,0.01,3.5500524044036865,3.4379539489746094,0.5604924559593201,0.5868375897407532,0.534147322177887,5.036202907562256,-0.5344069004058838,0.44195374846458435,0.764648834961335,0.5666666666666667,0.38518518518518513,0.42857142857142855,0.7672752594627594,0.4311111111111111
8,0.01,0.01,5.586580276489258,5.478776931762695,0.5390156507492065,0.3903910517692566,0.6876403093338013,2.994297981262207,-0.5361188054084778,0.4390851557254791,0.7470301689051689,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.7596694393569394,0.3710144927536232
9,0.01,0.01,3.3769633769989014,3.2483463287353516,0.6430857181549072,0.45874086022377014,0.8274305462837219,2.835692882537842,-0.5365723371505737,0.43802353739738464,0.758363966353353,0.6,0.5102821616451458,0.6354166666666666,0.7617471572365441,0.4733142037302726
10,0.01,0.01,2.802367925643921,2.680795192718506,0.6078642010688782,0.8002123832702637,0.4155159890651703,5.137150287628174,-0.5374969840049744,0.43655332922935486,0.7586787557306426,0.6,0.5102821616451458,0.6354166666666666,0.769457907134794,0.4733142037302726
11,0.01,0.01,3.438692092895508,3.291517972946167,0.735870361328125,1.0688742399215698,0.4028664529323578,2.8469529151916504,-0.5385240316390991,0.4350474774837494,0.7493781604925474,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.7829779519048388,0.4876255020080321
12,0.01,0.01,3.171725273132324,3.038499116897583,0.6661301851272583,0.988467276096344,0.3437931537628174,2.370469093322754,-0.5397661924362183,0.4334528148174286,0.7995169029956767,0.6,0.5047619047619047,0.5982142857142857,0.8046362049899787,0.4742857142857143
13,0.01,0.01,2.6308512687683105,2.538788318634033,0.4603143334388733,0.6183041930198669,0.30232447385787964,4.205606937408447,-0.5414410829544067,0.4315306842327118,0.7475784555678423,0.4666666666666667,0.5608974358974359,0.6121031746031745,0.7170979407123275,0.45528846153846153
14,0.01,0.01,3.7129268646240234,3.6081624031066895,0.5238227248191833,0.4150630533695221,0.6325823664665222,3.9046688079833984,-0.5425482392311096,0.43035611510276794,0.7095080190599058,0.5166666666666667,0.5253573402827134,0.6979166666666666,0.6999371501140369,0.401572297243939
15,0.01,0.01,3.6122117042541504,3.430004596710205,0.9110351800918579,0.6712002158164978,1.1508702039718628,2.3430356979370117,-0.5428014397621155,0.4303703010082245,0.7094253471022339,0.5,0.5043572984749455,0.6875,0.7314351659870527,0.3696623093681917
16,0.01,0.01,2.6385488510131836,2.4725747108459473,0.8298702239990234,0.6321397423744202,1.0276007652282715,2.8312315940856934,-0.5410286784172058,0.43342915177345276,0.741835934200321,0.5333333333333333,0.5716230936819172,0.7083333333333334,0.7575595046113914,0.43677832244008713
