epoch,lr,loss_nca,loss_refine,loss_total,gradient_norm,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,margin_threshold,neighbor_confidence_threshold,gate_active_ratio_test
1,0.01,0.0015793255297467113,0.013362725265324116,0.013678590767085552,0.00035923922881261644,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.5
2,0.01,0.0004632932832464576,0.013362725265324116,0.013455383479595184,0.00024345478465952116,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.5
3,0.01,0.00012316112406551838,0.013362725265324116,0.01338735781610012,8.907403238244187e-05,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.4833333492279053
4,0.01,0.00011031521717086434,0.013362725265324116,0.013384788297116756,0.00012391644726954666,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.4833333492279053
5,0.01,0.0,0.013362725265324116,0.013362725265324116,3.104436409429117e-17,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.5166667103767395
6,0.01,0.0,0.013362725265324116,0.013362725265324116,1.6363220458816622e-17,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.550000011920929
7,0.01,0.0002705416118260473,0.013362725265324116,0.013416833244264126,0.0011013480084839824,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.45000001788139343
8,0.01,0.000937746895942837,0.013362725265324116,0.01355027500540018,0.002325413564679222,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.5166667103767395
9,0.01,0.001563612138852477,0.013362725265324116,0.013675447553396225,0.00048669714511030525,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.550000011920929
10,0.01,0.0016299147391691804,0.013362725265324116,0.013688708655536175,0.0002143896906703885,0.9333333333333333,0.8813529846528412,0.8412698412698413,0.9401831789803489,0.9282726837963566,0.9768463969230652,1.0,0.550000011920929
