epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1,beta_min,beta_max,adapter_gradient_MRI,adapter_gradient_PET,adapter_gradient_CSF,adapter_gradient_Risk,adapter_gradient_COG,adapter_gradient_ROI
15,0.01,2.0675859451293945,0.8135593220338984,0.8070981459178971,0.8508064516129031,0.9188262401734888,0.810331128030779,0.9773512482643127,1.0002449750900269,0.0043293205089867115,0.005838037468492985,0.003214570926502347,0.002806840930134058,0.00780244218185544,0.003696194151416421
16,0.01,3.572317123413086,0.6440677966101694,0.5601070950468541,0.625,0.9385960339470776,0.5190388673337418,0.9775561690330505,1.0027921199798584,0.0359516516327858,0.0443614162504673,0.024706359952688217,0.021511679515242577,0.043687596917152405,0.030937165021896362
17,0.01,3.7126617431640625,0.6440677966101694,0.5601070950468541,0.625,0.951534418564779,0.5190388673337418,0.9776266813278198,1.0049238204956055,0.03821050003170967,0.04570312052965164,0.024306032806634903,0.02074492909014225,0.04427549988031387,0.029180461540818214
18,0.01,2.5511128902435303,0.6271186440677966,0.537962962962963,0.6451612903225806,0.9169488639128107,0.5014595103578154,0.9778532981872559,1.00617516040802,0.007456191349774599,0.010582862421870232,0.006733928807079792,0.0052417065016925335,0.019717935472726822,0.008599658496677876
19,0.01,2.575045347213745,0.576271186440678,0.47907647907647904,0.6129032258064516,0.9048277623704569,0.45814072932717004,0.9784490466117859,1.006820559501648,0.010433590970933437,0.013782850466668606,0.006195587571710348,0.006184390280395746,0.017319217324256897,0.0073685115203261375
20,0.01,2.314875602722168,0.576271186440678,0.47907647907647904,0.6129032258064516,0.9088846373950737,0.45814072932717004,0.9791010022163391,1.0074076652526855,0.0013739806599915028,0.002245489973574877,0.0012929626973345876,0.0010626515140756965,0.0063045090064406395,0.002813526662066579
21,0.009999830837037664,2.165520668029785,0.576271186440678,0.47907647907647904,0.6129032258064516,0.8999916012724363,0.45814072932717004,0.9794439673423767,1.0086405277252197,0.004831965081393719,0.008546330034732819,0.002748842118307948,0.003352266503497958,0.01181690115481615,0.0040551116690039635
22,0.009999323359712722,2.1058249473571777,0.5932203389830508,0.49743589743589745,0.6236559139784946,0.8999744562837542,0.4722294654498044,0.9800283312797546,1.0093352794647217,0.004501388408243656,0.006162344943732023,0.005243366118520498,0.004192491993308067,0.015076417475938797,0.005312866065651178
23,0.009998477602710573,2.2034850120544434,0.559322033898305,0.44722222222222224,0.5403225806451614,0.8961778259690973,0.44505649717514123,0.9809870719909668,1.010055661201477,0.006352565251290798,0.009263976477086544,0.004116452299058437,0.005005222279578447,0.014130444265902042,0.0044905818067491055
24,0.009997293623837585,1.9344185590744019,0.576271186440678,0.47346213635354206,0.581989247311828,0.9080074627038575,0.45906119084452174,0.9821702241897583,1.0120717287063599,0.002936068456619978,0.00414313143119216,0.0019521916983649135,0.0018531725509092212,0.01129470020532608,0.0032484952826052904
25,0.00999577150401714,2.131709098815918,0.576271186440678,0.47346213635354206,0.581989247311828,0.9182576752785482,0.45906119084452174,0.9830353856086731,1.0144001245498657,0.004708027001470327,0.0060074771754443645,0.003207138739526272,0.0036517148837447166,0.012526356615126133,0.0038813806604593992
26,0.009993911347284109,1.924126386642456,0.7966101694915254,0.7864046154073155,0.8223118279569892,0.9171168384640871,0.7977340608867038,0.9833988547325134,1.0172489881515503,0.0038790563121438026,0.00633314298465848,0.002794615924358368,0.0028799332212656736,0.010456499643623829,0.0031106318347156048
27,0.009991713280777732,1.7867746353149414,0.8135593220338984,0.8073348746543361,0.8389784946236558,0.9398724667699999,0.8132873242098808,0.9839783906936646,1.019828200340271,0.0021663240622729063,0.0026236562989652157,0.0013355276314541698,0.0017497001681476831,0.0047430917620658875,0.0016069795237854123
28,0.009989177454732934,1.7775781154632568,0.847457627118644,0.8409258440218191,0.8486559139784946,0.9554675137217831,0.8474876123509172,0.9848634600639343,1.0219285488128662,0.00349778332747519,0.004462207201868296,0.0024453436490148306,0.0028436859138309956,0.007775547448545694,0.0024683179799467325
29,0.00998630404247006,1.5794976949691772,0.7457627118644068,0.7622125773386278,0.8077956989247311,0.9473104378227717,0.7370009281417913,0.9851995706558228,1.0246716737747192,0.001809024135582149,0.002857294399291277,0.0018884985474869609,0.001691467477940023,0.006320006214082241,0.0022588404826819897
30,0.009983093240383016,1.611088752746582,0.8305084745762712,0.8298008092125739,0.8556451612903225,0.9600758086526587,0.8295154219880042,0.985714316368103,1.028355360031128,0.0018558718729764223,0.0024301381781697273,0.0014778886688873172,0.0016359431901946664,0.00899561308324337,0.002695616567507386
31,0.009979545267925863,1.4639277458190918,0.8305084745762712,0.8287103459269888,0.8438172043010752,0.9479921248896582,0.8306260081543986,0.9862996935844421,1.0304673910140991,0.001986890798434615,0.002465159399434924,0.0019330307841300964,0.001693030702881515,0.012027743272483349,0.0027965670451521873
32,0.009975660367597807,1.3726507425308228,0.7796610169491526,0.7899710198544826,0.8233870967741935,0.96599795418581,0.7765727973312766,0.9867463111877441,1.0331834554672241,0.0015662674559280276,0.0016425569774582982,0.0012718818616122007,0.0007666159071959555,0.006242023315280676,0.00209629675373435
33,0.009971438804926623,1.6774928569793701,0.9152542372881356,0.9187093416601614,0.9094086021505375,0.9525062382273007,0.9156088331414811,0.9873844385147095,1.0368036031723022,0.006207178812474012,0.007090613711625338,0.005583477672189474,0.005577269475907087,0.031199362128973007,0.006840849295258522
34,0.00996688086845051,1.2958042621612549,0.8813559322033898,0.8619876594246169,0.8879032258064515,0.971498657362035,0.8827261268878129,0.9880327582359314,1.040391445159912,0.0014516104711219668,0.0015945615014061332,0.0010945870308205485,0.0012810153421014547,0.0070868912152945995,0.0017431548330932856
35,0.009961986869698373,1.344181776046753,0.8813559322033898,0.8619876594246169,0.8879032258064515,0.9703353467110584,0.8827261268878129,0.9885587692260742,1.0430008172988892,0.0033910118509083986,0.0035555821377784014,0.003038092516362667,0.0031776318792253733,0.017418531700968742,0.003662977833300829
36,0.009956757143168527,1.2397350072860718,0.7796610169491526,0.7725486809723242,0.8233870967741935,0.9163329765322176,0.7764864811463456,0.9889777898788452,1.045339822769165,0.003065437311306596,0.0024374991189688444,0.002047962276265025,0.0028148118872195482,0.011513374745845795,0.0032123110722750425
37,0.009951192046305833,1.1992404460906982,0.7627118644067796,0.7600757284045695,0.7817204301075269,0.9280269014139981,0.7611259406224914,0.9893971085548401,1.048079490661621,0.001532051246613264,0.0015764626441523433,0.0012174175353720784,0.0009321533725596964,0.009520898573100567,0.004085554275661707
38,0.009945291959477269,1.1284525394439697,0.8135593220338984,0.7986365486365486,0.796236559139785,0.9367689342072644,0.8135179321619999,0.9899913668632507,1.0508434772491455,0.001586618018336594,0.0013577515492215753,0.0013453135034069419,0.0013818835141137242,0.006445859558880329,0.00233119516633451
39,0.009939057285945933,1.2160890102386475,0.8305084745762712,0.8119517543859649,0.806989247311828,0.9458368955522656,0.8304805976806422,0.9905977249145508,1.0529685020446777,0.0046961926855146885,0.004797803238034248,0.00462194113060832,0.005054892972111702,0.02365538850426674,0.007895363494753838
40,0.009932488451843476,1.0931060314178467,0.8305084745762712,0.8208356139390621,0.8497311827956988,0.9469833508258555,0.830851725065635,0.9911967515945435,1.0545341968536377,0.0032720344606786966,0.002734863432124257,0.0025897424202412367,0.003324780147522688,0.01641327328979969,0.005159908905625343
41,0.009925585906140986,0.9917405247688293,0.847457627118644,0.8344280617947423,0.8604838709677418,0.9435929293139919,0.8483793944518014,0.9918039441108704,1.0564714670181274,0.0019759656861424446,0.0014359040651470423,0.0010603229748085141,0.0016318100970238447,0.009559545665979385,0.0021016329992562532
42,0.009918350120618293,0.9265260696411133,0.864406779661017,0.8544647588765235,0.8594086021505376,0.932120846684414,0.8645852981595753,0.9923499822616577,1.0595909357070923,0.002652054652571678,0.0023694150149822235,0.0027795087080448866,0.0027796528302133083,0.015443067066371441,0.004908175207674503
43,0.009910781589831726,1.0107474327087402,0.847457627118644,0.8419961427193828,0.8545698924731183,0.9290315050751482,0.8477027932595655,0.9928049445152283,1.0623835325241089,0.0052122557535767555,0.003196558216586709,0.0037174553144723177,0.004468486178666353,0.01666579581797123,0.005699569825083017
44,0.009902880831080306,0.8824943900108337,0.7627118644067796,0.7763616557734204,0.8008064516129032,0.8846352519502426,0.7618533289021824,0.993247926235199,1.064369559288025,0.002997773000970483,0.002651175484061241,0.00245477887801826,0.0023335071746259928,0.013932495377957821,0.006168462801724672
45,0.009894648384370404,0.8651557564735413,0.8135593220338984,0.8068684641648677,0.8330645161290322,0.9179690486616483,0.8140326620157899,0.9938061237335205,1.0667001008987427,0.001812390168197453,0.001553465612232685,0.0016387735959142447,0.002138220239430666,0.00953146256506443,0.0024989156518131495
46,0.009886084812378817,0.8279883861541748,0.8813559322033898,0.8690517142529526,0.8760752688172043,0.9370804980387524,0.8820089439284486,0.9943884015083313,1.069362998008728,0.001645028474740684,0.0015938986325636506,0.0015695884358137846,0.0014607752673327923,0.012544192373752594,0.0034584817476570606
47,0.009877190700414313,0.7798312902450562,0.847457627118644,0.8340105553220307,0.8545698924731183,0.9330693236765343,0.8488872740053623,0.9948991537094116,1.0716639757156372,0.0033104431349784136,0.00298577849753201,0.002662999788299203,0.0027349661104381084,0.01447383500635624,0.003690574551001191
48,0.00986796665637763,0.7208503484725952,0.7796610169491526,0.7733924611973393,0.8424731182795698,0.9239373003130119,0.7809538126197904,0.9955195784568787,1.0730211734771729,0.0011249369708821177,0.0010674367658793926,0.0008733523427508771,0.0010671857744455338,0.005562696605920792,0.0016999684739857912
49,0.009858413310719925,0.8821807503700256,0.7796610169491526,0.7697628458498024,0.8424731182795698,0.93288889583956,0.7836939773564681,0.995975136756897,1.0751384496688843,0.002307767979800701,0.0023612049408257008,0.00198331568390131,0.001735162572003901,0.016361283138394356,0.005258634686470032
50,0.009848531316399685,0.867709755897522,0.8135593220338984,0.7653846153846154,0.7403225806451613,0.9387301818990624,0.808083441981747,0.9961299896240234,1.0782355070114136,0.0012374138459563255,0.0014860095689073205,0.0015456079272553325,0.0013589151203632355,0.010008290410041809,0.003352545667439699
51,0.009838321348838096,0.9383909106254578,0.8135593220338984,0.7896502774551554,0.7712365591397851,0.9226307479153779,0.811643273817726,0.9965176582336426,1.0802205801010132,0.0020038695074617863,0.0020287130028009415,0.002031728159636259,0.0022177372593432665,0.014346418902277946,0.005455162841826677
52,0.009827784105872876,0.8352534770965576,0.8305084745762712,0.8203703703703704,0.8438172043010752,0.9328136548250402,0.8314500941619586,0.9971398115158081,1.080853819847107,0.0015268037095665932,0.0016447047237306833,0.0016669488977640867,0.0016951319994404912,0.012868833728134632,0.004325387999415398
53,0.009816920307710586,0.7380660176277161,0.847457627118644,0.8276246170983014,0.8486559139784946,0.9495640191560494,0.8515922574798579,0.9975268244743347,1.08291494846344,0.001713731442578137,0.002087852917611599,0.0017630144720897079,0.0016528128180652857,0.011609193868935108,0.00359359011054039
54,0.0098057306968774,0.7328007221221924,0.8813559322033898,0.8682419976537624,0.8701612903225806,0.9523556982760019,0.8818229073463371,0.9976128339767456,1.0852323770523071,0.0012755729258060455,0.0014281488256528974,0.0011542066931724548,0.00111705856397748,0.004873241763561964,0.0017349185654893517
55,0.009794216038168352,0.708003044128418,0.8813559322033898,0.8737484737484738,0.8451612903225807,0.9419434192204591,0.8805860805860807,0.9979544281959534,1.087167739868164,0.0008416497148573399,0.0014577697729691863,0.0009902085876092315,0.0005515747470781207,0.005555472802370787,0.0018286712002009153
56,0.009782377118595071,0.6735714673995972,0.8983050847457628,0.9037927350427349,0.8868279569892473,0.9453509857210047,0.8982426119078663,0.9984739422798157,1.0898752212524414,0.00104360596742481,0.0009747751755639911,0.0005883853300474584,0.0008498650277033448,0.008081409148871899,0.0008440423407591879
57,0.009770214747331984,0.6730750799179077,0.9152542372881356,0.9170490328385066,0.8975806451612903,0.9464712601334994,0.9148608156636702,0.9988635778427124,1.0925875902175903,0.0008754347800277174,0.0005845388513989747,0.0009201951324939728,0.0004096973570995033,0.005145087838172913,0.0016007226658985019
58,0.009757729755661011,0.6549957394599915,0.8983050847457628,0.8919956140350878,0.8868279569892473,0.9499443367090427,0.8981099464763603,0.9992800354957581,1.0954196453094482,0.0007242332212626934,0.0007785949856042862,0.0006923298933543265,0.0009542184416204691,0.005388503894209862,0.0009132482227869332
59,0.009744922996914747,0.6626794338226318,0.8813559322033898,0.8785612535612536,0.8760752688172043,0.9322267285739771,0.8812110676517455,0.9994540214538574,1.0982447862625122,0.0017955440562218428,0.0022096598986536264,0.00113682821393013,0.0017081970581784844,0.010781272314488888,0.0023069321177899837
60,0.00973179534641814,0.6733197569847107,0.8305084745762712,0.8294416403289463,0.8497311827956988,0.9421423242580739,0.8302981992274979,0.9992050528526306,1.1018924713134766,0.0018895297544077039,0.0018569245003163815,0.0020769701804965734,0.0015414751833304763,0.014433304779231548,0.0023444639518857002
61,0.009718347701428667,0.7668617367744446,0.8305084745762712,0.8294416403289463,0.8497311827956988,0.9342772923892468,0.8302981992274979,0.9990447163581848,1.1049388647079468,0.0027832987252622843,0.0020990045741200447,0.0021105834748595953,0.002476361347362399,0.025725599378347397,0.0024827567394822836
62,0.009704580981074998,0.7940277457237244,0.7796610169491526,0.7537466547725246,0.7806451612903226,0.9368946255094263,0.7834258153283238,0.9990130066871643,1.107810139656067,0.003456229344010353,0.0016886588418856263,0.0012566836085170507,0.002746206009760499,0.034195639193058014,0.001303181634284556
63,0.009690496126294182,0.7083691358566284,0.847457627118644,0.8256692247265695,0.7868279569892472,0.9522310495745031,0.8446063103818039,0.9993152022361755,1.1106382608413696,0.0012706604320555925,0.0015478968853130937,0.0010315858526155353,0.001079411362297833,0.00833191443234682,0.0026295629795640707
64,0.009676094099767331,0.6734784841537476,0.864406779661017,0.8607142857142858,0.8344086021505377,0.9494241369004177,0.8641041162227604,0.9990715384483337,1.114120602607727,0.0021659338381141424,0.002194659085944295,0.00200310698710382,0.0014908435987308621,0.011766276322305202,0.003086799755692482
65,0.009661375885853831,0.6117071509361267,0.864406779661017,0.8653225806451613,0.8653225806451613,0.9263251454427924,0.864406779661017,0.9986343383789062,1.1184002161026,0.001778141246177256,0.001383840455673635,0.0015939846634864807,0.001179984537884593,0.009209761396050453,0.003570262808352709
66,0.00964634249052405,0.5944237112998962,0.847457627118644,0.8522424363587898,0.8545698924731183,0.8995812799892496,0.8476541586755129,0.9983481764793396,1.1229206323623657,0.0009703788673505187,0.000627538189291954,0.0007230609189718962,0.0008755504386499524,0.007864722982048988,0.0008793805027380586
67,0.009630994941290591,0.6513591408729553,0.8305084745762712,0.8214209401709401,0.806989247311828,0.8971356284449263,0.8299407866145154,0.9984405040740967,1.1277683973312378,0.013846904039382935,0.011919875629246235,0.012457498349249363,0.0065321833826601505,0.021486565470695496,0.0053117661736905575
68,0.009615334287138054,0.6118701696395874,0.864406779661017,0.8607142857142858,0.8344086021505377,0.8921734864334486,0.8641041162227604,0.9988013505935669,1.132991909980774,0.0029595112428069115,0.0022408796939998865,0.0023348568938672543,0.001450165407732129,0.015036463737487793,0.0015068022767081857
69,0.00959936159845135,0.5630825757980347,0.864406779661017,0.8607142857142858,0.8344086021505377,0.8784902794864844,0.8641041162227604,0.999001681804657,1.1377696990966797,0.0007575912168249488,0.0006289810407906771,0.0005739490152336657,0.0008451557368971407,0.005943083204329014,0.0011672487016767263
70,0.009583077966942534,0.5892888307571411,0.847457627118644,0.8357142857142857,0.8236559139784947,0.8622574505401829,0.8469733656174333,0.998884916305542,1.1431738138198853,0.0020645945332944393,0.001007670070976019,0.001330018974840641,0.0014351087156683207,0.009959196671843529,0.002114407252520323
71,0.009566484505576189,0.5943400859832764,0.8305084745762712,0.8129032258064517,0.8129032258064517,0.8698138726127341,0.8305084745762712,0.9988459348678589,1.14839506149292,0.0013209371827542782,0.0008646512869745493,0.001089680939912796,0.0008217823342420161,0.01276316400617361,0.0011208137730136514
72,0.009549582348493355,0.5770713090896606,0.8305084745762712,0.8129032258064517,0.8129032258064517,0.8784961875569085,0.8305084745762712,0.9978951215744019,1.1529536247253418,0.0025172436144202948,0.0013587640132755041,0.0011273385025560856,0.0013527837581932545,0.011201534420251846,0.0022088405676186085
73,0.009532372650934018,0.5701640844345093,0.847457627118644,0.8263125763125764,0.8236559139784947,0.9005270925574531,0.8475817967343391,0.9987906813621521,1.1572320461273193,0.0027516214177012444,0.002403284888714552,0.003067811718210578,0.0016774279065430164,0.009144905023276806,0.002281847642734647
74,0.009514856589158148,0.591163158416748,0.864406779661017,0.848931623931624,0.8344086021505377,0.9100787626878709,0.8637440243372447,0.9998092651367188,1.161521315574646,0.0013852993724867702,0.0004158782830927521,0.0011018592631444335,0.001063911709934473,0.010174619033932686,0.0010498157935217023
75,0.009497035360365296,0.5617896318435669,0.864406779661017,0.8403225806451613,0.8403225806451613,0.913361970098213,0.864406779661017,1.0014972686767578,1.166735291481018,0.0017083472339436412,0.002367636188864708,0.0012985154753550887,0.0017043383559212089,0.01683165691792965,0.0017021975945681334
76,0.00947891018261278,0.5800392031669617,0.864406779661017,0.8403225806451613,0.8403225806451613,0.9262472400043557,0.864406779661017,1.0022882223129272,1.1710238456726074,0.0014091790653765202,0.0011769114062190056,0.0013370128581300378,0.0013780969893559813,0.013354698196053505,0.001349937287159264
77,0.00946048229473242,0.583309531211853,0.847457627118644,0.8263125763125764,0.8236559139784947,0.9342928155546751,0.8475817967343391,1.0011872053146362,1.175782322883606,0.0012389629846438766,0.0038524761330336332,0.002945901360362768,0.008621182292699814,0.023523015901446342,0.0010262520518153906
78,0.009441752956245879,0.5981465578079224,0.8305084745762712,0.8129032258064517,0.8129032258064517,0.940243053383471,0.8305084745762712,0.9997567534446716,1.17990243434906,0.0020124115981161594,0.0007602011901326478,0.0020210607908666134,0.0037200276274234056,0.019168592989444733,0.0016540801152586937
79,0.009422723447278559,0.5675521492958069,0.864406779661017,0.8607142857142858,0.8344086021505377,0.9458419347888039,0.8641041162227604,0.9975754618644714,1.1836029291152954,0.0028652928303927183,0.0017280924366787076,0.0034242812544107437,0.0031988483387976885,0.00929272174835205,0.0016605553682893515
80,0.00940339506847212,0.6243720054626465,0.847457627118644,0.8357142857142857,0.8236559139784947,0.9355365802234873,0.8469733656174333,0.9961554408073425,1.1868510246276855,0.0020618699491024017,0.001564946724101901,0.0029021569062024355,0.002401667181402445,0.012720522470772266,0.0017933835042640567
81,0.009383769140895582,0.5472406148910522,0.864406779661017,0.8496721741410963,0.8403225806451613,0.9243979560393223,0.8637453493178999,0.9948588609695435,1.1902414560317993,0.0003466582566034049,0.00022351769439410418,0.00032401649514213204,0.00043578134500421584,0.0061287167482078075,0.00038468962884508073
82,0.009363847005955023,0.5850792527198792,0.864406779661017,0.8496721741410963,0.8403225806451613,0.9254502876419385,0.8637453493178999,0.9936442375183105,1.1939809322357178,0.001477466314099729,0.0005460315733216703,0.0028993880841881037,0.0011941053671762347,0.021336011588573456,0.0010887085227295756
83,0.009343630025301902,0.5803284049034119,0.864406779661017,0.848931623931624,0.8344086021505377,0.924819977618839,0.8637440243372447,0.9923756122589111,1.195800542831421,0.0008261824841611087,0.0008908956660889089,0.0014792712172493339,0.004053003154695034,0.010529614053666592,0.001317506073974073
84,0.00932311958073999,0.5978215932846069,0.864406779661017,0.848931623931624,0.8344086021505377,0.9245338416590788,0.8637440243372447,0.9920498132705688,1.19847571849823,0.0035143420100212097,0.0018399546388536692,0.0029657112900167704,0.0027790223248302937,0.023389307782053947,0.002835536375641823
85,0.009302317074130931,0.6362870931625366,0.864406779661017,0.848931623931624,0.8344086021505377,0.9246317302768915,0.8637440243372447,0.992290735244751,1.200634241104126,0.0022109104320406914,0.002280143555253744,0.004004449583590031,0.004745722282677889,0.04402586817741394,0.0017913084011524916
86,0.009281223927298419,0.5756390690803528,0.847457627118644,0.8268359322937492,0.8295698924731183,0.9202715743038324,0.8472407647110647,0.9929907917976379,1.202809453010559,0.002016546204686165,0.0009392356150783598,0.003011682303622365,0.002008062321692705,0.02268374338746071,0.0011966224992647767
87,0.009259841581931017,0.6258360743522644,0.8305084745762712,0.8134920634920636,0.8188172043010752,0.9044192366773012,0.8301049233252624,0.9931153059005737,1.2049837112426758,0.0043967105448246,0.0029983408749103546,0.01436986681073904,0.005783746484667063,0.05676077678799629,0.004509989637881517
88,0.00923817149948363,0.6503557562828064,0.8305084745762712,0.8129032258064517,0.8129032258064517,0.898782937492615,0.8305084745762712,0.9925959706306458,1.2067036628723145,0.0029459744691848755,0.0024774023331701756,0.0074400887824594975,0.008081399835646152,0.03520692512392998,0.002335200086236
89,0.00921621516107761,0.5913978219032288,0.864406779661017,0.848931623931624,0.8344086021505377,0.9243667359416885,0.8637440243372447,0.9916167855262756,1.2076479196548462,0.002975017763674259,0.0016613403568044305,0.004790839273482561,0.00505691347643733,0.01891501620411873,0.0011384751414880157
90,0.009193974067399517,0.5801636576652527,0.8983050847457628,0.8760032760032761,0.8559139784946237,0.9242787520301752,0.8976304501728231,0.9908410906791687,1.2084317207336426,0.0010860578622668982,0.0020423035603016615,0.001858297036960721,0.0031637893989682198,0.010274523869156837,0.001755240955390036
91,0.009171449738598562,0.717331051826477,0.8983050847457628,0.8760032760032761,0.8559139784946237,0.9283091565824013,0.8976304501728231,0.9904687404632568,1.2094539403915405,0.0034495259169489145,0.0034230698365718126,0.00549443019554019,0.014318783767521381,0.05429113656282425,0.003433674806728959
92,0.009148643714182699,0.7509377598762512,0.8813559322033898,0.8623481781376517,0.8451612903225807,0.9246303980649332,0.8806148356549784,0.99050372838974,1.2107347249984741,0.004391679540276527,0.0033380575478076935,0.0030996885616332293,0.01363446470350027,0.05530262738466263,0.002964604180306196
93,0.009125557552913402,0.6033480167388916,0.8983050847457628,0.8764423076923077,0.8618279569892473,0.937685438112383,0.897547262059974,0.9910832047462463,1.21344792842865,0.0042340559884905815,0.002218314679339528,0.002829071134328842,0.009794080629944801,0.04231420159339905,0.002035371260717511
94,0.009102192832699127,0.6204020380973816,0.8813559322033898,0.862962962962963,0.8510752688172043,0.9341369467555426,0.8806026365348398,0.9919941425323486,1.21589195728302,0.0010781569872051477,0.0010712123475968838,0.0016601165989413857,0.005226940847933292,0.009640729986131191,0.0012305882992222905
95,0.009078551150487465,0.6666654944419861,0.847457627118644,0.8365339578454333,0.8295698924731183,0.9260606144856619,0.8469336720517604,0.9923251271247864,1.2172441482543945,0.0037467987276613712,0.003135180100798607,0.0026039988733828068,0.014607123099267483,0.04372721165418625,0.0021848822943866253
96,0.00905463412215599,0.6197559833526611,0.864406779661017,0.848931623931624,0.8344086021505377,0.9314971397988475,0.8637440243372447,0.9927887916564941,1.2184691429138184,0.00115312694106251,0.0008014456834644079,0.0009152101702056825,0.002993437461555004,0.01016665156930685,0.0008470977772958577
97,0.009030443382401818,0.5852919816970825,0.864406779661017,0.848931623931624,0.8344086021505377,0.9414992134157218,0.8637440243372447,0.9931849837303162,1.2199620008468628,0.0009215442114509642,0.0008471570909023285,0.0011939607793465257,0.006320274900645018,0.013496700674295425,0.0002702512720134109
98,0.009005980584629878,0.5853006839752197,0.864406779661017,0.8292701450596187,0.8034946236559141,0.9449666715321365,0.8618889287934782,0.9938504695892334,1.2215828895568848,0.0027241657953709364,0.00370512786321342,0.0007253706571646035,0.007006023544818163,0.00535335810855031,0.0012380130356177688
99,0.008981247400839902,0.5636845827102661,0.864406779661017,0.8292701450596187,0.8034946236559141,0.9538166714162918,0.8618889287934782,0.9939501285552979,1.2223786115646362,0.001816771226003766,0.0014901711838319898,0.0014275560388341546,0.0031387917697429657,0.01650957018136978,0.0023622876033186913
100,0.00895624552151215,0.5914702415466309,0.864406779661017,0.8292701450596187,0.8034946236559141,0.9486398115904757,0.8618889287934782,0.9935962557792664,1.2236294746398926,0.0013627662556245923,0.0009117125300690532,0.0009432712104171515,0.003978302236646414,0.008590718731284142,0.0007524386746808887
