epoch,lr,loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,0.9995513558387756,0.95,0.9608711701734958,0.9632936507936508,0.9737580128205128,0.9501845699520117
2,0.01,0.4506349265575409,0.95,0.9608711701734958,0.9632936507936508,0.970536986161986,0.9501845699520117
3,0.01,0.2959653437137604,0.95,0.9608711701734958,0.9632936507936508,0.9850013990638992,0.9501845699520117
4,0.01,0.2582944929599762,0.95,0.9608711701734958,0.9632936507936508,0.9850013990638992,0.9501845699520117
5,0.01,0.23186317086219788,0.95,0.9608711701734958,0.9632936507936508,0.9850013990638992,0.9501845699520117
6,0.01,0.2205839455127716,0.95,0.9608711701734958,0.9632936507936508,0.9850013990638992,0.9501845699520117
7,0.01,0.22258585691452026,0.95,0.9608711701734958,0.9632936507936508,0.9850013990638992,0.9501845699520117
8,0.01,0.22057023644447327,0.95,0.9608711701734958,0.9632936507936508,0.9850013990638992,0.9501845699520117
9,0.01,0.2171597182750702,0.95,0.9608711701734958,0.9632936507936508,0.9853734228734229,0.9501845699520117
10,0.01,0.2204655110836029,0.95,0.9608711701734958,0.9632936507936508,0.9853734228734229,0.9501845699520117
11,0.01,0.21866899728775024,0.95,0.9608711701734958,0.9632936507936508,0.9881874491249492,0.9501845699520117
12,0.01,0.22130437195301056,0.95,0.9608711701734958,0.9632936507936508,0.9938027828652829,0.9501845699520117
13,0.01,0.22101756930351257,0.95,0.9608711701734958,0.9632936507936508,0.9938027828652829,0.9501845699520117
14,0.01,0.21730217337608337,0.95,0.9608711701734958,0.9632936507936508,0.9938027828652829,0.9501845699520117
15,0.01,0.21899521350860596,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
16,0.01,0.21919026970863342,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
17,0.01,0.21844924986362457,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
18,0.01,0.21912845969200134,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
19,0.01,0.21794851124286652,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
20,0.01,0.21508315205574036,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
21,0.009999830837037664,0.2126496434211731,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
22,0.009999323359712722,0.21258360147476196,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
23,0.009998477602710573,0.21185263991355896,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
24,0.009997293623837585,0.2126472145318985,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
25,0.00999577150401714,0.21145671606063843,0.95,0.9608711701734958,0.9632936507936508,0.9941748066748067,0.9501845699520117
26,0.009993911347284109,0.2133030891418457,0.95,0.9608711701734958,0.9632936507936508,0.9921398046398048,0.9501845699520117
27,0.009991713280777732,0.20804549753665924,0.95,0.9608711701734958,0.9632936507936508,0.9888838013838015,0.9501845699520117
28,0.009989177454732934,0.21012267470359802,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
29,0.00998630404247006,0.2090112566947937,0.95,0.9608711701734958,0.9632936507936508,0.9868487993487994,0.9501845699520117
30,0.009983093240383016,0.20707857608795166,0.95,0.9608711701734958,0.9632936507936508,0.9860347985347987,0.9501845699520117
31,0.009979545267925863,0.20831544697284698,0.95,0.9608711701734958,0.9632936507936508,0.9872557997557999,0.9501845699520117
32,0.009975660367597807,0.20707790553569794,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
33,0.009971438804926623,0.20744961500167847,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
34,0.00996688086845051,0.20601940155029297,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
35,0.009961986869698373,0.20733842253684998,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
36,0.009956757143168527,0.20662671327590942,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
37,0.009951192046305833,0.20452186465263367,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
38,0.009945291959477269,0.20633429288864136,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
39,0.009939057285945933,0.20410498976707458,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
40,0.009932488451843476,0.20796513557434082,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
41,0.009925585906140986,0.20443084836006165,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
42,0.009918350120618293,0.20601660013198853,0.95,0.9608711701734958,0.9632936507936508,0.9880698005698006,0.9501845699520117
43,0.009910781589831726,0.20482197403907776,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
44,0.009902880831080306,0.20832377672195435,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
45,0.009894648384370404,0.20498022437095642,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
46,0.009886084812378817,0.206293523311615,0.95,0.9608711701734958,0.9632936507936508,0.9888838013838015,0.9501845699520117
47,0.009877190700414313,0.20453450083732605,0.95,0.9608711701734958,0.9632936507936508,0.9888838013838015,0.9501845699520117
48,0.00986796665637763,0.20527605712413788,0.95,0.9608711701734958,0.9632936507936508,0.9884768009768011,0.9501845699520117
