epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2806241512298584,3.477902889251709,0.35,0.1728395061728395,0.3333333333333333,0.7172338274932614,0.18148148148148147
2,0.01,3.2364344596862793,4.94211483001709,0.35,0.1728395061728395,0.3333333333333333,0.7355174688606292,0.18148148148148147
3,0.01,4.736086845397949,4.763266086578369,0.36666666666666664,0.2084474885844749,0.2346230158730159,0.7266408523778808,0.3243493150684931
4,0.01,4.7181925773620605,3.384026527404785,0.45,0.225,0.28125,0.7600601213513949,0.36000000000000004
5,0.01,4.189236164093018,5.87230920791626,0.5833333333333334,0.48971193415637854,0.625,0.7770273707773708,0.45946502057613164
6,0.01,6.713163375854492,3.772073745727539,0.6,0.5102821616451458,0.6354166666666666,0.7805822649572649,0.4733142037302726
7,0.01,4.11279821395874,2.472848415374756,0.6333333333333333,0.5571428571428572,0.65625,0.7782102157102156,0.5025396825396825
8,0.01,2.7563679218292236,2.8499770164489746,0.6333333333333333,0.5571428571428572,0.65625,0.7849875164144032,0.5025396825396825
9,0.01,2.6652066707611084,2.526932716369629,0.6333333333333333,0.5571428571428572,0.65625,0.7972197864591731,0.5025396825396825
10,0.01,2.5130221843719482,2.5810587406158447,0.6333333333333333,0.5571428571428572,0.65625,0.7916312701100437,0.5025396825396825
11,0.01,2.525355100631714,2.4863247871398926,0.4666666666666667,0.44851258581235703,0.6666666666666666,0.7908176892551894,0.29900839054157136
12,0.01,2.4824390411376953,2.1483592987060547,0.4666666666666667,0.44851258581235703,0.6666666666666666,0.8192981786731787,0.29900839054157136
13,0.01,2.2018580436706543,2.1627190113067627,0.5166666666666667,0.5517080745341615,0.6979166666666666,0.7820445027107762,0.40655538302277433
14,0.01,2.141094923019409,2.73203182220459,0.6166666666666667,0.5288515406162465,0.6086309523809524,0.7770519683845155,0.48901960784313725
15,0.01,2.342060089111328,2.234006881713867,0.6,0.5102821616451458,0.6354166666666666,0.799931642649803,0.4733142037302726
16,0.01,2.2459144592285156,2.07039213180542,0.6,0.5102821616451458,0.6354166666666666,0.8065980741393477,0.4733142037302726
17,0.01,2.157484769821167,2.1139822006225586,0.6,0.5102821616451458,0.6354166666666666,0.8075724393530996,0.4733142037302726
18,0.01,2.0884881019592285,2.4574270248413086,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8323313108100844,0.4876255020080321
19,0.01,2.0769965648651123,1.9783756732940674,0.6333333333333333,0.5571428571428572,0.65625,0.8528307766220502,0.5025396825396825
20,0.01,1.982072353363037,1.8596192598342896,0.7,0.7034281105061505,0.7306547619047619,0.8497496563534299,0.6607340189554346
21,0.009999830837037664,1.978485345840454,1.8728399276733398,0.65,0.6850974432326122,0.7703373015873015,0.8264470832277436,0.628613892365457
22,0.009999323359712722,1.8812761306762695,2.0594072341918945,0.65,0.6850974432326122,0.7703373015873015,0.8189239350795955,0.628613892365457
