epoch,lr,c1_loss,boundary_loss,weighted_boundary_loss,total_loss,acc,macro_f1,bacc,macro_auc,weighted_f1,loss_AD_SMCI_MRI,loss_AD_SMCI_PET,loss_AD_SMCI_CSF,loss_AD_SMCI_Risk,loss_AD_SMCI_COG,loss_AD_SMCI_ROI,loss_CN_SMCI_MRI,loss_CN_SMCI_PET,loss_CN_SMCI_CSF,loss_CN_SMCI_Risk,loss_CN_SMCI_COG,loss_CN_SMCI_ROI
11,0.01,3.127394676208496,0.49056994915008545,0.12264248728752136,3.25003719329834,0.576271186440678,0.48045267489711935,0.58678955453149,0.7794848991792964,0.45223896212596776,0.2785772383213043,0.4331980347633362,0.506272554397583,0.5480332374572754,0.14003914594650269,0.3649819791316986,0.6145693063735962,0.6815246343612671,0.6871431469917297,0.6544041633605957,0.363706111907959,0.6143897771835327
12,0.01,2.6777796745300293,0.4892861843109131,0.12232154607772827,2.8001012802124023,0.576271186440678,0.4710269650028686,0.5499231950844854,0.7755347840237484,0.45190933224423113,0.3044736981391907,0.3976725935935974,0.5061794519424438,0.5491067171096802,0.1399877518415451,0.34640568494796753,0.6496778726577759,0.648419201374054,0.6487945318222046,0.67070072889328,0.38793349266052246,0.6220828890800476
13,0.01,2.6496987342834473,0.4796837568283081,0.11992093920707703,2.7696197032928467,0.559322033898305,0.44986449864498645,0.5391705069124424,0.7757918369123802,0.4379220063387074,0.24929571151733398,0.4124143123626709,0.525494396686554,0.5446540117263794,0.13369055092334747,0.3525546193122864,0.6014152765274048,0.6698794364929199,0.6924111843109131,0.6151779890060425,0.32564711570739746,0.633570671081543
14,0.01,2.5097882747650146,0.4878229796886444,0.1219557449221611,2.631743907928467,0.6610169491525424,0.6628352490421455,0.6804915514592934,0.7761748249863699,0.6606273134619131,0.25108522176742554,0.3775211274623871,0.5248045325279236,0.553903341293335,0.14028513431549072,0.3626467287540436,0.5967698693275452,0.6872982382774353,0.7301269769668579,0.6253342628479004,0.3837823271751404,0.6203180551528931
15,0.01,2.137749671936035,0.4718276858329773,0.11795692145824432,2.255706548690796,0.5932203389830508,0.5744315744315744,0.5862775217613927,0.8068750246169601,0.5584058634906092,0.22953198850154877,0.3642209470272064,0.508849024772644,0.5365161895751953,0.1280628740787506,0.34194129705429077,0.6028742790222168,0.6665959358215332,0.6866809129714966,0.636635422706604,0.3510392904281616,0.6089838743209839
16,0.01,2.4412264823913574,0.4925238788127899,0.12313096970319748,2.5643575191497803,0.5932203389830508,0.5024390243902439,0.597542242703533,0.849465993353939,0.4665564282761472,0.2720480263233185,0.48001179099082947,0.5185816287994385,0.5306840538978577,0.1313556432723999,0.34901556372642517,0.6467795968055725,0.633651077747345,0.690961480140686,0.6224977970123291,0.4189874231815338,0.6157126426696777
17,0.01,2.105562448501587,0.5021551847457886,0.12553879618644714,2.2311012744903564,0.559322033898305,0.44986449864498645,0.5391705069124424,0.8611339141899416,0.4379220063387074,0.2503186762332916,0.31183063983917236,0.516599714756012,0.5180829763412476,0.14017397165298462,0.3405027985572815,0.6406922936439514,0.6932425498962402,0.8002873063087463,0.7071544528007507,0.4952602684497833,0.6117165088653564
18,0.01,2.22334623336792,0.46832534670829773,0.11708133667707443,2.3404276371002197,0.559322033898305,0.44986449864498645,0.5391705069124424,0.8551418869755033,0.4379220063387074,0.2562563419342041,0.4585345685482025,0.5065822601318359,0.5171800255775452,0.12310497462749481,0.34905290603637695,0.5724618434906006,0.6104997992515564,0.7038715481758118,0.6145541071891785,0.29254987835884094,0.6152558326721191
19,0.01,2.1025044918060303,0.49755632877349854,0.12438908219337463,2.226893663406372,0.559322033898305,0.44986449864498645,0.5391705069124424,0.8628089039803811,0.4379220063387074,0.27015420794487,0.5224399566650391,0.5334013104438782,0.5094938278198242,0.13793961703777313,0.3473849296569824,0.6590821743011475,0.6167700886726379,0.6497654914855957,0.5963597297668457,0.4796939790248871,0.6481906771659851
20,0.01,1.911368727684021,0.5025639533996582,0.12564098834991455,2.0370097160339355,0.6779661016949152,0.6614603481624758,0.7219662058371736,0.87264480473309,0.6589737075041799,0.32034143805503845,0.3276757001876831,0.5249178409576416,0.5064743757247925,0.14577966928482056,0.3333103060722351,0.6641470193862915,0.6417497992515564,0.6790638566017151,0.6459537744522095,0.62504643201828,0.6163071990013123
21,0.009999830837037664,2.0048422813415527,0.5093328952789307,0.12733322381973267,2.1321754455566406,0.6101694915254238,0.600660228616476,0.6789554531490016,0.8822106963023773,0.5719111388734859,0.31449803709983826,0.5737624764442444,0.5069797039031982,0.49686887860298157,0.12552490830421448,0.3359873294830322,0.5862917304039001,0.6510643362998962,0.7142311334609985,0.6371115446090698,0.541710615158081,0.6279643774032593
22,0.009999323359712722,1.9566283226013184,0.4882720410823822,0.12206801027059555,2.0786962509155273,0.6440677966101694,0.6531611514662362,0.7004608294930876,0.8982127568715006,0.6183472182323086,0.3579581379890442,0.41493892669677734,0.5351054668426514,0.4977346956729889,0.13047678768634796,0.33984118700027466,0.5849424600601196,0.6162785291671753,0.7125085592269897,0.6063305139541626,0.3935336172580719,0.6696151494979858
23,0.009998477602710573,1.840315341949463,0.4516683518886566,0.11291708797216415,1.9532324075698853,0.7627118644067796,0.7512265512265511,0.7552483358934973,0.9033610701692196,0.7626091422701593,0.26797187328338623,0.2778698801994324,0.5340473055839539,0.49258387088775635,0.12330673635005951,0.3399012088775635,0.5977856516838074,0.6017566919326782,0.6809276342391968,0.5887413024902344,0.2843564748764038,0.6307714581489563
24,0.009997293623837585,1.7064929008483887,0.4552796483039856,0.1138199120759964,1.8203128576278687,0.7796610169491526,0.7630022769341654,0.7926267281105991,0.8967694256319044,0.7817508210539642,0.2791374921798706,0.3213548958301544,0.4991598129272461,0.48944664001464844,0.14740443229675293,0.33502426743507385,0.5616863965988159,0.6131165027618408,0.6532712578773499,0.5971496105194092,0.3564950227737427,0.610109269618988
25,0.00999577150401714,1.659804105758667,0.44789761304855347,0.11197440326213837,1.7717784643173218,0.7288135593220338,0.714429361488185,0.7491039426523297,0.9045846626491788,0.7220134468389702,0.20027849078178406,0.29849734902381897,0.5265995264053345,0.4865694046020508,0.13795113563537598,0.3607591986656189,0.5379783511161804,0.6059077978134155,0.6682511568069458,0.6023901700973511,0.32641494274139404,0.6231737732887268
26,0.009993911347284109,1.534461259841919,0.43174123764038086,0.10793530941009521,1.6423965692520142,0.7796610169491526,0.7545454545454545,0.7813620071684587,0.9105217551737077,0.7769388803287108,0.17434707283973694,0.27943506836891174,0.5076491832733154,0.47151798009872437,0.14030511677265167,0.3436652421951294,0.5354131460189819,0.5796523690223694,0.6805682182312012,0.5894120931625366,0.2756806015968323,0.6032490730285645
27,0.009991713280777732,1.4927388429641724,0.4256104826927185,0.10640262067317963,1.5991414785385132,0.6779661016949152,0.6572033508238976,0.692268305171531,0.905845569258133,0.6583966410627272,0.18551981449127197,0.2835277020931244,0.5084569454193115,0.4520803689956665,0.11805163323879242,0.33852526545524597,0.4887484312057495,0.5801907181739807,0.6609365940093994,0.5870855450630188,0.2864493727684021,0.6177529096603394
28,0.009989177454732934,1.6411824226379395,0.4159139096736908,0.1039784774184227,1.7451609373092651,0.6610169491525424,0.6661241571727504,0.7429595494111623,0.8963470504217533,0.6395871673516998,0.12698186933994293,0.2372400462627411,0.49992600083351135,0.4521988332271576,0.135159432888031,0.3458695709705353,0.5144739151000977,0.5652567148208618,0.6523318886756897,0.583385705947876,0.2744791805744171,0.6036636233329773
29,0.00998630404247006,1.492274522781372,0.4132470488548279,0.10331176221370697,1.5955862998962402,0.6610169491525424,0.6765010351966874,0.7429595494111623,0.8945108843241271,0.6401989683124539,0.13098682463169098,0.27645865082740784,0.4997998774051666,0.4469677209854126,0.1151929497718811,0.3337451219558716,0.47625112533569336,0.5534607172012329,0.6873711347579956,0.5785698890686035,0.25277870893478394,0.6073818802833557
30,0.009983093240383016,1.3237075805664062,0.414927214384079,0.10373180359601974,1.4274393320083618,0.7796610169491526,0.6284450762062702,0.6236559139784946,0.8964641753266541,0.754925935295275,0.12993094325065613,0.20083828270435333,0.49536794424057007,0.5562444925308228,0.12533777952194214,0.3378489017486572,0.507419764995575,0.5423452854156494,0.6631638407707214,0.5724751949310303,0.2416214495897293,0.6065325140953064
31,0.009979545267925863,1.4782261848449707,0.40293288230895996,0.10073322057723999,1.5789594650268555,0.7796610169491526,0.7369428162829577,0.7188940092165899,0.9267171236610965,0.7774866831013395,0.13899405300617218,0.2675480842590332,0.49696028232574463,0.4069400727748871,0.11824054270982742,0.33250176906585693,0.4526345729827881,0.5525094270706177,0.6486419439315796,0.5673164129257202,0.25249502062797546,0.6004126071929932
32,0.009975660367597807,1.2610766887664795,0.404180645942688,0.101045161485672,1.362121820449829,0.7966101694915254,0.7980749746707193,0.8238607270865336,0.9247301462921157,0.7955231569728505,0.11356935650110245,0.1836833357810974,0.4980469346046448,0.5376434922218323,0.11038903146982193,0.33605605363845825,0.46473178267478943,0.5413644313812256,0.6690034866333008,0.5615178346633911,0.2227516770362854,0.61141037940979
33,0.009971438804926623,1.1871886253356934,0.3958168923854828,0.0989542230963707,1.2861428260803223,0.8135593220338984,0.8110348334604627,0.8346134152585766,0.9343172861848584,0.812972371976367,0.07603379338979721,0.2057666778564453,0.49510514736175537,0.3929723799228668,0.11129190027713776,0.33675187826156616,0.4247528314590454,0.6727848649024963,0.6713554859161377,0.5575806498527527,0.20609772205352783,0.599308967590332
34,0.00996688086845051,1.1433262825012207,0.39805516600608826,0.09951379150152206,1.242840051651001,0.8305084745762712,0.8235142118863049,0.8402457757296466,0.9529857522217453,0.8307581132571278,0.09060736000537872,0.23059070110321045,0.4949628710746765,0.41888427734375,0.10724978148937225,0.327994704246521,0.4137456715106964,0.6908190846443176,0.6479308605194092,0.5478329062461853,0.20361797511577606,0.6024258136749268
35,0.009961986869698373,1.046000599861145,0.3770660161972046,0.09426650404930115,1.1402671337127686,0.8305084745762712,0.7576418252290346,0.7347670250896057,0.9494963629089265,0.822585955136704,0.060715749859809875,0.23583011329174042,0.4916028380393982,0.36966395378112793,0.10535663366317749,0.3301922678947449,0.3847426176071167,0.5651860237121582,0.6588863730430603,0.5481047630310059,0.17474079132080078,0.5997700691223145
36,0.009956757143168527,1.111870288848877,0.36804264783859253,0.09201066195964813,1.2038809061050415,0.7627118644067796,0.6662068965517242,0.6651305683563747,0.9322240671986003,0.7450379894798363,0.06343747675418854,0.18123017251491547,0.49215781688690186,0.3799375295639038,0.10363882035017014,0.33044177293777466,0.34754225611686707,0.5488859415054321,0.6668391823768616,0.5316860675811768,0.17281028628349304,0.5979042053222656
37,0.009951192046305833,1.263907551765442,0.3870639204978943,0.09676598012447357,1.3606735467910767,0.711864406779661,0.6207459207459207,0.6328725038402457,0.9249104979155914,0.6936470309351666,0.08874184638261795,0.2514113187789917,0.4896836578845978,0.36287686228752136,0.10330429673194885,0.3393770754337311,0.39144057035446167,0.6695165038108826,0.6630725860595703,0.5319892168045044,0.1491246372461319,0.6042281985282898
38,0.009945291959477269,1.109959602355957,0.3880351483821869,0.09700878709554672,1.2069684267044067,0.7966101694915254,0.7227011494252874,0.7235023041474654,0.949933767421034,0.7874780829924022,0.09143674373626709,0.2818757891654968,0.48888179659843445,0.3420558571815491,0.10262295603752136,0.33028656244277954,0.3539990186691284,0.7114332914352417,0.6546531915664673,0.5424613952636719,0.14764244854450226,0.6090728044509888
39,0.009939057285945933,0.9275106191635132,0.3627870976924896,0.0906967744231224,1.0182074308395386,0.7966101694915254,0.747985347985348,0.72452636968766,0.9089597442738361,0.7931085863289254,0.04858444631099701,0.2143409699201584,0.48845767974853516,0.3336252272129059,0.1025179773569107,0.32209938764572144,0.3033774495124817,0.6252933740615845,0.6477193236351013,0.5245981216430664,0.14186953008174896,0.6009616851806641
40,0.009932488451843476,1.5106616020202637,0.3902432918548584,0.0975608229637146,1.608222484588623,0.7288135593220338,0.6814432298303266,0.6610343061955964,0.8870159269140593,0.7144640118943018,0.056345149874687195,0.2615865468978882,0.487762451171875,0.3297250270843506,0.1003468781709671,0.32105764746665955,0.5837310552597046,0.5668189525604248,0.6526393890380859,0.5338665843009949,0.17954105138778687,0.6094986200332642
41,0.009925585906140986,1.9714572429656982,0.46043699979782104,0.11510924994945526,2.08656644821167,0.847457627118644,0.8076473234367971,0.8090117767537123,0.9532428051103773,0.8502344518401611,0.11094531416893005,0.4617806673049927,0.4926730692386627,0.3754569888114929,0.10615704953670502,0.32207658886909485,0.7802244424819946,0.6932403445243835,0.6668892502784729,0.596099317073822,0.2606357932090759,0.659064769744873
42,0.009918350120618293,1.169602870941162,0.45011746883392334,0.11252936720848083,1.2821322679519653,0.7966101694915254,0.7864102564102563,0.8341013824884792,0.9438064764889892,0.7921382007822686,0.16928641498088837,0.4022338390350342,0.49230527877807617,0.35496172308921814,0.10469833761453629,0.3221313953399658,0.6488596200942993,0.7802116870880127,0.6779341697692871,0.6146446466445923,0.15430185198783875,0.6798405051231384
43,0.009910781589831726,1.0624401569366455,0.3881704807281494,0.09704262018203735,1.159482717514038,0.8983050847457628,0.8670323928944619,0.8986175115207374,0.9546389754369381,0.8998060676903459,0.12514635920524597,0.2448824793100357,0.4873220920562744,0.3046649992465973,0.10087969899177551,0.3204667866230011,0.3591890335083008,0.7279654741287231,0.662912130355835,0.5475184917449951,0.1708790361881256,0.6062192916870117
44,0.009902880831080306,0.8906383514404297,0.3618810772895813,0.09047026932239532,0.9811086058616638,0.864406779661017,0.7762626262626262,0.7562724014336917,0.9506764222383918,0.8591936312275295,0.08721979707479477,0.2181471288204193,0.48985856771469116,0.31967422366142273,0.0946451798081398,0.320987343788147,0.31574735045433044,0.5831502676010132,0.6476225852966309,0.5153408050537109,0.11545876413583755,0.6347205638885498
45,0.009894648384370404,0.8783899545669556,0.3780137300491333,0.09450343251228333,0.9728933572769165,0.8305084745762712,0.7118931247963506,0.7081413210445469,0.9100123136625684,0.816024653312789,0.0919983759522438,0.2333003729581833,0.48579832911491394,0.29111194610595703,0.09274701774120331,0.3242248594760895,0.2910626530647278,0.6769561767578125,0.6647108197212219,0.5420538187026978,0.18973340094089508,0.6524671316146851
46,0.009886084812378817,0.9459900856018066,0.3620999753475189,0.09052499383687973,1.0365151166915894,0.7966101694915254,0.640534376018247,0.6497695852534562,0.9136582150164493,0.7775038520801233,0.08209136873483658,0.22333714365959167,0.4909016191959381,0.3121423125267029,0.09584271907806396,0.31623145937919617,0.27674180269241333,0.6010266542434692,0.6714123487472534,0.5182862281799316,0.15864965319633484,0.5985363721847534
47,0.009877190700414313,0.9509575366973877,0.3550371527671814,0.08875928819179535,1.0397168397903442,0.8305084745762712,0.7785547785547786,0.7613927291346646,0.9434898246443236,0.8291256765833037,0.152999609708786,0.18755152821540833,0.4849569797515869,0.2755594849586487,0.09561311453580856,0.3255878686904907,0.26053375005722046,0.5426794290542603,0.653954029083252,0.49958035349845886,0.15466442704200745,0.626765251159668
48,0.00986796665637763,0.7519296407699585,0.3431798815727234,0.08579497039318085,0.8377246260643005,0.847457627118644,0.8076473234367971,0.8090117767537123,0.9399071500090176,0.8502344518401611,0.09739575535058975,0.1817534863948822,0.4828108549118042,0.27697980403900146,0.0871109589934349,0.3176819682121277,0.22659903764724731,0.5606598854064941,0.6494719386100769,0.49243831634521484,0.13081955909729004,0.6144368648529053
49,0.009858413310719925,0.8317038416862488,0.3469947278499603,0.08674868196249008,0.9184525012969971,0.8305084745762712,0.7712842712842712,0.7767537122375833,0.9233686988355919,0.8292244478685157,0.13266147673130035,0.18187126517295837,0.4894053339958191,0.2676547169685364,0.08946658670902252,0.31583014130592346,0.26100799441337585,0.5277917385101318,0.6636559963226318,0.4906412959098816,0.13673515617847443,0.6072150468826294
50,0.009848531316399685,0.8077443242073059,0.3433762788772583,0.08584406971931458,0.8935884237289429,0.847457627118644,0.7619307832422586,0.7557603686635944,0.9336103907411207,0.8394276187829953,0.07235053181648254,0.15243886411190033,0.5012565851211548,0.2654796540737152,0.08571719378232956,0.3167074918746948,0.3143782615661621,0.5243412852287292,0.6490501165390015,0.4837902784347534,0.1357666701078415,0.6192383766174316
51,0.009838321348838096,0.7218343019485474,0.34029632806777954,0.08507408201694489,0.806908369064331,0.8305084745762712,0.7492260061919506,0.72452636968766,0.9224291083374275,0.825943222962691,0.13497771322727203,0.1343640238046646,0.4817085862159729,0.25803881883621216,0.08078401535749435,0.31314030289649963,0.2921104431152344,0.5405476689338684,0.6476560831069946,0.48620718717575073,0.12057030200958252,0.5934505462646484
52,0.009827784105872876,0.8417723774909973,0.3359203338623047,0.08398008346557617,0.9257524609565735,0.8983050847457628,0.8566308243727598,0.8566308243727598,0.9304537190785069,0.8983050847457628,0.04906078800559044,0.16050581634044647,0.4845453202724457,0.24976611137390137,0.10059038549661636,0.3135816156864166,0.26840290427207947,0.4885129928588867,0.6543079614639282,0.4856906533241272,0.16370917856693268,0.6123706102371216
53,0.009816920307710586,0.6648370027542114,0.32948288321495056,0.08237072080373764,0.7472077012062073,0.8983050847457628,0.8414793092212447,0.8248847926267281,0.9254743558648483,0.8934257832562917,0.05358240753412247,0.1334359049797058,0.4770478904247284,0.25548624992370605,0.1547243744134903,0.30737385153770447,0.18298852443695068,0.5207036733627319,0.6571410298347473,0.48273104429244995,0.10745322704315186,0.6211262345314026
54,0.0098057306968774,0.7567012906074524,0.3205523192882538,0.08013807982206345,0.8368393778800964,0.864406779661017,0.7762626262626262,0.7562724014336917,0.9533055135771605,0.8591936312275295,0.07244446873664856,0.1290077269077301,0.47527313232421875,0.24752798676490784,0.09613988548517227,0.3081304430961609,0.21353790163993835,0.4633426368236542,0.6470825672149658,0.47408977150917053,0.12784650921821594,0.592204749584198
55,0.009794216038168352,0.6412097215652466,0.3181869387626648,0.0795467346906662,0.720756471157074,0.847457627118644,0.8076473234367971,0.8090117767537123,0.9316451799473869,0.8502344518401611,0.045156218111515045,0.14926013350486755,0.47656482458114624,0.24874712526798248,0.08636749535799026,0.31904366612434387,0.14653564989566803,0.5022389888763428,0.6539081335067749,0.47614163160324097,0.10838142037391663,0.6058979630470276
56,0.009782377118595071,0.7574869990348816,0.31789618730545044,0.07947404682636261,0.836961030960083,0.864406779661017,0.7762626262626262,0.7562724014336917,0.9384886948554181,0.8591936312275295,0.053083617240190506,0.14683352410793304,0.4770873188972473,0.2835720181465149,0.1039779782295227,0.32003867626190186,0.13328248262405396,0.4507984519004822,0.6525828838348389,0.46342870593070984,0.120650514960289,0.6094178557395935
57,0.009770214747331984,0.6269578337669373,0.31066179275512695,0.07766544818878174,0.704623281955719,0.8305084745762712,0.7492668621700881,0.7398873527905786,0.9339944153186938,0.8235747303543914,0.047533243894577026,0.13486187160015106,0.4711498022079468,0.2589412033557892,0.08700238168239594,0.319551020860672,0.12594735622406006,0.48845571279525757,0.6478314995765686,0.4529750645160675,0.1032690554857254,0.5904233455657959
58,0.009757729755661011,0.6995527148246765,0.30479347705841064,0.07619836926460266,0.7757511138916016,0.8813559322033898,0.8188848188848189,0.8090117767537123,0.9350874083471706,0.8790380993770824,0.03723183274269104,0.1196633130311966,0.4729917049407959,0.23980090022087097,0.0939720869064331,0.3010922968387604,0.13397593796253204,0.4430343508720398,0.6496177315711975,0.4511690139770508,0.11038409918546677,0.6045882701873779
59,0.009744922996914747,0.63164222240448,0.2996182143688202,0.07490455359220505,0.7065467834472656,0.864406779661017,0.8057379612257661,0.7931387608806965,0.9450088206454931,0.8626458803701467,0.03014153614640236,0.08967150747776031,0.47239360213279724,0.24146628379821777,0.07439523935317993,0.32147324085235596,0.09225791692733765,0.46908605098724365,0.6541472673416138,0.4489562213420868,0.10191723704338074,0.5995123982429504
60,0.00973179534641814,0.6087850332260132,0.2923898696899414,0.07309746742248535,0.6818825006484985,0.864406779661017,0.8055283051532114,0.7982590885816693,0.9469584838854789,0.8617385767563142,0.036753106862306595,0.09291647374629974,0.4731164574623108,0.24019430577754974,0.08813658356666565,0.30144184827804565,0.07822152227163315,0.40767723321914673,0.6476103067398071,0.4442194104194641,0.10848373919725418,0.5899072885513306
61,0.009718347701428667,0.5815300941467285,0.29191917181015015,0.07297979295253754,0.6545099020004272,0.864406779661017,0.8055283051532114,0.7982590885816693,0.9520829576007843,0.8617385767563142,0.02979845553636551,0.08876420557498932,0.46880829334259033,0.23749688267707825,0.0753568485379219,0.30821967124938965,0.06365188956260681,0.4462292492389679,0.6482648253440857,0.43738076090812683,0.09881927818059921,0.600239634513855
62,0.009704580981074998,0.5742343664169312,0.28237688541412354,0.07059422135353088,0.6448285579681396,0.8305084745762712,0.7792717410121761,0.7716333845366105,0.9477451901051221,0.8282344380097632,0.020946182310581207,0.06484446674585342,0.4648522138595581,0.22928351163864136,0.07902824878692627,0.2982518970966339,0.05023745447397232,0.4002622961997986,0.6507251262664795,0.4371183514595032,0.09675019979476929,0.5962225198745728
63,0.009690496126294182,0.5480560064315796,0.2808763384819031,0.07021908462047577,0.6182751059532166,0.847457627118644,0.7923076923076923,0.7772657450076804,0.9661519389872532,0.8460234680573665,0.013246024027466774,0.06693309545516968,0.4662860631942749,0.22441689670085907,0.07318749278783798,0.30071204900741577,0.053715430200099945,0.40939462184906006,0.6484530568122864,0.4306737780570984,0.09509050846099854,0.5884066820144653
64,0.009676094099767331,0.6186110377311707,0.27964234352111816,0.06991058588027954,0.6885216236114502,0.8305084745762712,0.7495039682539683,0.7347670250896057,0.9633627078448811,0.8246822033898306,0.014803268015384674,0.06563641875982285,0.4701116681098938,0.22481891512870789,0.07714977860450745,0.29893484711647034,0.05588307976722717,0.383014440536499,0.6491075754165649,0.4278487265110016,0.09265632927417755,0.59574294090271
65,0.009661375885853831,0.5918879508972168,0.2775253653526306,0.06938134133815765,0.6612693071365356,0.8305084745762712,0.7792717410121761,0.7716333845366105,0.9604563517976081,0.8282344380097632,0.04135189205408096,0.06116781756281853,0.48376184701919556,0.21777203679084778,0.07235118001699448,0.29717934131622314,0.04408656805753708,0.3578416407108307,0.6481446027755737,0.4233955144882202,0.09176526963710785,0.5914866328239441
66,0.00964634249052405,0.5609515309333801,0.276254802942276,0.069063700735569,0.6300152540206909,0.864406779661017,0.830005120327701,0.830005120327701,0.9660296315644364,0.864406779661017,0.01556551642715931,0.11340947449207306,0.49797898530960083,0.21423910558223724,0.06952992081642151,0.2969530522823334,0.025168761610984802,0.33548930287361145,0.6494060158729553,0.4219658374786377,0.08945128321647644,0.5859001874923706
67,0.009630994941290591,0.5874845385551453,0.3292606472969055,0.08231516182422638,0.6697996854782104,0.7966101694915254,0.7233626588465297,0.7132616487455197,0.9539227514609517,0.790446841294299,0.057044755667448044,0.6673109531402588,0.47115468978881836,0.20694467425346375,0.06909564137458801,0.2917233109474182,0.028462668880820274,0.403084933757782,0.6475087404251099,0.42890894412994385,0.08860737085342407,0.5912806391716003
68,0.009615334287138054,0.6058015823364258,0.31674572825431824,0.07918643206357956,0.6849880218505859,0.8305084745762712,0.8033794162826421,0.8033794162826421,0.9640084495772102,0.8305084745762712,0.028520377352833748,0.30000367760658264,0.470138818025589,0.23094984889030457,0.06644554436206818,0.29577773809432983,0.07258961349725723,0.5889054536819458,0.6486960649490356,0.4213613271713257,0.08882701396942139,0.5887332558631897
