epoch,lr,train_loss,test_loss,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.284355878829956,3.5506701469421387,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.7403196845322082,0.17163698777086464
2,0.01,3.184319019317627,4.554497241973877,0.3389830508474576,0.1687763713080169,0.3333333333333333,0.7470157293686706,0.17163698777086464
3,0.01,4.467290878295898,4.853956699371338,0.288135593220339,0.17676767676767677,0.18870967741935485,0.7170464629193282,0.27015921931176173
4,0.01,4.784830570220947,3.6371281147003174,0.423728813559322,0.2136752136752137,0.26881720430107525,0.7255548952418023,0.33681008257279443
5,0.01,4.232861042022705,5.833716869354248,0.559322033898305,0.44722222222222224,0.5403225806451614,0.7377679773315448,0.44505649717514123
6,0.01,6.377641201019287,5.276669025421143,0.559322033898305,0.44722222222222224,0.5403225806451614,0.7471510936880956,0.44505649717514123
7,0.01,4.320831775665283,3.7002172470092773,0.559322033898305,0.44722222222222224,0.5403225806451614,0.7582030661727056,0.44505649717514123
8,0.01,3.770177125930786,2.406651496887207,0.576271186440678,0.4657467925441782,0.5510752688172044,0.7754509247867882,0.4589687726942629
9,0.01,2.4782376289367676,2.344210147857666,0.6101694915254238,0.5169886742171885,0.6344086021505376,0.789391132797205,0.48663602795876193
10,0.01,2.502286911010742,2.7042696475982666,0.5932203389830508,0.49259259259259264,0.592741935483871,0.7983064110673218,0.4732580037664783
11,0.01,2.40787672996521,2.306364059448242,0.6271186440677966,0.5960575960575961,0.6379032258064515,0.8163434604611076,0.5789805450822401
12,0.01,2.266456127166748,4.619588851928711,0.5423728813559322,0.44521739130434784,0.5913978494623656,0.8468344326978103,0.4305969049373618
13,0.01,4.259342193603516,3.0818240642547607,0.4745762711864407,0.38532429142757785,0.5483870967741935,0.8043993693424434,0.37636490632432384
14,0.01,2.7983579635620117,3.4099109172821045,0.423728813559322,0.3411972396084096,0.5161290322580645,0.7960150064988775,0.33661653460417973
15,0.01,2.7104904651641846,3.293026924133301,0.423728813559322,0.3411972396084096,0.5161290322580645,0.7233621322805384,0.33661653460417973
16,0.01,2.8627099990844727,3.0013010501861572,0.559322033898305,0.5501004579011307,0.7026881720430108,0.6863856626190592,0.5199664533173678
17,0.01,2.8766403198242188,2.4637506008148193,0.5084745762711864,0.4783099500080632,0.6204301075268818,0.677068983093651,0.440349970890425
18,0.01,2.518768310546875,2.1986377239227295,0.5932203389830508,0.5738525970381244,0.643279569892473,0.6772641811066858,0.5656989137935702
19,0.01,2.1045284271240234,2.1804332733154297,0.4915254237288136,0.4630325814536341,0.6096774193548388,0.7070885260638581,0.4084363451000383
20,0.01,2.089582681655884,2.0681490898132324,0.5084745762711864,0.4855736051388225,0.6204301075268818,0.729379096551772,0.43549253497669127
21,0.009999830837037664,2.0867910385131836,2.3088881969451904,0.6271186440677966,0.6350793650793651,0.6338709677419355,0.7803508003697757,0.6146569814366426
22,0.009999323359712722,2.1910440921783447,2.194605588912964,0.6101694915254238,0.5025813692480359,0.5303763440860215,0.8072502450111557,0.5743765336985676
23,0.009998477602710573,2.1447572708129883,1.9104992151260376,0.6949152542372882,0.69017094017094,0.7327956989247312,0.8210548570131113,0.6881790525858322
24,0.009997293623837585,1.9973552227020264,1.9366247653961182,0.5084745762711864,0.39826839826839827,0.5080645161290323,0.8393496025374584,0.40501871010345586
25,0.00999577150401714,1.9547278881072998,1.905800700187683,0.4915254237288136,0.38357256778309406,0.49731182795698925,0.8613166192862587,0.39197956370124076
26,0.009993911347284109,1.8622431755065918,2.0342187881469727,0.711864406779661,0.6873030435996649,0.7435483870967742,0.8759419317768463,0.7146512912497102
27,0.009991713280777732,1.8831846714019775,1.8941972255706787,0.6271186440677966,0.6175027870680044,0.6956989247311828,0.87391830181204,0.603208434895981
28,0.009989177454732934,1.78268563747406,1.7354838848114014,0.7627118644067796,0.7122650581344523,0.7080645161290322,0.8583028662250674,0.760203941022461
29,0.00998630404247006,1.7225890159606934,1.7977240085601807,0.6440677966101694,0.647450110864745,0.7741935483870969,0.9150881692627423,0.6014506370025179
30,0.009983093240383016,1.7565131187438965,1.8976433277130127,0.711864406779661,0.7112695583283819,0.8172043010752689,0.9219915757866421,0.6914126307944852
31,0.009979545267925863,1.823726773262024,1.6414971351623535,0.8135593220338984,0.8020283809757495,0.8639784946236558,0.9246648038868153,0.818163103622515
32,0.009975660367597807,1.5719778537750244,2.1886324882507324,0.7627118644067796,0.7716943187531423,0.7876344086021505,0.9739499273654871,0.7583071298923741
33,0.009971438804926623,1.9540038108825684,1.8035390377044678,0.7627118644067796,0.7857142857142857,0.7876344086021505,0.9624120450496162,0.7609424473831253
34,0.00996688086845051,1.8421218395233154,1.4397144317626953,0.8813559322033898,0.8927752097243622,0.8879032258064515,0.9695411166948169,0.8823970819948987
35,0.009961986869698373,1.5469133853912354,1.573399543762207,0.864406779661017,0.8564397691715019,0.8771505376344085,0.9718998269282899,0.8641829123695474
36,0.009956757143168527,1.6018259525299072,1.5221381187438965,0.864406779661017,0.8565203859321505,0.8830645161290324,0.9765081218591655,0.8633464685309151
