epoch,lr,loss,correct,acc,macro_f1,bacc,macro_auc,weighted_f1,cap_saturation_fraction_MRI,cap_saturation_fraction_PET,cap_saturation_fraction_CSF,cap_saturation_fraction_Risk,cap_saturation_fraction_ROI,mean_residual_shared_ratio_MRI,mean_residual_shared_ratio_PET,mean_residual_shared_ratio_CSF,mean_residual_shared_ratio_Risk,mean_residual_shared_ratio_ROI
22,0.009999323359712722,2.6595849990844727,40,0.6666666666666666,0.6685536685536686,0.6254960317460317,0.84249096247917,0.6632367632367633,0.0,0.0,0.0,0.0,0.0,0.015300478786230087,0.004336603917181492,0.003911747597157955,0.005133875645697117,0.06262493133544922
23,0.009998477602710573,2.152750015258789,35,0.5833333333333334,0.5080413379807985,0.5987103174603174,0.8330282030164106,0.5032043050204855,0.0,0.0,0.0,0.0,0.0,0.013478129170835018,0.0037396210245788097,0.003392616519704461,0.004459008574485779,0.0570276603102684
24,0.009997293623837585,2.4479727745056152,30,0.5,0.40465293668954994,0.5729166666666666,0.8094984919866995,0.3938215102974828,0.0,0.0,0.0,0.0,0.0,0.012036445550620556,0.003273117821663618,0.0029741069301962852,0.003919718321412802,0.05238642916083336
25,0.00999577150401714,2.728252410888672,36,0.6,0.6034290547034176,0.7008928571428571,0.8095334685841761,0.5990427862991581,0.0,0.0,0.0,0.0,0.0,0.0108998604118824,0.002917472505941987,0.002640519756823778,0.003500069258734584,0.04858973249793053
26,0.009993911347284109,2.467458963394165,37,0.6166666666666667,0.6176280957257178,0.7440476190476191,0.8263444932077008,0.5936416733037508,0.0,0.0,0.0,0.0,0.0,0.009990926831960678,0.002643735846504569,0.0023727959487587214,0.003170495619997382,0.04545113444328308
27,0.009991713280777732,2.2131271362304688,40,0.6666666666666666,0.6721628045157457,0.7490079365079364,0.8559092571474647,0.6480095068330363,0.0,0.0,0.0,0.0,0.0,0.008919565007090569,0.0023100676480680704,0.0021016013342887163,0.0027570845559239388,0.0418211854994297
28,0.009989177454732934,2.302422046661377,39,0.65,0.593606644454102,0.5788690476190476,0.8456666335498882,0.6376623690183012,0.0,0.0,0.0,0.0,0.0,0.008139326237142086,0.002126482082530856,0.0019223393173888326,0.0025044113863259554,0.03943994268774986
29,0.00998630404247006,2.0758509635925293,33,0.55,0.39655172413793105,0.45535714285714285,0.8772723389468672,0.42614942528735633,0.0,0.0,0.0,0.0,0.0,0.0075713410042226315,0.00203148927539587,0.0018091679085046053,0.002347188303247094,0.037879426032304764
30,0.009983093240383016,2.661616802215576,34,0.5666666666666667,0.4376863446630888,0.5029761904761905,0.8759386686863101,0.4438878950506858,0.0,0.0,0.0,0.0,0.0,0.0069331517443060875,0.0019197972724214196,0.0017095442162826657,0.0021702221129089594,0.036244768649339676
31,0.009979545267925863,2.2680041790008545,40,0.6666666666666666,0.6539984590299056,0.6691468253968255,0.8727381000376284,0.6585407371570894,0.0,0.0,0.0,0.0,0.0,0.006434475537389517,0.001825088867917657,0.0016218149103224277,0.0020226817578077316,0.034611716866493225
32,0.009975660367597807,1.9439704418182373,40,0.6666666666666666,0.66727969348659,0.658234126984127,0.8830343584176131,0.6652030651340995,0.0,0.0,0.0,0.0,0.0,0.007305961102247238,0.002080383477732539,0.0015954070258885622,0.0023213839158415794,0.03386356309056282
33,0.009971438804926623,1.9342703819274902,39,0.65,0.5925925925925926,0.5823412698412699,0.8911753264642416,0.6024691358024691,0.0,0.0,0.0,0.0,0.0,0.008427828550338745,0.002862551948055625,0.0016332607483491302,0.0029576108790934086,0.038290344178676605
34,0.00996688086845051,1.8800225257873535,41,0.6833333333333333,0.6797385620915032,0.6741071428571428,0.8959834387310804,0.6803921568627451,0.0,0.0,0.0,0.0,0.0,0.007607212755829096,0.0027244773227721453,0.001676329760812223,0.0027282119262963533,0.04145682230591774
35,0.009961986869698373,1.8600794076919556,42,0.7,0.6584385521885522,0.6364087301587301,0.9052899733913885,0.6958585858585858,0.0,0.0,0.0,0.0,0.0,0.0063622030429542065,0.0024902166333049536,0.0016831078100949526,0.0024599742610007524,0.03676300123333931
36,0.009956757143168527,1.7880778312683105,46,0.7666666666666667,0.6997074997074998,0.6617063492063492,0.8926480631964123,0.7560687960687961,0.0,0.0,0.0,0.0,0.0,0.005906095262616873,0.002492706524208188,0.0017639995785430074,0.0024204945657402277,0.03485136106610298
37,0.009951192046305833,1.7569491863250732,42,0.7,0.7040914066776137,0.7162698412698413,0.8987189326222346,0.699066091954023,0.0,0.0,0.0,0.0,0.0,0.006099119316786528,0.0027702213265001774,0.0019419422606006265,0.002669821260496974,0.03566944599151611
38,0.009945291959477269,1.6713765859603882,40,0.6666666666666666,0.6582098765432098,0.7008928571428571,0.8811503016986508,0.660719135802469,0.0,0.0,0.0,0.0,0.0,0.006031960714608431,0.0030033353250473738,0.0021102239843457937,0.0028539227787405252,0.035190701484680176
39,0.009939057285945933,1.678207516670227,41,0.6833333333333333,0.6297311621616681,0.6314484126984127,0.8617070331398162,0.6797549207741652,0.0,0.0,0.0,0.0,0.0,0.005421100649982691,0.0029694922268390656,0.0020833173766732216,0.002818623324856162,0.03191353380680084
40,0.009932488451843476,1.858309268951416,39,0.65,0.5693102762870205,0.5625,0.8462300387418313,0.6441005764261578,0.0,0.0,0.0,0.0,0.0,0.005164841189980507,0.0030929262284189463,0.002353220246732235,0.002927703782916069,0.03242761269211769
41,0.009925585906140986,1.8410561084747314,43,0.7166666666666667,0.6526023727516265,0.6413690476190476,0.8500337887130339,0.7143561040949101,0.0,0.0,0.0,0.0,0.0,0.0051666488870978355,0.0033544504549354315,0.0027176043950021267,0.003199124475941062,0.03610493615269661
42,0.009918350120618293,1.4796783924102783,44,0.7333333333333333,0.7103535353535353,0.7371031746031745,0.8889618417920304,0.7344823232323231,0.0,0.0,0.0,0.0,0.0,0.004961205180734396,0.0034960026387125254,0.0028227560687810183,0.0033243915531784296,0.03426577150821686
43,0.009910781589831726,1.4620935916900635,46,0.7666666666666667,0.7362391193036354,0.7579365079365079,0.8887996775673663,0.7691532258064516,0.0,0.0,0.0,0.0,0.0,0.004803123418241739,0.003646207507699728,0.002622775034978986,0.0034707654267549515,0.030741732567548752
44,0.009902880831080306,1.4611694812774658,48,0.8,0.7818070818070818,0.7569444444444445,0.910481988312177,0.7941880341880342,0.0,0.0,0.0,0.0,0.0,0.004692693706601858,0.0037841361481696367,0.0028322346042841673,0.003607081016525626,0.029676426202058792
45,0.009894648384370404,1.3221253156661987,44,0.7333333333333333,0.7185185185185184,0.7371031746031745,0.9155085393292941,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.004478405229747295,0.0038805874064564705,0.0033860886469483376,0.003757924772799015,0.03161986917257309
46,0.009886084812378817,1.248043417930603,44,0.7333333333333333,0.6993464052287582,0.683531746031746,0.9128975933221216,0.730920060331825,0.0,0.0,0.0,0.0,0.0,0.004292200785130262,0.003908434417098761,0.0031287006568163633,0.003813501913100481,0.027980206534266472
47,0.009877190700414313,1.1908276081085205,48,0.8,0.7385385385385385,0.6879960317460316,0.913921453720982,0.7890690690690689,0.0,0.0,0.0,0.0,0.0,0.0041065458208322525,0.003938802517950535,0.0035090905148535967,0.003955671098083258,0.02897718735039234
48,0.00986796665637763,1.18197762966156,41,0.6833333333333333,0.6804040404040403,0.7113095238095237,0.9366284647829458,0.678868686868687,0.0,0.0,0.0,0.0,0.0,0.004046810325235128,0.0041239261627197266,0.003821286838501692,0.004109494853764772,0.0284611526876688
49,0.009858413310719925,1.2448168992996216,42,0.7,0.7042857142857143,0.7217261904761904,0.9351190716167131,0.6972380952380952,0.0,0.0,0.0,0.0,0.0,0.004046132788062096,0.004245566204190254,0.003809483489021659,0.0042951288633048534,0.026470353826880455
50,0.009848531316399685,1.1462621688842773,49,0.8166666666666667,0.7772519516239939,0.751984126984127,0.933531986008401,0.813792824495409,0.0,0.0,0.0,0.0,0.0,0.004044567234814167,0.004276921506971121,0.003840032499283552,0.004379907622933388,0.025462934747338295
51,0.009838321348838096,0.9750648140907288,41,0.6833333333333333,0.6051762605979473,0.5714285714285714,0.899525314177437,0.6368005354752343,0.0,0.0,0.0,0.0,0.0,0.003957429435104132,0.004194867797195911,0.0039195469580590725,0.004346604458987713,0.024573633447289467
52,0.009827784105872876,1.331361174583435,49,0.8166666666666667,0.7997613878620745,0.7782738095238096,0.9199565066310349,0.8143685579612352,0.0,0.0,0.0,0.0,0.0,0.0039053084328770638,0.004161429591476917,0.0038917819038033485,0.004356956575065851,0.0233575738966465
53,0.009816920307710586,0.9623878598213196,47,0.7833333333333333,0.7801861509488628,0.779265873015873,0.9020213113668302,0.7826461321164712,0.0,0.0,0.0,0.0,0.0,0.003736007260158658,0.004047175869345665,0.0038484465330839157,0.0042554596439003944,0.0230548232793808
54,0.0098057306968774,0.9122594594955444,49,0.8166666666666667,0.8042698042698042,0.7946428571428571,0.8948480491817756,0.8163188663188663,0.0,0.0,0.0,0.0,0.0,0.003585146740078926,0.0039019740652292967,0.003852235618978739,0.004077855963259935,0.02349797636270523
55,0.009794216038168352,0.8518862724304199,49,0.8166666666666667,0.8016838882510525,0.7837301587301587,0.8963643416768416,0.8155147340221967,0.0,0.0,0.0,0.0,0.0,0.003504191990941763,0.0037892174441367388,0.003710938384756446,0.003917715512216091,0.02236897498369217
56,0.009782377118595071,1.0081334114074707,51,0.85,0.8026755852842808,0.7728174603174603,0.8988482200451541,0.8466740988480119,0.0,0.0,0.0,0.0,0.0,0.0034484006464481354,0.003721304005011916,0.0037490488030016422,0.0038537979125976562,0.022188078612089157
57,0.009770214747331984,0.8707051277160645,46,0.7666666666666667,0.7301106118840108,0.7371031746031745,0.8888530723731195,0.7621068586585829,0.0,0.0,0.0,0.0,0.0,0.003446332411840558,0.0036957438569515944,0.00392105570062995,0.0038555352948606014,0.022323232144117355
58,0.009757729755661011,0.937764585018158,47,0.7833333333333333,0.742785605935998,0.7420634920634921,0.8954726484207617,0.7805974377250214,0.0,0.0,0.0,0.0,0.0,0.0034658319782465696,0.00366306328214705,0.003920986317098141,0.0038442756049335003,0.021693553775548935
59,0.009744922996914747,0.8965929746627808,52,0.8666666666666667,0.8163398692810458,0.7886904761904762,0.8894008190883191,0.8633660130718954,0.0,0.0,0.0,0.0,0.0,0.003506138687953353,0.0035775830037891865,0.0037177123595029116,0.0037950933910906315,0.019742390140891075
60,0.00973179534641814,0.8819131851196289,53,0.8833333333333333,0.8294314381270903,0.7991071428571428,0.9165514178780688,0.8800817539947975,0.0,0.0,0.0,0.0,0.0,0.0035943505354225636,0.0035991580225527287,0.0037173531018197536,0.00385838164947927,0.01897909678518772
61,0.009718347701428667,0.8472788333892822,49,0.8166666666666667,0.7782150665871597,0.7574404761904762,0.913413903095507,0.8138779566686545,0.0,0.0,0.0,0.0,0.0,0.003614232176914811,0.0036457558162510395,0.0038904938846826553,0.003945305477827787,0.019563812762498856
62,0.009704580981074998,0.7593891620635986,51,0.85,0.8039753528125622,0.7837301587301587,0.9204541582194885,0.8465672828463526,0.0,0.0,0.0,0.0,0.0,0.0036823234986513853,0.003701344132423401,0.003924450371414423,0.004037832375615835,0.019490806385874748
63,0.009690496126294182,0.7143312692642212,52,0.8666666666666667,0.8163398692810458,0.7886904761904762,0.9316847057118283,0.8633660130718954,0.0,0.0,0.0,0.0,0.0,0.0038186185993254185,0.003864903235808015,0.0038665717002004385,0.004248288460075855,0.01834770478308201
64,0.009676094099767331,0.7908329367637634,52,0.8666666666666667,0.8163398692810458,0.7886904761904762,0.9211418113245943,0.8633660130718954,0.0,0.0,0.0,0.0,0.0,0.003747429233044386,0.0038607995957136154,0.003941501956433058,0.004281086381524801,0.01812899298965931
65,0.009661375885853831,0.8023561835289001,50,0.8333333333333334,0.7907647907647908,0.7678571428571428,0.9184318749472052,0.8303030303030302,0.0,0.0,0.0,0.0,0.0,0.0035609037149697542,0.0037434534169733524,0.003820366458967328,0.004075141623616219,0.018019212409853935
66,0.00964634249052405,0.6989686489105225,50,0.8333333333333334,0.7907647907647908,0.7678571428571428,0.9153225574216141,0.8303030303030302,0.0,0.0,0.0,0.0,0.0,0.0034961076453328133,0.0038342373445630074,0.0037795808166265488,0.004208645783364773,0.017797164618968964
67,0.009630994941290591,0.7517873048782349,52,0.8666666666666667,0.8069381598793365,0.7886904761904762,0.9194352773362208,0.8654600301659126,0.0,0.0,0.0,0.0,0.0,0.003529088804498315,0.0038873215671628714,0.0038515236228704453,0.004294868092983961,0.017358768731355667
68,0.009615334287138054,0.6728783249855042,52,0.8666666666666667,0.8069381598793365,0.7886904761904762,0.9217868685734252,0.8654600301659126,0.0,0.0,0.0,0.0,0.0,0.0036635915748775005,0.004179342649877071,0.0039625829085707664,0.004500222392380238,0.017486106604337692
69,0.00959936159845135,0.6760385632514954,50,0.8333333333333334,0.7806394147857563,0.7678571428571428,0.9100299922823507,0.8316371974908561,0.0,0.0,0.0,0.0,0.0,0.0038322466425597668,0.004485428798943758,0.004161689430475235,0.004598214291036129,0.01843561790883541
70,0.009583077966942534,0.6858103275299072,51,0.85,0.8179576521039936,0.8154761904761904,0.9090222103193802,0.8501375859912446,0.0,0.0,0.0,0.0,0.0,0.0035719636362046003,0.003893075278028846,0.0038487808778882027,0.004149762447923422,0.016121862456202507
71,0.009566484505576189,0.6164064407348633,52,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9188551937667504,0.867020202020202,0.0,0.0,0.0,0.0,0.0,0.00332600437104702,0.003589772619307041,0.003481294261291623,0.003865352366119623,0.0141793517395854
72,0.009549582348493355,0.6306067109107971,51,0.85,0.8179576521039936,0.8154761904761904,0.9186811506976601,0.8501375859912446,0.0,0.0,0.0,0.0,0.0,0.0032115334179252386,0.003457974176853895,0.0033188797533512115,0.0037922896444797516,0.01293940469622612
73,0.009532372650934018,0.6629592776298523,50,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9223032383409743,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0032315615098923445,0.003429766045883298,0.0031217914074659348,0.003824755782261491,0.012498379684984684
74,0.009514856589158148,0.6629078984260559,51,0.85,0.8179576521039936,0.8154761904761904,0.9217119358628793,0.8501375859912446,0.0,0.0,0.0,0.0,0.0,0.003461149986833334,0.003465818939730525,0.002941428916528821,0.003934006206691265,0.011898662894964218
75,0.009497035360365296,0.6361508369445801,52,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9110069972393084,0.867020202020202,0.0,0.0,0.0,0.0,0.0,0.0037956389132887125,0.0034258055966347456,0.0029154375661164522,0.004154348745942116,0.010640373453497887
76,0.00947891018261278,0.6496801972389221,48,0.8,0.770109193965158,0.7842261904761904,0.9182578318781148,0.8009085604734517,0.0,0.0,0.0,0.0,0.0,0.0040120012126863,0.003288459964096546,0.002945750020444393,0.004222413059324026,0.009607269428670406
77,0.00946048229473242,0.6496981978416443,50,0.8333333333333334,0.7806394147857563,0.7678571428571428,0.9128875742967725,0.8316371974908561,0.0,0.0,0.0,0.0,0.0,0.003883694764226675,0.0031771925278007984,0.0026804711669683456,0.003921919502317905,0.00934647861868143
78,0.009441752956245879,0.620112419128418,48,0.8,0.7799242424242424,0.7470238095238094,0.8823377661821058,0.7981818181818182,0.0,0.0,0.0,0.0,0.0,0.003630048828199506,0.003229069523513317,0.002490923972800374,0.0036036542151123285,0.009838750585913658
79,0.009422723447278559,0.6656616926193237,47,0.7833333333333333,0.7670569867291178,0.7738095238095237,0.9187101878729237,0.7830054644808743,0.0,0.0,0.0,0.0,0.0,0.003749273484572768,0.003352445550262928,0.0024799546226859093,0.0035367682576179504,0.009871306829154491
80,0.00940339506847212,0.6618991494178772,50,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9354697974980994,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.003982444293797016,0.0034653842449188232,0.0025917883031070232,0.0035560536198318005,0.009710644371807575
81,0.009383769140895582,0.6222884058952332,51,0.85,0.8179576521039936,0.8154761904761904,0.9396737685357968,0.8501375859912446,0.0,0.0,0.0,0.0,0.0,0.003997255116701126,0.0034803240559995174,0.002648869762197137,0.003448044415563345,0.00950687937438488
82,0.009363847005955023,0.6321914792060852,49,0.8166666666666667,0.8195767195767196,0.7946428571428571,0.9311803947711966,0.8174338624338624,0.0,0.0,0.0,0.0,0.0,0.003773759352043271,0.00343643082305789,0.002686253748834133,0.0032974700443446636,0.009441887028515339
83,0.009343630025301902,0.6124613285064697,49,0.8166666666666667,0.8042698042698042,0.7946428571428571,0.9343314682347702,0.8163188663188663,0.0,0.0,0.0,0.0,0.0,0.003820576472207904,0.003471796866506338,0.002748688217252493,0.003282738383859396,0.009249990805983543
84,0.00932311958073999,0.6292828321456909,54,0.9,0.8680241327300151,0.8467261904761904,0.9497311301556585,0.8990950226244344,0.0,0.0,0.0,0.0,0.0,0.0039845481514930725,0.0034904705826193094,0.0027958836872130632,0.0032808836549520493,0.0086392005905509
85,0.009302317074130931,0.6423266530036926,54,0.9,0.8680241327300151,0.8467261904761904,0.9346326989310482,0.8990950226244344,0.0,0.0,0.0,0.0,0.0,0.003950563259422779,0.0034253669437021017,0.0027594687417149544,0.0031592196319252253,0.008121426217257977
86,0.009281223927298419,0.6029431819915771,53,0.8833333333333333,0.8419411506368029,0.7991071428571428,0.9211281326552553,0.8790755379885815,0.0,0.0,0.0,0.0,0.0,0.003777660196647048,0.0034046820364892483,0.0026739747263491154,0.0030153405386954546,0.007966882549226284
87,0.009259841581931017,0.634459376335144,51,0.85,0.8034623629818388,0.7782738095238094,0.9239217008969368,0.8467863932370666,0.0,0.0,0.0,0.0,0.0,0.0038925090339034796,0.003473088378086686,0.0026628472842276096,0.003024102421477437,0.00808846764266491
88,0.00923817149948363,0.6116960048675537,52,0.8666666666666667,0.8069381598793365,0.7886904761904762,0.9322956262814754,0.8654600301659126,0.0,0.0,0.0,0.0,0.0,0.004000148270279169,0.0036066153552383184,0.0028036769945174456,0.0030091290827840567,0.008303245529532433
89,0.00921621516107761,0.6001028418540955,53,0.8833333333333333,0.8294314381270903,0.7991071428571428,0.9306880826633185,0.8800817539947975,0.0,0.0,0.0,0.0,0.0,0.003866474609822035,0.0036936469841748476,0.0028117955662310123,0.002973784226924181,0.00827469676733017
90,0.009193974067399517,0.6053338050842285,51,0.85,0.8034623629818388,0.7782738095238094,0.9316360504450127,0.8467863932370666,0.0,0.0,0.0,0.0,0.0,0.0037490164395421743,0.0037575869355350733,0.00293619348667562,0.0029748270753771067,0.008434154093265533
91,0.009171449738598562,0.6046298742294312,48,0.8,0.7796397151235861,0.7842261904761904,0.9373853511530399,0.79980449657869,0.0,0.0,0.0,0.0,0.0,0.003709295531734824,0.0037876327987760305,0.003105948446318507,0.003003743477165699,0.008596486411988735
92,0.009148643714182699,0.595011830329895,50,0.8333333333333334,0.8167300238521169,0.8050595238095237,0.9425791658987414,0.8327668455575432,0.0,0.0,0.0,0.0,0.0,0.0037101926282048225,0.003769767004996538,0.0033572411630302668,0.003016336588189006,0.008165895938873291
93,0.009125557552913402,0.6155135631561279,52,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9308213297010467,0.8657475316011902,0.0,0.0,0.0,0.0,0.0,0.003830856643617153,0.00380091299302876,0.0033435348886996508,0.00308535760268569,0.007457875646650791
94,0.009102192832699127,0.6127247214317322,51,0.85,0.8293040293040294,0.8154761904761904,0.9144474225547339,0.8492307692307693,0.0,0.0,0.0,0.0,0.0,0.0037162047810852528,0.0036537298001348972,0.003301721066236496,0.003013533540070057,0.0068795643746852875
95,0.009078551150487465,0.5560540556907654,51,0.85,0.8440270323991254,0.8154761904761904,0.9074089672556654,0.8497326575233551,0.0,0.0,0.0,0.0,0.0,0.0036221230402588844,0.0035511362366378307,0.003247263142839074,0.0029508201405406,0.0063431900925934315
96,0.00905463412215599,0.5742356777191162,51,0.85,0.8293040293040294,0.8154761904761904,0.9066487212124005,0.8492307692307693,0.0,0.0,0.0,0.0,0.0,0.0033647222444415092,0.0034072191920131445,0.002997026080265641,0.0028486354276537895,0.0058618648909032345
97,0.009030443382401818,0.5612821578979492,52,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9174098143732577,0.8657475316011902,0.0,0.0,0.0,0.0,0.0,0.0033352526370435953,0.0033749144058674574,0.002996197436004877,0.002871923381462693,0.005538809113204479
98,0.009005980584629878,0.5506464242935181,52,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9269209891261778,0.8657475316011902,0.0,0.0,0.0,0.0,0.0,0.003219698090106249,0.0033051392529159784,0.002988429507240653,0.002877677557989955,0.0054319133050739765
99,0.008981247400839902,0.6384337544441223,51,0.85,0.8179576521039936,0.8154761904761904,0.9222724013407976,0.8501375859912446,0.0,0.0,0.0,0.0,0.0,0.0031569795683026314,0.0034727926831692457,0.003120662411674857,0.003077726112678647,0.0054504466243088245
100,0.00895624552151215,0.5869735479354858,51,0.85,0.7936854190585533,0.7782738095238094,0.9194925117684551,0.848486414083429,0.0,0.0,0.0,0.0,0.0,0.002947620814666152,0.0034756259992718697,0.003070753999054432,0.003099246881902218,0.005419896915555
101,0.008930976655491857,0.6012638807296753,50,0.8333333333333334,0.7806394147857563,0.7678571428571428,0.9100580695509941,0.8316371974908561,0.0,0.0,0.0,0.0,0.0,0.002932865172624588,0.003590325126424432,0.0030853019561618567,0.0031981728971004486,0.005620531737804413
102,0.008905442529872458,0.6245397925376892,48,0.8,0.7471721826560535,0.7524801587301587,0.9051732247486964,0.7990469208211143,0.0,0.0,0.0,0.0,0.0,0.0029692258685827255,0.0038412688300013542,0.0031865376513451338,0.0033804308623075485,0.005811361595988274
103,0.008879644889877513,0.6259914040565491,46,0.7666666666666667,0.7148148148148148,0.7316468253968255,0.8796746852466192,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.002999783493578434,0.004111848305910826,0.0032674928661435843,0.003540651174262166,0.005967432167381048
104,0.008853585498741453,0.5899754166603088,48,0.8,0.7628648233486942,0.7842261904761904,0.8895852411477412,0.803024193548387,0.0,0.0,0.0,0.0,0.0,0.002931976690888405,0.003940996713936329,0.0029496795032173395,0.0033542870078235865,0.005763499531894922
