epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
44,1,PET,8.852566213878949e-05,0.7216119766235352,0.42798957228660583,0.5872448086738586
45,2,CSF,8.802029828000158e-05,0.7317538261413574,0.4199202060699463,0.623667299747467
46,3,Risk,8.750555348152301e-05,0.7027430534362793,0.41391074657440186,0.5776646137237549
47,4,COG,8.698155474893051e-05,0.6882204413414001,0.4196511507034302,0.5371385812759399
48,5,ROI,8.64484313710706e-05,0.705046534538269,0.4286925792694092,0.552707850933075
49,0,MRI,8.590631488815948e-05,0.6748453378677368,0.39500492811203003,0.5596808791160583
50,1,PET,8.53553390593274e-05,0.6552858948707581,0.3878059387207031,0.5349599123001099
51,2,CSF,8.479563982961574e-05,0.6646088361740112,0.37990617752075195,0.5694052577018738
52,3,Risk,8.422735529643446e-05,0.642530083656311,0.37763023376464844,0.52979975938797
53,4,COG,8.365062567548869e-05,0.627967119216919,0.3853016793727875,0.48533087968826294
54,5,ROI,8.306559326618262e-05,0.6448199152946472,0.3957787752151489,0.4980822503566742
55,0,MRI,8.24724024165092e-05,0.6143785715103149,0.36001071333885193,0.5087357759475708
56,1,PET,8.187119948743451e-05,0.5992620587348938,0.3549470901489258,0.48862990736961365
57,2,CSF,8.126213281678528e-05,0.6063309907913208,0.34690964221954346,0.5188426375389099
58,3,Risk,8.064535268264884e-05,0.5844167470932007,0.3428876996040344,0.48305806517601013
59,4,COG,8.002101126629422e-05,0.5753393173217773,0.3565584123134613,0.4375618100166321
60,5,ROI,7.938926261462369e-05,0.5918317437171936,0.3679085373878479,0.447846382856369
61,0,MRI,7.875026260216395e-05,0.5646560192108154,0.3324325680732727,0.4644468426704407
62,1,PET,7.810416889260656e-05,0.5486677885055542,0.3255990743637085,0.4461374282836914
63,2,CSF,7.745114089990661e-05,0.5547723770141602,0.31802240014076233,0.47349998354911804
64,3,Risk,7.679133974894984e-05,0.537631094455719,0.31640344858169556,0.4424552619457245
65,4,COG,7.612492823579746e-05,0.5276350975036621,0.33070358633995056,0.3938630521297455
66,5,ROI,7.545207078751858e-05,0.5452571511268616,0.3428102433681488,0.4048938453197479
67,0,MRI,7.47729334216204e-05,0.5156994462013245,0.30434033274650574,0.42271819710731506
68,1,PET,7.408768370508578e-05,0.5066782236099243,0.3019220232963562,0.4095124304294586
69,2,CSF,7.33964907130287e-05,0.5095080137252808,0.2930087447166443,0.4329984784126282
70,3,Risk,7.269952498697737e-05,0.49566179513931274,0.29250800609588623,0.40630754828453064
71,4,COG,7.199695849279577e-05,0.4854680895805359,0.30651044845581055,0.3579152822494507
72,5,ROI,7.128896457825365e-05,0.5056078433990479,0.3225160837173462,0.3661835491657257
73,0,MRI,7.057571793025547e-05,0.477239727973938,0.28348755836486816,0.38750436902046204
74,1,PET,6.985739453173906e-05,0.468187540769577,0.27977949380874634,0.3768160939216614
75,2,CSF,6.913417161825453e-05,0.47254639863967896,0.27345484495162964,0.398183137178421
76,3,Risk,6.840622763423394e-05,0.4604787230491638,0.2723996639251709,0.37615808844566345
77,4,COG,6.767374218896289e-05,0.45096319913864136,0.28808918595314026,0.3257480263710022
78,5,ROI,6.693689601226461e-05,0.46796828508377075,0.30186423659324646,0.33220812678337097
79,0,MRI,6.61958709099075e-05,0.44251877069473267,0.26364845037460327,0.3577406108379364
80,1,PET,6.54508497187474e-05,0.437349796295166,0.26248687505722046,0.3497258126735687
81,2,CSF,6.470201626161523e-05,0.4417878985404968,0.2560472786426544,0.3714812695980072
82,3,Risk,6.39495553019615e-05,0.4277173578739166,0.25336945056915283,0.3486958146095276
83,4,COG,6.319365249826866e-05,0.4191644787788391,0.2703419327735901,0.29764509201049805
84,5,ROI,6.243449435824276e-05,0.4382878243923187,0.28625303506851196,0.3040695786476135
85,0,MRI,6.16722681927953e-05,0.4120619297027588,0.24631500244140625,0.3314938247203827
86,1,PET,6.090716206982716e-05,0.4074404239654541,0.24475829303264618,0.32536429166793823
87,2,CSF,6.013936476782566e-05,0.4119540750980377,0.23970627784729004,0.34449559450149536
88,3,Risk,5.936906572928627e-05,0.3998761475086212,0.23743806779384613,0.32487615942955017
89,4,COG,5.85964550139705e-05,0.3935014605522156,0.25561216473579407,0.275778591632843
90,5,ROI,5.782172325201157e-05,0.41355451941490173,0.2734529376029968,0.2802031636238098
91,0,MRI,5.704506159687917e-05,0.3870479464530945,0.23187938332557678,0.3103371262550354
92,1,PET,5.626666167821525e-05,0.3808779716491699,0.22891461849212646,0.3039266765117645
93,2,CSF,5.5486715554552294e-05,0.3871220052242279,0.22616645693778992,0.321911096572876
94,3,Risk,5.4705415665925744e-05,0.379288911819458,0.22575724124908447,0.30706337094306946
95,4,COG,5.392295478639228e-05,0.37013524770736694,0.24234628677368164,0.2555779218673706
96,5,ROI,5.3139525976465704e-05,0.39002758264541626,0.2601240873336792,0.25980696082115173
97,0,MRI,5.235532253548216e-05,0.36689063906669617,0.2205798327922821,0.2926216125488281
98,1,PET,5.157053795390644e-05,0.3614000678062439,0.21734797954559326,0.2881041467189789
99,2,CSF,5.078536586559106e-05,0.3635043203830719,0.21265500783920288,0.30169862508773804
100,3,Risk,5.000000000000002e-05,0.3565094470977783,0.21230250597000122,0.2884139120578766
101,4,COG,4.9214634134409e-05,0.3508750796318054,0.2311759889125824,0.23939815163612366
102,5,ROI,4.8429462046093606e-05,0.3728398084640503,0.250903844833374,0.24387192726135254
103,0,MRI,4.764467746451789e-05,0.34598809480667114,0.2081763744354248,0.2756234109401703
104,1,PET,4.686047402353435e-05,0.34368896484375,0.2071133702993393,0.2731511890888214
105,2,CSF,4.607704521360778e-05,0.34708815813064575,0.20346960425376892,0.2872370779514313
106,3,Risk,4.52945843340743e-05,0.34001392126083374,0.20265352725982666,0.2747207581996918
107,4,COG,4.451328444544776e-05,0.33457285165786743,0.22160182893276215,0.22594204545021057
108,5,ROI,4.3733338321784816e-05,0.35687369108200073,0.2418411374092102,0.23006513714790344
109,0,MRI,4.2954938403120904e-05,0.3295900225639343,0.19854550063610077,0.2620890140533447
110,1,PET,4.217827674798849e-05,0.3260870575904846,0.19615507125854492,0.2598640024662018
111,2,CSF,4.140354498602955e-05,0.3290311098098755,0.19303850829601288,0.27198517322540283
112,3,Risk,4.06309342707138e-05,0.32284146547317505,0.1923542618751526,0.26097437739372253
113,4,COG,3.986063523217441e-05,0.3215557634830475,0.21366432309150696,0.21578286588191986
114,5,ROI,3.909283793017292e-05,0.3436208963394165,0.23471108078956604,0.21781964600086212
115,0,MRI,3.8327731807204754e-05,0.3167549669742584,0.19085381925106049,0.2518022954463959
116,1,PET,3.756550564175729e-05,0.31412473320961,0.18933069705963135,0.24958808720111847
117,2,CSF,3.680634750173138e-05,0.3169735074043274,0.18601152300834656,0.26192399859428406
118,3,Risk,3.605044469803857e-05,0.31198740005493164,0.1861555576324463,0.2516636550426483
119,4,COG,3.529798373838484e-05,0.30983197689056396,0.20631538331508636,0.2070331871509552
120,5,ROI,3.4549150281252677e-05,0.32820048928260803,0.22490179538726807,0.20659740269184113
121,0,MRI,3.3804129090092555e-05,0.3040007948875427,0.18304967880249023,0.2419022172689438
122,1,PET,3.306310398773546e-05,0.30194568634033203,0.1820627897977829,0.23976579308509827
123,2,CSF,3.2326257811037176e-05,0.3044661283493042,0.17891332507133484,0.2511056363582611
124,3,Risk,3.159377236576614e-05,0.2987327575683594,0.17764690518379211,0.24217167496681213
125,4,COG,3.086582838174555e-05,0.29821106791496277,0.19905784726142883,0.19830645620822906
126,5,ROI,3.0142605468260988e-05,0.319209486246109,0.2196071594953537,0.19920463860034943
127,0,MRI,2.9424282069744587e-05,0.29445159435272217,0.1773451566696167,0.23421287536621094
128,1,PET,2.8711035421746394e-05,0.29147857427597046,0.1752861589193344,0.2323848456144333
129,2,CSF,2.8003041507204266e-05,0.29569530487060547,0.17373017966747284,0.24393022060394287
130,3,Risk,2.7300475013022687e-05,0.2944941520690918,0.1759655475616455,0.23705723881721497
131,4,COG,2.6603509286971362e-05,0.29168060421943665,0.19501656293869019,0.19332806766033173
132,5,ROI,2.591231629491425e-05,0.3104860484600067,0.214491069316864,0.1919899433851242
133,0,MRI,2.5227066578379638e-05,0.2853417992591858,0.17163372039794922,0.22741618752479553
134,1,PET,2.4547929212481452e-05,0.2834015488624573,0.17029771208763123,0.2262076884508133
135,2,CSF,2.3875071764202576e-05,0.28777751326560974,0.16892848908901215,0.237698033452034
136,3,Risk,2.320866025105017e-05,0.2839648127555847,0.1686815619468689,0.23056653141975403
137,4,COG,2.254885910009342e-05,0.28430604934692383,0.19020961225032806,0.18819285929203033
138,5,ROI,2.189583110739348e-05,0.3037731945514679,0.21061788499355316,0.18631061911582947
139,0,MRI,2.1249737397836087e-05,0.280825674533844,0.16915982961654663,0.22333168983459473
140,1,PET,2.0610737385376366e-05,0.2775100767612457,0.1671556681394577,0.22070880234241486
141,2,CSF,1.997898873370582e-05,0.28003841638565063,0.1644415408372879,0.23119376599788666
142,3,Risk,1.9354647317351185e-05,0.27764612436294556,0.16510337591171265,0.22508548200130463
143,4,COG,1.8737867183214753e-05,0.2769339382648468,0.18541216850280762,0.18304353952407837
144,5,ROI,1.8128800512565523e-05,0.2988869547843933,0.20725999772548676,0.18325388431549072
145,0,MRI,1.7527597583490833e-05,0.2740281820297241,0.16451667249202728,0.21902303397655487
146,1,PET,1.6934406733817424e-05,0.2719614803791046,0.16361188888549805,0.21669916808605194
147,2,CSF,1.6349374324511338e-05,0.27406251430511475,0.16096454858779907,0.22619596123695374
148,3,Risk,1.5772644703565572e-05,0.271561861038208,0.16131353378295898,0.22049663960933685
149,4,COG,1.5204360170384293e-05,0.27171948552131653,0.18187175691127777,0.1796954721212387
150,5,ROI,1.4644660940672636e-05,0.2923294007778168,0.20312713086605072,0.1784045249223709
151,0,MRI,1.4093685111840573e-05,0.270071804523468,0.16194546222686768,0.2162526696920395
152,1,PET,1.3551568628929441e-05,0.2674065828323364,0.16054564714431763,0.2137218564748764
153,2,CSF,1.3018445251069522e-05,0.27117493748664856,0.15895435214042664,0.22444115579128265
154,3,Risk,1.2494446518477032e-05,0.267522394657135,0.15865513682365417,0.21773450076580048
155,4,COG,1.1979701719998459e-05,0.2689168155193329,0.17978034913539886,0.17827294766902924
156,5,ROI,1.1474337861210548e-05,0.2898818254470825,0.20140773057937622,0.1769481897354126
157,0,MRI,1.0978479633083527e-05,0.2663186490535736,0.15984879434108734,0.21293969452381134
158,1,PET,1.0492249381215484e-05,0.2647084891796112,0.15838906168937683,0.21263885498046875
159,2,CSF,1.001576707564548e-05,0.26715248823165894,0.15643087029457092,0.22144325077533722
160,3,Risk,9.549150281252636e-06,0.2656095027923584,0.15758101642131805,0.2160569429397583
161,4,COG,9.092514128748838e-06,0.2659337818622589,0.17750295996665955,0.17686162889003754
162,5,ROI,8.645971286271922e-06,0.28668972849845886,0.19946947693824768,0.17444051802158356
163,0,MRI,8.2096319315865e-06,0.262905478477478,0.15725106000900269,0.21130886673927307
164,1,PET,7.78360372489926e-06,0.261406809091568,0.1564815640449524,0.2098505049943924
165,2,CSF,7.367991782295404e-06,0.26607075333595276,0.1558990478515625,0.22034339606761932
166,3,Risk,6.962898649802814e-06,0.2641369104385376,0.15673360228538513,0.21480663120746613
167,4,COG,6.568424278090436e-06,0.2660374045372009,0.17706803977489471,0.17793874442577362
168,5,ROI,6.184665997806822e-06,0.28638339042663574,0.198667973279953,0.17543081939220428
169,0,MRI,5.811718495565328e-06,0.26093652844429016,0.15570466220378876,0.2104637175798416
170,1,PET,5.449673790581612e-06,0.2614305019378662,0.15670964121818542,0.20944173634052277
171,2,CSF,5.098621211969225e-06,0.26247042417526245,0.1530669629573822,0.2188069373369217
172,3,Risk,4.758647376699034e-06,0.2606699764728546,0.15370295941829681,0.2139340192079544
173,4,COG,4.429836168227748e-06,0.2650144398212433,0.1763940304517746,0.17724083364009857
174,5,ROI,4.112268715800956e-06,0.28573691844940186,0.19771641492843628,0.17604103684425354
175,0,MRI,3.8060233744356756e-06,0.2611296772956848,0.1555446982383728,0.21116995811462402
176,1,PET,3.5111757055874337e-06,0.26059490442276,0.15576867759227753,0.20965245366096497
177,2,CSF,3.227798458506632e-06,0.26288121938705444,0.15343430638313293,0.2188938409090042
178,3,Risk,2.955961552288728e-06,0.2614145874977112,0.15439221262931824,0.2140447199344635
179,4,COG,2.695732058622736e-06,0.26368167996406555,0.1752084344625473,0.1769464761018753
180,5,ROI,2.447174185242324e-06,0.28557902574539185,0.197224423289299,0.17670917510986328
181,0,MRI,2.210349260083495e-06,0.2612519860267639,0.155267596244812,0.2119688093662262
182,1,PET,1.985315716152853e-06,0.2599882483482361,0.15527057647705078,0.2094353288412094
183,2,CSF,1.7721290771101025e-06,0.2622881233692169,0.15319609642028809,0.21818406879901886
184,3,Risk,1.5708419435684526e-06,0.2615512013435364,0.1543167680501938,0.21446886658668518
185,4,COG,1.381503980116173e-06,0.2633177638053894,0.17444029450416565,0.17775492370128632
186,5,ROI,1.2041619030626345e-06,0.2852696180343628,0.19679418206214905,0.1769508421421051
187,0,MRI,1.0388594689117076e-06,0.26118752360343933,0.1550823450088501,0.21221037209033966
188,1,PET,8.856374635655644e-07,0.2613685727119446,0.1564226746559143,0.20989179611206055
189,2,CSF,7.44533692261307e-07,0.26352450251579285,0.1537928283214569,0.21946334838867188
190,3,Risk,6.155829702431173e-07,0.26214349269866943,0.15435899794101715,0.21556900441646576
191,4,COG,4.988171141721235e-07,0.2646336853504181,0.17498540878295898,0.17929653823375702
192,5,ROI,3.9426493427611203e-07,0.28553277254104614,0.1967172473669052,0.17763106524944305
193,0,MRI,3.019522272410204e-07,0.26309263706207275,0.15613584220409393,0.21391355991363525
194,1,PET,2.2190176984600031e-07,0.2611275613307953,0.1555066704750061,0.21124176681041718
195,2,CSF,1.541333133436019e-07,0.2636719048023224,0.15358233451843262,0.22017915546894073
196,3,Risk,9.86635785864221e-08,0.2658262252807617,0.15687137842178345,0.21790967881679535
197,4,COG,5.550625190150485e-08,0.2673707604408264,0.1766127347946167,0.18151602149009705
198,5,ROI,2.467198171342001e-08,0.2846902906894684,0.19571594893932343,0.17794866859912872
199,0,MRI,6.168375916970617e-09,0.26363807916641235,0.1561545580625534,0.2149670571088791
200,1,PET,0.0,0.26420801877975464,0.15780304372310638,0.2128099501132965
