epoch,lr,loss,ema_updated,ema_used_for_selection,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.179934501647949,False,False,0.35,0.1728395061728395,0.3333333333333333,0.7602945785433993,0.18148148148148147
2,0.01,4.662156105041504,False,False,0.35,0.1728395061728395,0.3333333333333333,0.7378936577049785,0.18148148148148147
3,0.01,5.04622745513916,False,False,0.35,0.1728395061728395,0.3333333333333333,0.7391436961012433,0.18148148148148147
4,0.01,7.387115478515625,False,False,0.4666666666666667,0.23045267489711932,0.2916666666666667,0.705134684497892,0.3687242798353909
5,0.01,4.5558180809021,False,False,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.759378407668502,0.3710144927536232
6,0.01,2.8319194316864014,False,False,0.6,0.5047619047619047,0.5982142857142857,0.8181890065734404,0.4742857142857143
7,0.01,2.5668697357177734,False,False,0.6,0.5047619047619047,0.5982142857142857,0.8426948826418167,0.4742857142857143
8,0.01,2.749788522720337,False,False,0.6,0.4967203339296362,0.5610119047619048,0.8233737022062494,0.4742397137745975
9,0.01,2.44128155708313,False,False,0.6,0.5047619047619047,0.5982142857142857,0.8399303515753989,0.4742857142857143
10,0.01,2.680960178375244,False,False,0.4666666666666667,0.4813131313131313,0.6294642857142857,0.8379303261378733,0.3298232323232323
11,0.01,2.4790751934051514,False,False,0.48333333333333334,0.51937441643324,0.6398809523809524,0.8348996609609817,0.3669117647058824
12,0.01,2.4215474128723145,False,False,0.4666666666666667,0.5076538377908241,0.5922619047619048,0.8177952648766328,0.3595444661883018
13,0.01,2.221599578857422,False,False,0.4666666666666667,0.488949938949939,0.5922619047619048,0.8139691370823446,0.3548626373626374
14,0.01,2.2020041942596436,False,False,0.5833333333333334,0.4597701149425288,0.5133928571428571,0.7974175872171155,0.4578544061302682
15,0.01,2.16998291015625,False,False,0.55,0.43323293172690763,0.5297619047619048,0.7957460298262186,0.4327560240963855
16,0.01,2.1593270301818848,False,False,0.55,0.43323293172690763,0.5297619047619048,0.79374420456378,0.4327560240963855
17,0.01,2.170240879058838,False,False,0.55,0.3655430711610487,0.41815476190476186,0.8004533518979274,0.4182022471910113
18,0.01,2.0752758979797363,False,False,0.55,0.4444444444444444,0.5669642857142857,0.8208922835986515,0.43333333333333335
19,0.01,2.3734617233276367,False,False,0.55,0.4444444444444444,0.5669642857142857,0.8314265988204667,0.43333333333333335
20,0.01,2.320868492126465,True,False,0.6,0.6243518684069372,0.6746031746031745,0.8403901468465147,0.5956254842362476
21,0.009999830837037664,2.0879833698272705,True,True,0.5666666666666667,0.5034980957112104,0.5431547619047619,0.8368208540673163,0.5278522934260639
22,0.009999323359712722,2.0156946182250977,True,True,0.5166666666666667,0.5316968892820286,0.6235119047619048,0.8676823918569201,0.439860681114551
23,0.009998477602710573,1.9472615718841553,True,True,0.4666666666666667,0.4603174603174603,0.5922619047619048,0.8696269826871242,0.3487301587301587
24,0.009997293623837585,1.901545524597168,True,True,0.45,0.43686868686868685,0.5818452380952381,0.8662583103915651,0.3142676767676767
25,0.00999577150401714,1.8475505113601685,True,True,0.43333333333333335,0.4140030441400304,0.5714285714285715,0.8668487729513673,0.2791476407914764
26,0.009993911347284109,1.7033209800720215,True,True,0.43333333333333335,0.4140030441400304,0.5714285714285715,0.8659298423449368,0.2791476407914764
27,0.009991713280777732,3.311323404312134,True,True,0.43333333333333335,0.4140030441400304,0.5714285714285715,0.8610458374609319,0.2791476407914764
28,0.009989177454732934,2.0373494625091553,True,True,0.45,0.4444444444444445,0.6190476190476191,0.8582113531995607,0.2916666666666667
29,0.00998630404247006,1.9722847938537598,True,True,0.4666666666666667,0.47169290251311785,0.6666666666666666,0.8563512341519416,0.3031206848936758
30,0.009983093240383016,2.072788715362549,True,True,0.4666666666666667,0.47169290251311785,0.6666666666666666,0.8532846324709533,0.3031206848936758
31,0.009979545267925863,1.8796064853668213,True,True,0.4666666666666667,0.47169290251311785,0.6666666666666666,0.8517760792230131,0.3031206848936758
32,0.009975660367597807,1.8069918155670166,True,True,0.4666666666666667,0.46960784313725495,0.6294642857142857,0.8469475089463298,0.3288725490196079
33,0.009971438804926623,1.7893389463424683,True,True,0.48333333333333334,0.5047619047619047,0.6398809523809524,0.8484006275869485,0.36428571428571427
