epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
1,0,MRI,9.999383162408304e-05,1.499941110610962,0.9567216634750366,1.086438775062561
2,1,PET,9.997532801828658e-05,1.465818166732788,0.9383118152618408,1.055012583732605
3,2,CSF,9.994449374809851e-05,1.456467628479004,0.9230624437332153,1.0668102502822876
4,3,Risk,9.990133642141359e-05,1.4167730808258057,0.9051980972290039,1.023150086402893
5,4,COG,9.98458666866564e-05,1.390723466873169,0.8863881826400757,1.008670449256897
6,5,ROI,9.9778098230154e-05,1.4010425806045532,0.887945830821991,1.0261934995651245
7,0,MRI,9.9698047772759e-05,1.344888687133789,0.8397759199142456,1.0102256536483765
8,1,PET,9.96057350657239e-05,1.3206771612167358,0.8316115140914917,0.9781312942504883
9,2,CSF,9.950118288582787e-05,1.3109188079833984,0.812999963760376,0.9958378076553345
10,3,Risk,9.938441702975689e-05,1.2760268449783325,0.8003600835800171,0.9513335227966309
11,4,COG,9.925546630773869e-05,1.2559118270874023,0.7898842692375183,0.9320551156997681
12,5,ROI,9.911436253643444e-05,1.2642110586166382,0.7881064414978027,0.9522092938423157
13,0,MRI,9.896114053108829e-05,1.2160775661468506,0.7476047277450562,0.9369455575942993
14,1,PET,9.879583809693738e-05,1.1920855045318604,0.7394770383834839,0.9052168726921082
15,2,CSF,9.861849601988384e-05,1.187684178352356,0.7224966883659363,0.9303750395774841
16,3,Risk,9.842915805643157e-05,1.154373049736023,0.7138257026672363,0.881094753742218
17,4,COG,9.822787092288992e-05,1.130186915397644,0.7008676528930664,0.8586385846138
18,5,ROI,9.801468428384718e-05,1.1401699781417847,0.7013717889785767,0.8775963187217712
19,0,MRI,9.778965073991652e-05,1.1028945446014404,0.6697990298271179,0.8661909103393555
20,1,PET,9.75528258147577e-05,1.0776934623718262,0.6601119041442871,0.8351630568504333
21,2,CSF,9.730426794137729e-05,1.0769853591918945,0.6444665193557739,0.8650376200675964
22,3,Risk,9.70440384477113e-05,1.0399913787841797,0.6343409419059753,0.8113008737564087
23,4,COG,9.67722015414934e-05,1.0211552381515503,0.6267022490501404,0.788905918598175
