epoch,lr,original_loss,utility_loss_unweighted,utility_loss_weighted,total_loss,adapter_gradient_norm,router_gradient_norm,global_gradient_norm,utility_valid_count,acc,macro_f1,bacc,macro_auc,weighted_f1
1,0.01,3.2923636436462402,0.0,0.0,3.2923636436462402,0.12982116639614105,0.0,2.9220480918884277,0,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.8530916828879477,0.186864406779661
2,0.01,2.949237823486328,0.0,0.0,2.949237823486328,0.10003022104501724,0.0007369325612671673,0.573840320110321,0,0.3559322033898305,0.17500000000000002,0.3333333333333333,0.5088880182258789,0.186864406779661
3,0.01,6.163442134857178,0.0,0.0,6.163442134857178,0.6104787588119507,0.03205413743853569,0.24671918153762817,0,0.3898305084745763,0.20175438596491227,0.24731182795698925,0.4596349227079278,0.31801962533452277
4,0.01,4.824531555175781,0.0,0.0,4.824531555175781,0.34420713782310486,0.006800002884119749,0.16795788705348969,0,0.4406779661016949,0.21940928270042193,0.2795698924731183,0.5158787166427234,0.34584853035829216
5,0.01,4.772252082824707,0.0,0.0,4.772252082824707,0.45197153091430664,0.009664086624979973,0.13123968243598938,0,0.5254237288135594,0.22962962962962963,0.3333333333333333,0.6061685437746558,0.36195856873822974
6,0.01,5.848012447357178,0.0,0.0,5.848012447357178,0.11650346219539642,0.0037857883144170046,0.10748087614774704,0,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7732777974713457,0.4249445755560323
7,0.01,3.77870774269104,0.0,0.0,3.77870774269104,0.14039073884487152,0.006672977935522795,0.08911086618900299,0,0.5423728813559322,0.4416315049226441,0.565284178187404,0.7769983270832167,0.4249445755560323
8,0.01,4.169577121734619,0.0,0.0,4.169577121734619,0.2508552074432373,0.011282915249466896,0.08166184276342392,0,0.576271186440678,0.4710269650028686,0.5499231950844854,0.7547938290722671,0.45190933224423113
9,0.01,3.0356130599975586,0.0,0.0,3.0356130599975586,0.08494392782449722,0.003060472896322608,0.14419500529766083,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7515532006194144,0.4665564282761472
10,0.01,2.787330150604248,0.0,0.0,2.787330150604248,0.17339299619197845,0.006770953070372343,0.07444964349269867,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7594026422549343,0.4665564282761472
11,0.01,2.786287784576416,0.0,0.0,2.786287784576416,0.17233239114284515,0.00648304121568799,0.0954943373799324,0,0.5932203389830508,0.5024390243902439,0.597542242703533,0.7743324398672445,0.4665564282761472
12,0.01,2.518732786178589,0.0,0.0,2.518732786178589,0.07850459963083267,0.0022455514408648014,0.053894706070423126,0,0.5423728813559322,0.4305555555555555,0.5284178187403994,0.7621234641608158,0.42443502824858753
13,0.01,2.400372266769409,0.0,0.0,2.400372266769409,0.11470772325992584,0.004898717626929283,0.11299783736467361,0,0.5423728813559322,0.41537578886976473,0.4915514592933947,0.7124200078359673,0.4222993669593628
14,0.01,2.3933708667755127,0.0,0.0,2.3933708667755127,0.06806068867444992,0.0019540481735020876,0.6209875345230103,0,0.6101694915254238,0.6202179348082457,0.7107014848950333,0.8039375734621914,0.5736023685159437
15,0.01,2.292039632797241,0.0,0.0,2.292039632797241,0.07741499692201614,0.001316819922067225,0.19646532833576202,0,0.576271186440678,0.5807586889180817,0.6943164362519201,0.8165336832569431,0.5134777635662079
16,0.01,2.3815693855285645,0.0,0.0,2.3815693855285645,0.09737338870763779,0.002528306795284152,0.21762539446353912,0,0.6440677966101694,0.6511671335200747,0.7322068612391193,0.8165720338895212,0.6182120305749418
17,0.01,2.3314614295959473,0.0,0.0,2.3314614295959473,0.04023052752017975,0.0018849787302315235,0.11916564404964447,0,0.6101694915254238,0.6033496732026143,0.6441372247823861,0.8372886310067974,0.5897515785975407
18,0.01,2.244569778442383,0.0,0.0,2.244569778442383,0.022684486582875252,0.002034256234765053,0.09857048839330673,0,0.559322033898305,0.4352869352869353,0.5023041474654377,0.8359961110385558,0.4358043086856646
19,0.01,2.383662700653076,0.0,0.0,2.383662700653076,0.08004216849803925,0.0016135100740939379,0.19914062321186066,0,0.559322033898305,0.4352869352869353,0.5023041474654377,0.8434734478877094,0.4358043086856646
20,0.01,2.367331027984619,0.0,0.0,2.367331027984619,0.07500272244215012,0.0011600510915741324,0.22731512784957886,0,0.559322033898305,0.44986449864498645,0.5391705069124424,0.8548672135259573,0.4379220063387074
21,0.009999830837037664,2.2067317962646484,0.0,0.0,2.2067317962646484,0.037284500896930695,0.0003644087410066277,0.07564656436443329,0,0.711864406779661,0.698941798941799,0.7076292882744495,0.85633542085155,0.711891310196395
22,0.009999323359712722,2.2383997440338135,0.0,0.0,2.2383997440338135,0.0289594829082489,0.00026739685563370585,0.1026284322142601,0,0.6779661016949152,0.6639872930304197,0.7168458781362007,0.8594874282480394,0.6644686176357336
23,0.009998477602710573,2.186877727508545,0.0,0.0,2.186877727508545,0.04929595813155174,0.0010955723701044917,0.13128383457660675,0,0.7457627118644068,0.7285353535353535,0.7547363031233999,0.8714802929573727,0.7430020544427324
24,0.009997293623837585,2.1691317558288574,0.0,0.0,2.1691317558288574,0.019356613978743553,0.0002747800899669528,0.056581806391477585,0,0.711864406779661,0.6964462438146649,0.7025089605734767,0.8686573754485468,0.7106338205356939
25,0.00999577150401714,2.196230411529541,0.0,0.0,2.196230411529541,0.0625862330198288,0.000487925746710971,0.20012477040290833,0,0.7457627118644068,0.7278825995807128,0.7598566308243727,0.8912329417422796,0.7405607078136659
26,0.009993911347284109,2.0911920070648193,0.0,0.0,2.0911920070648193,0.02674747072160244,0.00039631183608435094,0.11124031990766525,0,0.7457627118644068,0.7385879252886927,0.7864823348694316,0.8908572091933721,0.7444307394023464
27,0.009991713280777732,2.1797971725463867,0.0,0.0,2.1797971725463867,0.11749859154224396,0.0034037393052130938,0.16688358783721924,0,0.7288135593220338,0.7252412075941489,0.7706093189964157,0.9007065844926626,0.7279779708493567
28,0.009989177454732934,2.16986346244812,0.0,0.0,2.16986346244812,0.06213723495602608,0.0023870649747550488,0.19935736060142517,0,0.6949152542372882,0.6885369532428355,0.7224782386072709,0.904432814874241,0.6878467162614721
29,0.00998630404247006,2.0737905502319336,0.0,0.0,2.0737905502319336,0.04051145911216736,0.0024034446105360985,0.13094833493232727,0,0.8135593220338984,0.774333460900625,0.7455197132616487,0.9166537103718767,0.8103031128581344
30,0.009983093240383016,2.0973381996154785,0.0,0.0,2.0973381996154785,0.04026837274432182,0.0018707738490775228,0.5872276425361633,0,0.6779661016949152,0.6732174351221971,0.7168458781362007,0.8832622291875264,0.6644375264229985
31,0.009979545267925863,2.1322426795959473,0.0,0.0,2.1322426795959473,0.06866505742073059,0.004793188534677029,0.23509855568408966,0,0.6610169491525424,0.6562420544113907,0.7112135176651306,0.8876549313730978,0.6383405086038604
32,0.009975660367597807,2.074885845184326,0.0,0.0,2.074885845184326,0.03551529347896576,0.003115920117124915,0.22044485807418823,0,0.7796610169491526,0.7194755826259747,0.7025089605734767,0.8927949526421513,0.7721940767472739
33,0.009971438804926623,2.014263391494751,0.0,0.0,2.014263391494751,0.04386340081691742,0.00482715480029583,0.3426530063152313,0,0.6101694915254238,0.5442579343239773,0.6185355862775217,0.9153373508212218,0.5233365670736827
34,0.00996688086845051,2.1477572917938232,0.0,0.0,2.1477572917938232,0.0396275520324707,0.003611152060329914,0.8581533432006836,0,0.711864406779661,0.7205882352941176,0.7700972862263185,0.9138686252438374,0.7044699235626454
35,0.009961986869698373,1.9809001684188843,0.0,0.0,1.9809001684188843,0.023056814447045326,0.0015049081994220614,0.35941997170448303,0,0.6779661016949152,0.5571278825995808,0.5693804403481822,0.8855985082640431,0.6485715808549194
36,0.009956757143168527,2.1840672492980957,0.0,0.0,2.1840672492980957,0.02562643028795719,0.0013047376414760947,1.2894777059555054,0,0.7288135593220338,0.714429361488185,0.7491039426523297,0.9159390411512653,0.7220134468389702
37,0.009951192046305833,1.9325122833251953,0.0,0.0,1.9325122833251953,0.04048803076148033,0.0017744294600561261,0.17188405990600586,0,0.8135593220338984,0.8002562081198267,0.8294930875576036,0.929763925943892,0.8144361751167467
38,0.009945291959477269,1.935899019241333,0.0,0.0,1.935899019241333,0.05408867076039314,0.0010277298279106617,0.40486735105514526,0,0.8135593220338984,0.800354609929078,0.8397337429595494,0.9344986743119171,0.812243058059863
39,0.009939057285945933,1.7982618808746338,0.0,0.0,1.7982618808746338,0.016005288809537888,0.0006853449158370495,0.19321699440479279,0,0.7457627118644068,0.7142191142191142,0.722990271377368,0.9267098681360141,0.7398838449685908
40,0.009932488451843476,1.7691235542297363,0.0,0.0,1.7691235542297363,0.02377995103597641,0.0007304102764464915,0.29844993352890015,0,0.7966101694915254,0.7523843026891807,0.7398873527905786,0.941707038481232,0.7950818043056571
41,0.009925585906140986,1.8944352865219116,0.6971447467803955,0.06971447914838791,1.9641497135162354,0.07364197075366974,0.0066490210592746735,1.7872258424758911,403,0.7796610169491526,0.7641773690608318,0.7864823348694316,0.9402797730471754,0.7744126112229349
42,0.009918350120618293,1.8354663848876953,0.6948978304862976,0.06948978453874588,1.9049562215805054,0.042659662663936615,0.004867761395871639,0.5600470304489136,403,0.7457627118644068,0.7454434604030292,0.8018433179723502,0.937173890060138,0.735622262976185
43,0.009910781589831726,1.7879347801208496,0.69193035364151,0.069193035364151,1.8571277856826782,0.045659590512514114,0.004687243606895208,0.5381109118461609,403,0.864406779661017,0.8403866248693834,0.8719918074756784,0.948593050036174,0.8655092715583655
44,0.009902880831080306,1.6374715566635132,0.6874720454216003,0.06874720752239227,1.7062187194824219,0.03532112017273903,0.0051649706438183784,0.2858797013759613,403,0.8135593220338984,0.7849551414768806,0.7721454173067076,0.9532091187439234,0.8111520510930975
45,0.009894648384370404,1.7423354387283325,0.6792141199111938,0.06792141497135162,1.810256838798523,0.028042186051607132,0.014987755566835403,1.3433386087417603,403,0.8135593220338984,0.7810831426392068,0.8028673835125447,0.9367302665265314,0.8126284761276809
46,0.009886084812378817,1.5335181951522827,0.6696659922599792,0.06696660071611404,1.600484848022461,0.03697175532579422,0.024370696395635605,0.1372099071741104,403,0.711864406779661,0.676849356094639,0.7066052227342551,0.9243274646500453,0.7001385779767615
47,0.009877190700414313,1.5279436111450195,0.6686776876449585,0.06686776876449585,1.5948114395141602,0.04998582601547241,0.014718719758093357,0.33267924189567566,403,0.7457627118644068,0.703979705089583,0.7281105990783411,0.8933691756272402,0.7376361481592956
48,0.00986796665637763,1.4848225116729736,0.6616963744163513,0.06616964191198349,1.5509921312332153,0.04550418257713318,0.009830440394580364,0.4344993233680725,403,0.8135593220338984,0.7579589274504528,0.7660010240655403,0.9225420872279956,0.8116441635545341
49,0.009858413310719925,1.3345661163330078,0.661479115486145,0.06614791601896286,1.4007140398025513,0.026706889271736145,0.010423464700579643,0.14483657479286194,403,0.847457627118644,0.8079625292740046,0.819252432155658,0.9242253690471007,0.8490321385570065
50,0.009848531316399685,1.2957046031951904,0.6642087697982788,0.06642087548971176,1.3621255159378052,0.024309098720550537,0.011155609972774982,0.48947978019714355,403,0.7796610169491526,0.7545454545454545,0.7813620071684587,0.9307625971462983,0.7769388803287108
51,0.009838321348838096,1.24202561378479,1.1821197271347046,0.11821197718381882,1.3602375984191895,0.07027439773082733,0.01952977664768696,0.21336838603019714,428,0.7627118644067796,0.7403217697335345,0.7757296466973886,0.9350879265989622,0.7561801774164686
52,0.009827784105872876,1.2804346084594727,1.1910510063171387,0.11910510063171387,1.3995397090911865,0.10705895721912384,0.030808521434664726,0.37300723791122437,428,0.7966101694915254,0.7671957671957671,0.7972350230414746,0.9385778341635728,0.7928436911487758
53,0.009816920307710586,1.141301155090332,1.1922188997268677,0.11922188848257065,1.2605230808258057,0.04007668048143387,0.030522866174578667,0.3976365327835083,428,0.864406779661017,0.8206896551724139,0.8402457757296468,0.947308822096598,0.8642509253847651
54,0.0098057306968774,1.2185813188552856,1.1902520656585693,0.11902520805597305,1.3376065492630005,0.14161767065525055,0.013847075402736664,0.21883878111839294,428,0.8305084745762712,0.771550087339561,0.7613927291346646,0.9561538254237746,0.8320763387667938
55,0.009794216038168352,1.3446013927459717,1.1763474941253662,0.11763475090265274,1.4622361660003662,0.12115217745304108,0.018413128331303596,1.6276521682739258,428,0.8813559322033898,0.8341893511385036,0.8509984639016898,0.95343196701431,0.8819348323801067
56,0.009782377118595071,1.055104374885559,1.1646499633789062,0.1164649948477745,1.1715693473815918,0.035946283489465714,0.011988317593932152,0.36008453369140625,428,0.8135593220338984,0.7805555555555556,0.8079877112135178,0.9499757458161534,0.8108757062146893
57,0.009770214747331984,1.1512455940246582,1.149297833442688,0.11492978781461716,1.266175389289856,0.10595594346523285,0.011074136942625046,0.5198782682418823,428,0.7796610169491526,0.7537945492662473,0.7864823348694316,0.9466547883356032,0.7746253064705255
58,0.009757729755661011,1.0696231126785278,1.1388202905654907,0.11388202756643295,1.1835051774978638,0.026718197390437126,0.015544597990810871,0.7684083580970764,428,0.7966101694915254,0.7527472527472527,0.7603686635944701,0.9518284959711106,0.7909294095734775
59,0.009744922996914747,1.0326097011566162,1.1300451755523682,0.11300452053546906,1.1456142663955688,0.06527302414178848,0.020671449601650238,0.3377573788166046,428,0.847457627118644,0.7305903398926654,0.713773681515617,0.9550696426757547,0.8312301021800431
60,0.00973179534641814,0.9379987120628357,1.1234924793243408,0.1123492494225502,1.050347924232483,0.03790048137307167,0.01947975717484951,0.7991839647293091,428,0.8813559322033898,0.8351851851851851,0.840757808499744,0.9500643668725163,0.8842749529190206
61,0.009718347701428667,0.8917809128761292,1.1720987558364868,0.11720987409353256,1.00899076461792,0.050765521824359894,0.04302371293306351,0.4506896138191223,461,0.864406779661017,0.8214878922982778,0.830005120327701,0.9480348928566246,0.866611547471407
62,0.009704580981074998,0.8283971548080444,1.1789984703063965,0.11789985001087189,0.9462969899177551,0.043081410229206085,0.044083524495363235,0.5666579008102417,461,0.7796610169491526,0.7545454545454545,0.7813620071684587,0.9340078898652752,0.7769388803287108
63,0.009690496126294182,0.8533321619033813,1.1588245630264282,0.11588245630264282,0.9692146182060242,0.05386393517255783,0.03113495372235775,0.3119659125804901,461,0.7627118644067796,0.6895604395604394,0.7019969278033794,0.9108902321975326,0.7539113428943937
64,0.009676094099767331,0.7387406826019287,1.1488960981369019,0.11488961428403854,0.8536303043365479,0.02785378135740757,0.02332782745361328,0.36051809787750244,461,0.847457627118644,0.757020757020757,0.7506400409626216,0.9123117968618818,0.8441050474948779
65,0.009661375885853831,0.8013362884521484,1.1342171430587769,0.1134217157959938,0.914758026599884,0.0413028858602047,0.01609569787979126,0.6117258667945862,461,0.864406779661017,0.8214878922982778,0.830005120327701,0.9373920740644,0.866611547471407
66,0.00964634249052405,0.7190870046615601,1.133833885192871,0.11338339000940323,0.8324704170227051,0.020270902663469315,0.015098526142537594,0.2095159888267517,461,0.847457627118644,0.8270595191170674,0.8561187916026626,0.9503644346598504,0.8488021351790116
67,0.009630994941290591,0.7437549233436584,1.119117021560669,0.11191170662641525,0.8556666374206543,0.030488237738609314,0.020960811525583267,0.24208420515060425,461,0.864406779661017,0.8404761904761905,0.8668714797747056,0.9448445348275568,0.8663841807909605
68,0.009615334287138054,0.6707653999328613,1.1017924547195435,0.11017924547195435,0.7809446454048157,0.012093429453670979,0.024969788268208504,0.22243404388427734,461,0.847457627118644,0.8079625292740046,0.819252432155658,0.9544492952812137,0.8490321385570065
69,0.00959936159845135,0.6882051229476929,1.0808449983596802,0.10808449983596802,0.7962896227836609,0.024388426914811134,0.029877740889787674,0.13303692638874054,461,0.847457627118644,0.7924297924297924,0.7823860727086535,0.9450388792494056,0.8454088284596759
70,0.009583077966942534,0.6316714286804199,1.0540316104888916,0.10540316253900528,0.737074613571167,0.018444839864969254,0.033464886248111725,0.20836594700813293,461,0.7796610169491526,0.7318446776073895,0.7393753200204815,0.9346795441871842,0.7780139806568994
71,0.009566484505576189,0.6224328279495239,0.8570196032524109,0.08570196479558945,0.7081347703933716,0.016555631533265114,0.038626302033662796,0.2049555778503418,506,0.847457627118644,0.8079625292740046,0.819252432155658,0.933421228837188,0.8490321385570065
72,0.009549582348493355,0.685983419418335,0.8223962783813477,0.08223962783813477,0.7682230472564697,0.03076728619635105,0.04401271045207977,0.5532221794128418,506,0.7966101694915254,0.683531746031746,0.6763952892985151,0.9475834955461441,0.7884887005649717
73,0.009532372650934018,0.6430779099464417,0.7837307453155518,0.07837307453155518,0.7214509844779968,0.0175572969019413,0.03998768329620361,0.2607696056365967,506,0.7796610169491526,0.6288600288600289,0.6287762416794674,0.9357181207775436,0.7639445300462251
74,0.009514856589158148,0.6434745192527771,0.744613528251648,0.07446135580539703,0.7179358601570129,0.01833500899374485,0.034396156668663025,0.2285841703414917,506,0.7796610169491526,0.6697024893746205,0.670762928827445,0.926722824430804,0.7693803834398443
75,0.009497035360365296,0.6855497360229492,0.7189828157424927,0.07189828157424927,0.7574480175971985,0.0371246263384819,0.028137274086475372,0.3020857274532318,506,0.8305084745762712,0.7945736434108528,0.8084997439836149,0.939571322848063,0.831493890421758
76,0.00947891018261278,0.6471015810966492,0.6693751215934753,0.06693751364946365,0.7140390872955322,0.016738366335630417,0.021427936851978302,0.2531607449054718,506,0.8305084745762712,0.7440392432770482,0.7347670250896057,0.9486806345889538,0.8279734553375521
77,0.00946048229473242,0.6789482831954956,0.6767182946205139,0.06767182797193527,0.7466201186180115,0.03364676237106323,0.015910044312477112,0.3424082100391388,506,0.7966101694915254,0.6866190979563073,0.6763952892985151,0.9464148377560941,0.7845948149209876
78,0.009441752956245879,0.6010432839393616,0.654096782207489,0.06540968269109726,0.666452944278717,0.02534930408000946,0.027381477877497673,0.061720509082078934,506,0.8135593220338984,0.6987839910149246,0.6973886328725039,0.9402548969611789,0.7988000619407895
