epoch,masked_modality_index,masked_modality_name,lr,loss,loss_shared,loss_private
1,0,MRI,9.999383162408304e-05,1.4973959922790527,0.9544456005096436,1.0859006643295288
2,1,PET,9.997532801828658e-05,1.4656256437301636,0.938609778881073,1.0540317296981812
3,2,CSF,9.994449374809851e-05,1.4551723003387451,0.9224125742912292,1.0655195713043213
4,3,Risk,9.990133642141359e-05,1.415224552154541,0.9041999578475952,1.0220491886138916
5,4,COG,9.98458666866564e-05,1.3908157348632812,0.8862530589103699,1.0091253519058228
6,5,ROI,9.9778098230154e-05,1.401122808456421,0.8889255523681641,1.0243943929672241
7,0,MRI,9.9698047772759e-05,1.3445185422897339,0.8402125239372253,1.008612036705017
8,1,PET,9.96057350657239e-05,1.319116234779358,0.8302257061004639,0.9777811169624329
9,2,CSF,9.950118288582787e-05,1.3100378513336182,0.8118901252746582,0.9962953925132751
10,3,Risk,9.938441702975689e-05,1.2745063304901123,0.799990177154541,0.9490324258804321
11,4,COG,9.925546630773869e-05,1.2532525062561035,0.7873396873474121,0.9318256378173828
12,5,ROI,9.911436253643444e-05,1.2621413469314575,0.7867034673690796,0.9508756995201111
13,0,MRI,9.896114053108829e-05,1.2139731645584106,0.746161699295044,0.9356229901313782
14,1,PET,9.879583809693738e-05,1.1908243894577026,0.7388910055160522,0.903866708278656
15,2,CSF,9.861849601988384e-05,1.185364842414856,0.721114993095398,0.9284996390342712
16,3,Risk,9.842915805643157e-05,1.1512162685394287,0.7116382122039795,0.8791560530662537
17,4,COG,9.822787092288992e-05,1.1283605098724365,0.6991588473320007,0.858403205871582
18,5,ROI,9.801468428384718e-05,1.1405363082885742,0.7016477584838867,0.877777099609375
19,0,MRI,9.778965073991652e-05,1.100152611732483,0.6688548922538757,0.8625953793525696
20,1,PET,9.75528258147577e-05,1.0756306648254395,0.6590242385864258,0.8332127928733826
21,2,CSF,9.730426794137729e-05,1.0751168727874756,0.6437276601791382,0.8627783060073853
22,3,Risk,9.70440384477113e-05,1.037053108215332,0.6319225430488586,0.8102611899375916
23,4,COG,9.67722015414934e-05,1.0201340913772583,0.6265107989311218,0.7872466444969177
24,5,ROI,9.64888242944126e-05,1.0313029289245605,0.6276273131370544,0.8073511123657227
25,0,MRI,9.619397662556436e-05,0.9986308813095093,0.5999307632446289,0.7974002957344055
26,1,PET,9.588773128419907e-05,0.9721559286117554,0.5891995429992676,0.7659127116203308
27,2,CSF,9.557016383177228e-05,0.9761357307434082,0.576141893863678,0.7999876141548157
