epoch,lr,loss_nca,loss_refine,loss_total,gradient_norm,acc,macro_f1,bacc,probability_macro_auc,weighted_f1,margin_threshold,neighbor_confidence_threshold,gate_active_ratio_test
1,0.01,0.3050045371055603,0.02463584579527378,0.08563675731420517,0.000827821494985412,0.9,0.9222873900293256,0.9265873015873015,0.9844544922669923,0.9006598240469208,0.9763880968093872,1.0,0.2666666805744171
2,0.01,0.2700619399547577,0.02389221265912056,0.0779045969247818,0.001240825949490966,0.9,0.9222873900293256,0.9265873015873015,0.9852335164835165,0.9006598240469208,0.9763880968093872,1.0,0.2666666805744171
3,0.01,0.2688569128513336,0.02389221265912056,0.0776636004447937,0.0004701170640349624,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.31666669249534607
4,0.01,0.27030351758003235,0.023895716294646263,0.077956423163414,0.0003158233047562842,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.31666669249534607
5,0.01,0.20696547627449036,0.023895805701613426,0.06528890132904053,0.0005753970010096877,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.31666669249534607
6,0.01,0.20259636640548706,0.023893194273114204,0.06441246718168259,0.0011763308561495978,0.9,0.9222873900293256,0.9265873015873015,0.9852335164835165,0.9006598240469208,0.9763880968093872,1.0,0.28333336114883423
7,0.01,0.23339726030826569,0.02389603480696678,0.07057549059391022,0.0005381076777016261,0.9,0.9222873900293256,0.9265873015873015,0.9852335164835165,0.9006598240469208,0.9763880968093872,1.0,0.28333336114883423
8,0.01,0.2039494812488556,0.023895958438515663,0.06468585878610611,0.00036732425951654663,0.9,0.9222873900293256,0.9265873015873015,0.9852335164835165,0.9006598240469208,0.9763880968093872,1.0,0.30000001192092896
9,0.01,0.20654627680778503,0.023895619437098503,0.06520487368106842,0.0005362478355198027,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3333333432674408
10,0.01,0.20051659643650055,0.02350614406168461,0.06360946595668793,3.306787612257375e-05,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.30000001192092896
11,0.01,0.23302969336509705,0.023892821744084358,0.0704987645149231,0.0028425116339134025,0.9,0.9222873900293256,0.9265873015873015,0.986791564916565,0.9006598240469208,0.9763880968093872,1.0,0.3333333432674408
12,0.01,0.23933520913124084,0.023506930097937584,0.07137396931648254,0.0017043043479145754,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3333333432674408
13,0.01,0.23219114542007446,0.02350659854710102,0.069944828748703,4.674515645682294e-05,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3333333432674408
14,0.01,0.23209498822689056,0.023892659693956375,0.07031165808439255,0.0009870271175255326,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3333333432674408
15,0.01,0.23369406163692474,0.023892659693956375,0.0706314742565155,0.0006555654530743775,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3500000238418579
16,0.01,0.20229002833366394,0.023509366437792778,0.06396736949682236,5.72484401204713e-05,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3500000238418579
17,0.01,0.2035471647977829,0.023509424179792404,0.06421885639429092,6.577337188462521e-05,0.9,0.9222873900293256,0.9265873015873015,0.9860125407000407,0.9006598240469208,0.9763880968093872,1.0,0.3333333432674408
