epoch,lr,loss_total,loss_pc_bbf_v1,loss_non_destructive,loss_non_destructive_nonzero_fraction,lambda_safe,acc,macro_f1,bacc,macro_auc,weighted_f1
23,0.009998477602710573,2.5026187896728516,2.50258207321167,0.000736104731913656,0.4423791766166687,0.05,0.5833333333333334,0.48971193415637854,0.625,0.8779522528048472,0.45946502057613164
24,0.009997293623837585,2.377784013748169,2.3776378631591797,0.002925066975876689,0.44609665870666504,0.05,0.5333333333333333,0.4358974358974359,0.59375,0.8622078044247855,0.4196581196581197
25,0.00999577150401714,2.238520622253418,2.238264560699463,0.00512150302529335,0.4423791766166687,0.05,0.7166666666666667,0.7219564061669325,0.7956349206349206,0.8722379286942966,0.7147793726741095
26,0.009993911347284109,2.3639190196990967,2.363689422607422,0.004593180026859045,0.4182156026363373,0.05,0.6,0.614459878509834,0.7445436507936508,0.8863184389422596,0.5518244764453506
27,0.009991713280777732,2.288039207458496,2.287766695022583,0.005450112745165825,0.4089219272136688,0.05,0.7,0.7145061728395062,0.8070436507936508,0.8748933903709847,0.6833333333333333
28,0.009989177454732934,2.199065923690796,2.198697328567505,0.007373930420726538,0.4182156026363373,0.05,0.5666666666666667,0.5182456140350877,0.6254960317460317,0.8374548723900138,0.4928421052631579
29,0.00998630404247006,2.1862633228302,2.1855485439300537,0.014294285327196121,0.49070632457733154,0.05,0.5666666666666667,0.5714285714285714,0.6547619047619048,0.8745213665614608,0.5142857142857142
30,0.009983093240383016,2.2165281772613525,2.216477155685425,0.0010208915919065475,0.321561336517334,0.05,0.6,0.6183990442054959,0.75,0.8489117178680857,0.5411708482676225
31,0.009979545267925863,2.159151315689087,2.1589808464050293,0.0034094902221113443,0.3587360680103302,0.05,0.5833333333333334,0.48971193415637854,0.625,0.8341452343516021,0.45946502057613164
32,0.009975660367597807,2.1234290599823,2.1227610111236572,0.013362032361328602,0.39962825179100037,0.05,0.75,0.7717578259373926,0.7584325396825397,0.875816760545534,0.7509889920880634
33,0.009971438804926623,2.0636959075927734,2.063566207885742,0.0025945676025003195,0.29182156920433044,0.05,0.7166666666666667,0.7220291294273419,0.8065476190476191,0.8573341785311125,0.710729063224098
34,0.00996688086845051,1.9880664348602295,1.9875808954238892,0.009709645062685013,0.3159851133823395,0.05,0.6666666666666666,0.6897712759781726,0.7534722222222222,0.8419199980225924,0.6628933008243353
35,0.009961986869698373,2.0087292194366455,2.007838726043701,0.017807606607675552,0.44052043557167053,0.05,0.7166666666666667,0.7037941324652173,0.689484126984127,0.8718695045345989,0.7156687206913924
36,0.009956757143168527,2.0040249824523926,2.003750801086426,0.005484217312186956,0.24907062947750092,0.05,0.7333333333333333,0.7537397937898564,0.8115079365079364,0.8770206034356978,0.7302223016866322
37,0.009951192046305833,1.856344223022461,1.8560645580291748,0.005593002773821354,0.2379182130098343,0.05,0.6833333333333333,0.695679911240552,0.7748015873015873,0.8755742641355848,0.6785340822411761
38,0.009945291959477269,1.8073776960372925,1.8070378303527832,0.0067980606108903885,0.2565055787563324,0.05,0.7,0.7148148148148148,0.7743055555555555,0.8798414090277298,0.6974074074074074
39,0.009939057285945933,1.8284265995025635,1.8278980255126953,0.010571706108748913,0.3289962708950043,0.05,0.7,0.7202800700175045,0.7371031746031745,0.8967351056089262,0.6997349337334334
40,0.009932488451843476,1.8088573217391968,1.808525562286377,0.0066361683420836926,0.18959107995033264,0.05,0.7833333333333333,0.7851851851851852,0.8000992063492064,0.9245778570660645,0.7832804232804234
41,0.009925585906140986,1.7738639116287231,1.773545503616333,0.006368924397975206,0.1858735978603363,0.05,0.7833333333333333,0.7809374181722964,0.7891865079365079,0.9361992065411876,0.7810788164440953
42,0.009918350120618293,1.6629022359848022,1.6624237298965454,0.009570212103426456,0.321561336517334,0.05,0.85,0.8390076148366495,0.8635912698412698,0.9542993857557537,0.8496585605502334
43,0.009910781589831726,1.6247843503952026,1.6244746446609497,0.006194920279085636,0.3141264021396637,0.05,0.6166666666666667,0.5379335523913837,0.6140873015873015,0.8026998933543745,0.5106936838262139
44,0.009902880831080306,2.3806488513946533,2.377427101135254,0.06443372368812561,0.7286245226860046,0.05,0.8,0.7904761904761904,0.7941468253968255,0.9443614725159537,0.7952380952380954
45,0.009894648384370404,1.624807596206665,1.6238393783569336,0.01936444826424122,0.4237918257713318,0.05,0.6166666666666667,0.6475118779694924,0.7232142857142857,0.9294455435375246,0.5784921230307577
46,0.009886084812378817,1.9406309127807617,1.9405794143676758,0.0010298591805621982,0.28624534606933594,0.05,0.6166666666666667,0.6236662106703146,0.7232142857142857,0.9145800696508243,0.5754149566803465
47,0.009877190700414313,1.8335834741592407,1.833436131477356,0.0029472431633621454,0.28438660502433777,0.05,0.7,0.7014285714285715,0.7380952380952381,0.9016959630167177,0.6871666666666667
48,0.00986796665637763,1.7356778383255005,1.7355998754501343,0.0015595402801409364,0.2379182130098343,0.05,0.7,0.6954911433172303,0.8125,0.8828654148524432,0.6785265700483092
49,0.009858413310719925,1.5925711393356323,1.5921845436096191,0.007730773650109768,0.3513011038303375,0.05,0.6833333333333333,0.6891305956344801,0.7485119047619048,0.8844157240383655,0.6764913059563448
50,0.009848531316399685,1.4933452606201172,1.4930016994476318,0.006872227881103754,0.39591076970100403,0.05,0.7333333333333333,0.6382066276803119,0.6091269841269841,0.8975337479170026,0.7193762183235868
51,0.009838321348838096,1.6819595098495483,1.681821584701538,0.00275769317522645,0.3401486873626709,0.05,0.6333333333333333,0.517636684303351,0.4975198412698412,0.9227518746976294,0.575132275132275
52,0.009827784105872876,1.5452711582183838,1.5450503826141357,0.004415908362716436,0.3847583532333374,0.05,0.8333333333333334,0.8212506624271331,0.8258928571428571,0.9285779079411155,0.8320190779014308
53,0.009816920307710586,1.5484633445739746,1.548323154449463,0.002804652787744999,0.3736059367656708,0.05,0.7,0.6919934640522877,0.8070436507936508,0.8834795151127698,0.6856209150326796
54,0.0098057306968774,1.5353989601135254,1.5350568294525146,0.006842296104878187,0.41263940930366516,0.05,0.7,0.6892717163430864,0.8125,0.8899651241927186,0.6797739495032359
55,0.009794216038168352,1.4391884803771973,1.4388813972473145,0.006141779478639364,0.3847583532333374,0.05,0.7666666666666667,0.7628205128205128,0.8169642857142857,0.9270812335376014,0.7599358974358974
56,0.009782377118595071,1.3006194829940796,1.3004494905471802,0.0033990319352597,0.3475836515426636,0.05,0.7833333333333333,0.7491638795986623,0.7202380952380952,0.9168771861873277,0.7798587885544407
57,0.009770214747331984,1.1966478824615479,1.1964162588119507,0.004633009433746338,0.4219330847263336,0.05,0.7833333333333333,0.7424057424057424,0.7366071428571428,0.9147133166885526,0.7814389314389314
58,0.009757729755661011,1.126966118812561,1.1267569065093994,0.004185093566775322,0.40148699283599854,0.05,0.8166666666666667,0.7830687830687829,0.7946428571428571,0.9237885738475361,0.8179894179894179
59,0.009744922996914747,1.063223123550415,1.0630065202713013,0.004331021104007959,0.3587360680103302,0.05,0.8333333333333334,0.8042568542568542,0.7996031746031745,0.9188123579338202,0.8333585858585858
60,0.00973179534641814,0.9374748468399048,0.937301516532898,0.0034660177771002054,0.2955390214920044,0.05,0.7333333333333333,0.6327236327236326,0.6091269841269841,0.9261256464971087,0.7221039221039222
61,0.009718347701428667,0.9730265140533447,0.9728970527648926,0.0025893484707921743,0.17472118139266968,0.05,0.8666666666666667,0.8314481217707024,0.8368055555555555,0.9423751257477672,0.8660312805474095
62,0.009704580981074998,0.8819276094436646,0.8818079233169556,0.002393709495663643,0.180297389626503,0.05,0.7166666666666667,0.6835912835912836,0.7103174603174603,0.9174768878483501,0.7235258335258336
63,0.009690496126294182,0.9215548038482666,0.9212924242019653,0.005247179884463549,0.23977695405483246,0.05,0.75,0.7079371641174038,0.7529761904761904,0.9129845248654211,0.7633905194984153
64,0.009676094099767331,0.8869708180427551,0.8867612481117249,0.004191812127828598,0.2955390214920044,0.05,0.8166666666666667,0.7702951750808182,0.8055555555555555,0.9347026521260012,0.8207075742469561
65,0.009661375885853831,0.8544867634773254,0.8543673753738403,0.0023876021150499582,0.29739776253700256,0.05,0.8333333333333334,0.7956487956487956,0.7996031746031745,0.9373290766274257,0.8354312354312353
66,0.00964634249052405,0.8075794577598572,0.8074117302894592,0.0033546106424182653,0.306691437959671,0.05,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9348425585159076,0.8333333333333334
67,0.009630994941290591,0.8014836311340332,0.8012937903404236,0.003796635428443551,0.3159851133823395,0.05,0.8,0.7625562218890555,0.7951388888888888,0.9060341409987637,0.8002529985007496
68,0.009615334287138054,0.8265522122383118,0.8264378905296326,0.002286540577188134,0.3289962708950043,0.05,0.8,0.7567425437607994,0.7951388888888888,0.9274320794073153,0.8027270678386297
69,0.00959936159845135,0.7456803321838379,0.7455534338951111,0.0025379036087542772,0.3011152446269989,0.05,0.8,0.7625000000000001,0.7787698412698413,0.9532738455203078,0.8037499999999999
70,0.009583077966942534,0.7575073838233948,0.7573398947715759,0.0033495957031846046,0.3327137529850006,0.05,0.8333333333333334,0.7961551490514905,0.8050595238095237,0.9512038668878291,0.8350948509485094
71,0.009566484505576189,0.8334916830062866,0.8332734704017639,0.0043643866665661335,0.34200742840766907,0.05,0.8666666666666667,0.8222222222222223,0.8422619047619048,0.9426449794963947,0.8666666666666667
72,0.009549582348493355,0.8476280570030212,0.8475160002708435,0.0022408950608223677,0.3401486873626709,0.05,0.8666666666666667,0.8222222222222223,0.8422619047619048,0.9453795134809285,0.8666666666666667
73,0.009532372650934018,0.8553832173347473,0.8552884459495544,0.001895760535262525,0.2825278639793396,0.05,0.8833333333333333,0.8359788359788359,0.8472222222222222,0.9532098317475676,0.8851851851851851
74,0.009514856589158148,0.7463562488555908,0.7462212443351746,0.0027004980947822332,0.267657995223999,0.05,0.8166666666666667,0.7824786324786325,0.7891865079365079,0.9443384947512307,0.818354700854701
75,0.009497035360365296,0.7869115471839905,0.7867425680160522,0.003379556117579341,0.2825278639793396,0.05,0.8666666666666667,0.8226223222472284,0.8368055555555555,0.9530136508320469,0.8678753021588731
76,0.00947891018261278,0.7401503324508667,0.7400760054588318,0.0014864059630781412,0.3401486873626709,0.05,0.8333333333333334,0.788543228385807,0.8214285714285715,0.950136570714401,0.8338611944027986
77,0.00946048229473242,0.7753744125366211,0.7752866148948669,0.0017559595871716738,0.3847583532333374,0.05,0.85,0.801930320150659,0.8318452380952381,0.9580887371276523,0.8515607344632768
78,0.009441752956245879,0.7290400266647339,0.7289570569992065,0.0016595975030213594,0.4739776849746704,0.05,0.8166666666666667,0.7761485352948766,0.7946428571428571,0.9410968900945317,0.8204453800490386
79,0.009422723447278559,0.6886721253395081,0.6885891556739807,0.0016592020401731133,0.4944237768650055,0.05,0.7833333333333333,0.7485042735042735,0.7628968253968255,0.9208182028052311,0.7867628205128205
80,0.00940339506847212,0.6844367980957031,0.6842957735061646,0.0028200687374919653,0.48513010144233704,0.05,0.8166666666666667,0.7824786324786325,0.7891865079365079,0.9420935131430414,0.818354700854701
81,0.009383769140895582,0.6872977614402771,0.6871111989021301,0.0037310600746423006,0.4795539081096649,0.05,0.85,0.8185445398560153,0.8263888888888888,0.9483702225447509,0.8490892531876137
82,0.009363847005955023,0.738981306552887,0.7388855218887329,0.0019151140004396439,0.42565056681632996,0.05,0.8666666666666667,0.8313319530710835,0.8422619047619048,0.9398197343362439,0.8651207729468599
83,0.009343630025301902,0.8055940866470337,0.8055344820022583,0.001192243304103613,0.3977695107460022,0.05,0.8666666666666667,0.843029133351714,0.8368055555555555,0.9464162126308353,0.8653708298869589
84,0.00932311958073999,0.7404985427856445,0.7404265403747559,0.0014403145760297775,0.29739776253700256,0.05,0.8333333333333334,0.7898692810457516,0.7624007936507936,0.9472396325285476,0.8301797385620915
85,0.009302317074130931,0.7055546641349792,0.7054952383041382,0.001189019763842225,0.2509293556213379,0.05,0.8,0.7615705931495406,0.7306547619047619,0.9534086524062939,0.7959983291562238
86,0.009281223927298419,0.7311251163482666,0.7310508489608765,0.0014858365757390857,0.2750929296016693,0.05,0.85,0.8034623629818388,0.7782738095238094,0.9506296027522443,0.8467863932370666
87,0.009259841581931017,0.6364263892173767,0.6363875865936279,0.0007763822213746607,0.30297398567199707,0.05,0.85,0.8174825174825174,0.7837301587301587,0.9476807696147319,0.8466083916083916
88,0.00923817149948363,0.679882824420929,0.6798662543296814,0.0003317973460070789,0.29182156920433044,0.05,0.8,0.7554828150572831,0.7579365079365079,0.9516535831394322,0.7963338788870704
89,0.00921621516107761,0.7071453928947449,0.7071189880371094,0.00052844756282866,0.3698884844779968,0.05,0.8166666666666667,0.7928007632925667,0.8000992063492064,0.9499555083281498,0.8160473588342441
90,0.009193974067399517,0.6176426410675049,0.617617666721344,0.000499481859151274,0.4163568615913391,0.05,0.8333333333333334,0.8042568542568542,0.7996031746031745,0.9449570345796761,0.8333585858585858
91,0.009171449738598562,0.6261582970619202,0.6260625123977661,0.001915379543788731,0.4684014916419983,0.05,0.8333333333333334,0.8042568542568542,0.7996031746031745,0.9477855794188342,0.8333585858585858
92,0.009148643714182699,0.6053957939147949,0.6053504943847656,0.0009056191775016487,0.5204460620880127,0.05,0.8166666666666667,0.7914410792459573,0.7891865079365079,0.9449075393945677,0.8166541588492807
93,0.009125557552913402,0.6119017601013184,0.6118291020393372,0.0014537177048623562,0.48513010144233704,0.05,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9330959484261371,0.8333333333333334
94,0.009102192832699127,0.5876917839050293,0.5876374244689941,0.001087451702915132,0.5167286396026611,0.05,0.8333333333333334,0.8050595238095237,0.8050595238095237,0.9356070641448001,0.8333333333333334
95,0.009078551150487465,0.5641894936561584,0.5641573667526245,0.0006424381281249225,0.4479553997516632,0.05,0.8166666666666667,0.7902064767736409,0.7837301587301587,0.9407309256955484,0.8162839647914275
96,0.00905463412215599,0.5860128998756409,0.5859739780426025,0.0007789084920659661,0.43308550119400024,0.05,0.8,0.7694783197831979,0.7787698412698413,0.9378741835994195,0.8013550135501355
97,0.009030443382401818,0.5824580788612366,0.5824390649795532,0.00038073069299571216,0.38104090094566345,0.05,0.8,0.770109193965158,0.7842261904761904,0.9315865552599044,0.8009085604734517
98,0.009005980584629878,0.5573453307151794,0.5573309063911438,0.00028852169634774327,0.39591076970100403,0.05,0.8333333333333334,0.7962962962962963,0.8159722222222222,0.9414126393784411,0.8333333333333334
99,0.008981247400839902,0.5855371952056885,0.5855270624160767,0.00020296650473028421,0.3791821599006653,0.05,0.8166666666666667,0.7833250538168571,0.8000992063492064,0.9337136483362899,0.8172089749958603
100,0.00895624552151215,0.5904083251953125,0.5903811454772949,0.0005433022161014378,0.410780668258667,0.05,0.8333333333333334,0.7961551490514905,0.8050595238095237,0.9387017430944319,0.8350948509485094
101,0.008930976655491857,0.652341902256012,0.6522709727287292,0.0014183366438373923,0.44052043557167053,0.05,0.8333333333333334,0.7956487956487956,0.7996031746031745,0.9446822013154561,0.8354312354312353
102,0.008905442529872458,0.600562572479248,0.6005515456199646,0.00022102824004832655,0.410780668258667,0.05,0.8166666666666667,0.7830687830687829,0.7946428571428571,0.9359244932652951,0.8179894179894179
103,0.008879644889877513,0.6336718797683716,0.6336635947227478,0.00016619933012407273,0.4033457338809967,0.05,0.8166666666666667,0.7830687830687829,0.7946428571428571,0.9310617863094279,0.8179894179894179
104,0.008853585498741453,0.5705579519271851,0.5705280900001526,0.0005973524530418217,0.449814110994339,0.05,0.8,0.762878787878788,0.7896825396825397,0.9191152684666836,0.8018560606060606
105,0.008827266137589043,0.6689305901527405,0.6688735485076904,0.0011406629346311092,0.4368029832839966,0.05,0.8,0.7573187414500685,0.7896825396825397,0.9256050171439322,0.8045964432284543
106,0.008800688605313658,0.7193965315818787,0.7192615270614624,0.0026996764354407787,0.47769516706466675,0.05,0.7833333333333333,0.7440877990540479,0.7738095238095237,0.9235206399121494,0.7882995821279332
107,0.008773854718454323,0.6171380281448364,0.6170734763145447,0.001291345921345055,0.4665427505970001,0.05,0.8166666666666667,0.7830687830687829,0.7946428571428571,0.9344978920450618,0.8179894179894179
108,0.008746766311071562,0.5945819020271301,0.5945280194282532,0.0010781977325677872,0.44052043557167053,0.05,0.8166666666666667,0.7830687830687829,0.7946428571428571,0.937589391304014,0.8179894179894179
109,0.008719425234622036,0.585616946220398,0.5855884552001953,0.0005699871690012515,0.44052043557167053,0.05,0.7833333333333333,0.749698182742407,0.7738095238095237,0.9240866248531342,0.7856120536281611
110,0.008691833357832001,0.576572597026825,0.5765053629875183,0.0013445554068312049,0.4312267601490021,0.05,0.7666666666666667,0.7307037543699652,0.7633928571428571,0.9266898316131806,0.7705395956832345
111,0.008663992566569587,0.6373566389083862,0.6372358798980713,0.0024154421407729387,0.3977695107460022,0.05,0.7666666666666667,0.7362391193036354,0.7579365079365079,0.9339894415071303,0.7691532258064516
112,0.00863590476371589,0.6110012531280518,0.6109409928321838,0.001204886008054018,0.36802974343299866,0.05,0.8,0.7628648233486942,0.7842261904761904,0.9351404895331782,0.803024193548387
113,0.008607571869034929,0.6071350574493408,0.6070656180381775,0.0013889147667214274,0.3531598448753357,0.05,0.8,0.7628648233486942,0.7842261904761904,0.9394144137658289,0.803024193548387
114,0.008578995819042416,0.5945913195610046,0.5945673584938049,0.0004787131620105356,0.3271375298500061,0.05,0.8166666666666667,0.7761485352948766,0.7946428571428571,0.9536407698259114,0.8204453800490386
115,0.00855017856687341,0.5899695158004761,0.5899470448493958,0.00044896674808114767,0.321561336517334,0.05,0.8,0.7625000000000001,0.7787698412698413,0.9623004474124758,0.8037499999999999
116,0.00852112208214882,0.6499360799789429,0.6498532295227051,0.0016564149409532547,0.3773234188556671,0.05,0.8666666666666667,0.8226223222472284,0.8368055555555555,0.9642160010674162,0.8678753021588731
117,0.008491828350840775,0.6357455253601074,0.6356942653656006,0.0010249193292111158,0.4033457338809967,0.05,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.9561159490404774,0.8688346883468835
118,0.0084622993751369,0.6112159490585327,0.6111782789230347,0.0007539030630141497,0.33828994631767273,0.05,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.9570852147503092,0.8688346883468835
119,0.008432537173303462,0.6294947266578674,0.6294420957565308,0.0010526515543460846,0.33828994631767273,0.05,0.8166666666666667,0.7801932367149759,0.7782738095238096,0.946486045837461,0.8177536231884057
120,0.00840254377954742,0.6879014372825623,0.6877249479293823,0.00352984806522727,0.3698884844779968,0.05,0.8333333333333334,0.7948242360007066,0.7941468253968255,0.9348348192687815,0.8353824412647941
121,0.008372321243877393,0.6517969965934753,0.6517499089241028,0.0009422283037565649,0.3661710023880005,0.05,0.8333333333333334,0.7963657581061933,0.810515873015873,0.9428852561222846,0.8343919313161623
122,0.00834187163196355,0.6786370277404785,0.6786006689071655,0.0007267848704941571,0.3791821599006653,0.05,0.8333333333333334,0.7963657581061933,0.810515873015873,0.9348706357845509,0.8343919313161623
123,0.008311197024996417,0.6490826606750488,0.6490322351455688,0.0010082382941618562,0.3736059367656708,0.05,0.8333333333333334,0.7963657581061933,0.810515873015873,0.9350532580190599,0.8343919313161623
124,0.008280299519544634,0.6256140470504761,0.625560462474823,0.0010712262010201812,0.3903345763683319,0.05,0.8333333333333334,0.7956487956487956,0.7996031746031745,0.940906648601224,0.8354312354312353
125,0.008249181227411657,0.6558111310005188,0.6557694673538208,0.0008329090196639299,0.360594779253006,0.05,0.8333333333333334,0.7956487956487956,0.7996031746031745,0.9403452232166855,0.8354312354312353
126,0.008217844275491416,0.6427879929542542,0.6427658200263977,0.0004431887064129114,0.3401486873626709,0.05,0.8666666666666667,0.8310245310245311,0.8258928571428571,0.9413555249345343,0.867020202020202
127,0.008186290805622951,0.5997194647789001,0.5996995568275452,0.00039847963489592075,0.3457249104976654,0.05,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.9509991068068898,0.8666666666666667
128,0.008154522974444009,0.569878876209259,0.5698667168617249,0.00024264020612463355,0.34944236278533936,0.05,0.8666666666666667,0.8313492063492064,0.8313492063492064,0.949956498231852,0.8666666666666667
129,0.008122542953243656,0.5732368230819702,0.5732196569442749,0.000343489577062428,0.34386616945266724,0.05,0.8833333333333333,0.8554334554334555,0.841765873015873,0.9507005458508996,0.8823076923076923
130,0.008090352927813856,0.5898136496543884,0.5898023843765259,0.0002253005950478837,0.360594779253006,0.05,0.8666666666666667,0.8314481217707024,0.8368055555555555,0.9577722679137773,0.8660312805474095
131,0.008057955098300092,0.5570679306983948,0.5570584535598755,0.00018894815002568066,0.3921933174133301,0.05,0.8666666666666667,0.8314481217707024,0.8368055555555555,0.9566842737538493,0.8660312805474095
132,0.008025351679050973,0.5988968014717102,0.5988747477531433,0.00044065763358958066,0.4293680191040039,0.05,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.9644267005705686,0.8688346883468835
133,0.0079925448984669,0.593721866607666,0.5936695337295532,0.001047060126438737,0.4219330847263336,0.05,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.9635632045714594,0.8688346883468835
134,0.007959536998847744,0.5900553464889526,0.5900390148162842,0.0003270571760367602,0.4182156026363373,0.05,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.9628191569524116,0.8688346883468835
135,0.007926330236239594,0.5720248818397522,0.5719858407974243,0.0007809290545992553,0.48513010144233704,0.05,0.8666666666666667,0.8228319783197833,0.8313492063492064,0.963310629141997,0.8688346883468835
136,0.00789292688028057,0.5659568309783936,0.5659345388412476,0.0004455273156054318,0.3736059367656708,0.05,0.85,0.8095238095238094,0.8209325396825397,0.9655777485966165,0.8515873015873014
137,0.00785932921404568,0.54561448097229,0.5455973148345947,0.0003428864001762122,0.4182156026363373,0.05,0.8833333333333333,0.8354860076171552,0.8526785714285715,0.9632406759470439,0.8839998344096703
138,0.007825539533890782,0.5809597969055176,0.5809282064437866,0.0006315351347438991,0.42750927805900574,0.05,0.85,0.8094017094017095,0.8154761904761904,0.9627492037574585,0.8522649572649573
139,0.007791560149295626,0.5573945641517639,0.5573691129684448,0.000508971861563623,0.4237918257713318,0.05,0.8333333333333334,0.7956487956487956,0.7996031746031745,0.9595486351087766,0.8354312354312353
140,0.007757393382706014,0.5850332975387573,0.5849928855895996,0.0008076497470028698,0.4089219272136688,0.05,0.8333333333333334,0.7956487956487956,0.7996031746031745,0.9497652668348424,0.8354312354312353
141,0.00772304156937506,0.544242262840271,0.5442211031913757,0.0004233699291944504,0.49070632457733154,0.05,0.8166666666666667,0.7815309417823165,0.7837301587301587,0.9460732259965751,0.8182857641616478
142,0.00768850705720357,0.5368862748146057,0.5368670225143433,0.0003847466432489455,0.4925650358200073,0.05,0.8166666666666667,0.7758547008547009,0.7891865079365079,0.9404928688537179,0.8211217948717949
143,0.00765379220657958,0.5664839744567871,0.5664613842964172,0.0004515167383942753,0.5092936754226685,0.05,0.8166666666666667,0.7758547008547009,0.7891865079365079,0.9441849096919852,0.8211217948717949
144,0.007618899390217016,0.5685518980026245,0.5685279369354248,0.00047887468826957047,0.578066885471344,0.05,0.85,0.8277777777777778,0.8472222222222222,0.9446268866964621,0.8521153846153846
145,0.007583830992993526,0.5370491147041321,0.5370324850082397,0.0003329901082906872,0.47026023268699646,0.05,0.85,0.8277777777777778,0.8472222222222222,0.9459323597000484,0.8521153846153846
146,0.007548589411787477,0.5822270512580872,0.5821899175643921,0.0007428030367009342,0.45724907517433167,0.05,0.85,0.8277777777777778,0.8472222222222222,0.9569667262768679,0.8521153846153846
147,0.007513177055314133,0.5439220666885376,0.543907642364502,0.00028805845067836344,0.4888475835323334,0.05,0.8666666666666667,0.8345597877231145,0.8685515873015873,0.9651580294268972,0.8712593141111677
148,0.0074775963439610155,0.5370331406593323,0.5370228290557861,0.00020648135978262872,0.4312267601490021,0.05,0.85,0.8210084033613446,0.8526785714285715,0.9691453615392294,0.8544957983193278
