epoch,prototype_residual_enabled,lambda_effective,lr,historical_loss,prototype_loss_unweighted,prototype_loss_weighted,total_loss,gamma_CN_gradient,gamma_AD_gradient,residual_sum_max_abs,CN_sMCI_gap_identity_max_abs_error,AD_sMCI_gap_identity_max_abs_error,acc,macro_f1,bacc,macro_auc,weighted_f1,gamma_CN,gamma_AD,prototype_cosine,sum_w_CN,sum_w_AD,mean_w_CN,mean_w_AD
1,False,0.0,0.01,3.294834613800049,0.6673506498336792,0.0,3.294834613800049,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.7663169126907334,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9999786019325256,148.15647888183594,136.84352111816406,0.5198473334312439,0.4801527261734009
2,False,0.0,0.01,2.9192562103271484,0.674893856048584,0.0,2.9192562103271484,0.0,0.0,0.0,0.0,0.0,0.35,0.1728395061728395,0.3333333333333333,0.6598254721780665,0.18148148148148147,0.05000000074505806,0.05000000074505806,0.9948594570159912,161.33868408203125,123.66131591796875,0.5661006569862366,0.4338993728160858
3,False,0.0,0.01,6.549065589904785,0.6434513926506042,0.0,6.549065589904785,0.0,0.0,0.0,0.0,0.0,0.35,0.18918918918918917,0.21875,0.5617878692760768,0.30270270270270266,0.05000000074505806,0.05000000074505806,0.9903194308280945,159.33309936523438,125.66691589355469,0.5590634942054749,0.4409365653991699
4,False,0.0,0.01,5.9029388427734375,0.6545698046684265,0.0,5.9029388427734375,0.0,0.0,0.0,0.0,0.0,0.45,0.225,0.28125,0.6052647398461077,0.36000000000000004,0.05000000074505806,0.05000000074505806,0.9872501492500305,159.43966674804688,125.56031799316406,0.5594374537467957,0.44056251645088196
5,False,0.0,0.01,4.919231414794922,0.6452891826629639,0.0,4.919231414794922,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.2318840579710145,0.3333333333333333,0.6479855639643376,0.3710144927536232,0.05000000074505806,0.05000000074505806,0.9824202656745911,168.00723266601562,116.99276733398438,0.5894990563392639,0.4105009436607361
6,False,0.0,0.01,4.3487420082092285,0.6470655798912048,0.0,4.3487420082092285,0.0,0.0,0.0,0.0,0.0,0.6,0.5102821616451458,0.6354166666666666,0.6734653852873193,0.4733142037302726,0.05000000074505806,0.05000000074505806,0.9550922513008118,184.57431030273438,100.42568969726562,0.6476292014122009,0.35237085819244385
7,False,0.0,0.01,5.618064880371094,0.623855471611023,0.0,5.618064880371094,0.0,0.0,0.0,0.0,0.0,0.6,0.5102821616451458,0.6354166666666666,0.801861294933229,0.4733142037302726,0.05000000074505806,0.05000000074505806,0.9463270902633667,194.40969848632812,90.5903091430664,0.6821392774581909,0.31786075234413147
8,False,0.0,0.01,2.754180908203125,0.6157983541488647,0.0,2.754180908203125,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8228667515224118,0.4876255020080321,0.05000000074505806,0.05000000074505806,0.9670350551605225,198.3135986328125,86.68638610839844,0.6958371996879578,0.30416277050971985
9,False,0.0,0.01,3.146972894668579,0.606107234954834,0.0,3.146972894668579,0.0,0.0,0.0,0.0,0.0,0.6166666666666667,0.5326305220883535,0.6458333333333334,0.8204488067400804,0.4876255020080321,0.05000000074505806,0.05000000074505806,0.9721137285232544,207.2762451171875,77.7237548828125,0.7272850871086121,0.2727149426937103
10,False,0.0,0.01,3.0942184925079346,0.5950384140014648,0.0,3.0942184925079346,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.5571428571428572,0.65625,0.8158028586979058,0.5025396825396825,0.05000000074505806,0.05000000074505806,0.9680196642875671,219.40768432617188,65.59230041503906,0.769851565361023,0.23014843463897705
