epoch,lr,loss,correct,acc,macro_f1,bacc,macro_auc,weighted_f1,cap_saturation_fraction_MRI,cap_saturation_fraction_PET,cap_saturation_fraction_CSF,cap_saturation_fraction_Risk,cap_saturation_fraction_ROI,mean_residual_shared_ratio_MRI,mean_residual_shared_ratio_PET,mean_residual_shared_ratio_CSF,mean_residual_shared_ratio_Risk,mean_residual_shared_ratio_ROI
25,0.00999577150401714,2.094542980194092,38,0.6333333333333333,0.6476608187134502,0.673611111111111,0.841255442670537,0.627266081871345,0.0,0.0,0.0,0.0,0.0,0.008164681494235992,0.002211460145190358,0.002705381950363517,0.0025215051136910915,0.05597880110144615
26,0.009993911347284109,1.9908212423324585,40,0.6666666666666666,0.6968337296779886,0.7862103174603176,0.8594750702651646,0.6431417418225872,0.0,0.0,0.0,0.0,0.0,0.007903589867055416,0.0021205642260611057,0.002583386842161417,0.0023949502501636744,0.05655209347605705
27,0.009991713280777732,1.9494372606277466,40,0.6666666666666666,0.6761904761904761,0.7118055555555555,0.8726262709163652,0.6533333333333334,0.0,0.0,0.0,0.0,0.0,0.007902465760707855,0.0021082384046167135,0.0024763995315879583,0.0023522800765931606,0.05841447785496712
28,0.009989177454732934,1.9775023460388184,41,0.6833333333333333,0.7023346026041444,0.7911706349206349,0.881258711152579,0.6682147492120537,0.0,0.0,0.0,0.0,0.0,0.00795795302838087,0.002134319394826889,0.002376738702878356,0.0023426103871315718,0.059003207832574844
29,0.00998630404247006,1.8776874542236328,36,0.6,0.611111111111111,0.6329365079365079,0.8603530848519055,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.007394158281385899,0.0020179147832095623,0.002183882985264063,0.0021782389376312494,0.055438458919525146
30,0.009983093240383016,2.045347213745117,40,0.6666666666666666,0.6814705762074184,0.6746031746031745,0.9024545292233972,0.6586676481413323,0.0,0.0,0.0,0.0,0.0,0.007158469408750534,0.0019997847266495228,0.002057792851701379,0.0021129429806023836,0.05333375558257103
31,0.009979545267925863,1.8395445346832275,40,0.6666666666666666,0.6290563008829263,0.6726190476190476,0.91787368924751,0.630890952872377,0.0,0.0,0.0,0.0,0.0,0.007149299141019583,0.0020621931180357933,0.00198768125846982,0.0021097129210829735,0.051561325788497925
32,0.009975660367597807,1.894171953201294,31,0.5166666666666667,0.5253573402827134,0.6979166666666666,0.8951975151857227,0.401572297243939,0.0,0.0,0.0,0.0,0.0,0.006656603422015905,0.0020040059462189674,0.001891062711365521,0.0020037884823977947,0.048117853701114655
33,0.009971438804926623,1.8644328117370605,31,0.5166666666666667,0.5253573402827134,0.6979166666666666,0.8970431156457099,0.401572297243939,0.0,0.0,0.0,0.0,0.0,0.005773728247731924,0.0018425772432237864,0.0017638006247580051,0.0018336937064304948,0.04330715909600258
34,0.00996688086845051,1.839508295059204,38,0.6333333333333333,0.6257130004498426,0.6537698412698413,0.8915609089547769,0.6160755735492578,0.0,0.0,0.0,0.0,0.0,0.005737654864788055,0.001960501540452242,0.0017672489630058408,0.0019073756411671638,0.04110744595527649
35,0.009961986869698373,1.7135789394378662,34,0.5666666666666667,0.4376863446630888,0.5029761904761905,0.8915105738513759,0.4438878950506858,0.0,0.0,0.0,0.0,0.0,0.0054345387034118176,0.0019922528881579638,0.0017842070665210485,0.0019231472397223115,0.03888373821973801
36,0.009956757143168527,1.8253488540649414,41,0.6833333333333333,0.7023346026041444,0.7911706349206349,0.8871197209935416,0.6682147492120537,0.0,0.0,0.0,0.0,0.0,0.005051038693636656,0.001993222627788782,0.0018300625961273909,0.0018993532285094261,0.03711266815662384
37,0.009951192046305833,1.7281358242034912,39,0.65,0.46222222222222226,0.5044642857142857,0.870312835967317,0.6075555555555555,0.0,0.0,0.0,0.0,0.0,0.004036100581288338,0.0017242350149899721,0.001647177035920322,0.0016539939679205418,0.030883098021149635
38,0.009945291959477269,1.8700355291366577,45,0.75,0.7712633075829203,0.7529761904761904,0.922142633964568,0.7521051923594297,0.0,0.0,0.0,0.0,0.0,0.003989575430750847,0.001856511109508574,0.001771939336322248,0.0017815453466027975,0.030624503269791603
39,0.009939057285945933,1.5610575675964355,46,0.7666666666666667,0.7799267855290264,0.8432539682539683,0.8994791786654993,0.7625687311961822,0.0,0.0,0.0,0.0,0.0,0.004172950051724911,0.002114060800522566,0.0019700948614627123,0.002033909549936652,0.03205905482172966
40,0.009932488451843476,1.5512306690216064,45,0.75,0.7567563713116273,0.8328373015873015,0.9008973207086415,0.7445592492762304,0.0,0.0,0.0,0.0,0.0,0.00387279549613595,0.0021622302010655403,0.0020493674091994762,0.002082287333905697,0.030093282461166382
41,0.009925585906140986,1.4690738916397095,46,0.7666666666666667,0.7637431284357822,0.8005952380952381,0.942370026243847,0.766010744627686,0.0,0.0,0.0,0.0,0.0,0.0034255520440638065,0.002079336903989315,0.002024026121944189,0.0020391803700476885,0.026736317202448845
42,0.009918350120618293,1.3546167612075806,47,0.7833333333333333,0.7678440721918983,0.7366071428571428,0.9383127409365617,0.782041951607169,0.0,0.0,0.0,0.0,0.0,0.0032181034330278635,0.00212481408379972,0.0020943747367709875,0.0020867064595222473,0.02550417184829712
43,0.009910781589831726,1.2893033027648926,43,0.7166666666666667,0.7058585858585859,0.7375992063492064,0.9230120693858902,0.7122626262626263,0.0,0.0,0.0,0.0,0.0,0.0032960257958620787,0.0023695137351751328,0.0023161338176578283,0.002290738048031926,0.026463158428668976
44,0.009902880831080306,1.2026833295822144,51,0.85,0.8435574229691877,0.8844246031746031,0.9346070214289552,0.8507212885154061,0.0,0.0,0.0,0.0,0.0,0.002902193460613489,0.0022876926232129335,0.0022754627279937267,0.002202514326199889,0.023492993786931038
45,0.009894648384370404,1.2064220905303955,49,0.8166666666666667,0.8188779707153646,0.8745039682539683,0.9328450528332604,0.815618222880304,0.0,0.0,0.0,0.0,0.0,0.0028083480428904295,0.002379029057919979,0.0023303956259042025,0.0023004612885415554,0.02290821634232998
46,0.009886084812378817,1.0848946571350098,50,0.8333333333333334,0.8156565656565657,0.847718253968254,0.9461397595241934,0.8342171717171717,0.0,0.0,0.0,0.0,0.0,0.002671134425327182,0.002408996457234025,0.0023508400190621614,0.0023317651357501745,0.02188068814575672
47,0.009877190700414313,0.9364035725593567,50,0.8333333333333334,0.8156565656565657,0.847718253968254,0.9359979261217469,0.8342171717171717,0.0,0.0,0.0,0.0,0.0,0.002676997799426317,0.002497028326615691,0.0024185641668736935,0.002424439648166299,0.022019363939762115
48,0.00986796665637763,0.9870887994766235,47,0.7833333333333333,0.7833082599040045,0.8536706349206349,0.9314927243877715,0.7809921914177234,0.0,0.0,0.0,0.0,0.0,0.002734771929681301,0.00266027869656682,0.0025117751210927963,0.002552378224208951,0.022586004808545113
49,0.009858413310719925,0.9380016922950745,48,0.8,0.7912457912457912,0.8368055555555555,0.9006838614739557,0.7993265993265993,0.0,0.0,0.0,0.0,0.0,0.0025069243274629116,0.0026002791710197926,0.002449512016028166,0.002493584295734763,0.020626207813620567
50,0.009848531316399685,1.2625271081924438,48,0.8,0.7912457912457912,0.8368055555555555,0.9093222411323826,0.7993265993265993,0.0,0.0,0.0,0.0,0.0,0.002482858719304204,0.0026990901678800583,0.0025264958385378122,0.0025928218383342028,0.02038494683802128
51,0.009838321348838096,1.0153698921203613,45,0.75,0.7234509145203435,0.7584325396825397,0.8905775446164595,0.748877846211273,0.0,0.0,0.0,0.0,0.0,0.0026242206804454327,0.0028270394541323185,0.002642387291416526,0.0027223490178585052,0.021501285955309868
52,0.009827784105872876,1.0301203727722168,40,0.6666666666666666,0.6104761904761905,0.6319444444444444,0.86378187129956,0.6588571428571429,0.0,0.0,0.0,0.0,0.0,0.002590787597000599,0.0028246070723980665,0.0026216984260827303,0.0027462791185826063,0.020784828811883926
53,0.009816920307710586,1.1022233963012695,47,0.7833333333333333,0.7679663780081064,0.816468253968254,0.9178628902980318,0.7831792823918278,0.0,0.0,0.0,0.0,0.0,0.002559362445026636,0.0029007685370743275,0.0026581829879432917,0.0028450030367821455,0.019862715154886246
54,0.0098057306968774,0.99027419090271,47,0.7833333333333333,0.76651104886399,0.8000992063492064,0.9335250866795679,0.7856333644568939,0.0,0.0,0.0,0.0,0.0,0.0025705290026962757,0.0029582222923636436,0.0026827328838407993,0.002821291098371148,0.01935534179210663
55,0.009794216038168352,0.9506263136863708,50,0.8333333333333334,0.822999222999223,0.8313492063492064,0.9458931235169444,0.8330380730380731,0.0,0.0,0.0,0.0,0.0,0.002643466694280505,0.0030930698849260807,0.002784429118037224,0.00291683548130095,0.01924486644566059
56,0.009782377118595071,0.9557257890701294,49,0.8166666666666667,0.7788359788359788,0.7628968253968255,0.905693854101873,0.8135449735449735,0.0,0.0,0.0,0.0,0.0,0.002724251477047801,0.00313669559545815,0.002801506547257304,0.0029570928309112787,0.01969926804304123
57,0.009770214747331984,0.941027820110321,47,0.7833333333333333,0.7833082599040045,0.8536706349206349,0.9460902643390852,0.7809921914177234,0.0,0.0,0.0,0.0,0.0,0.002709147287532687,0.0031489075627177954,0.002806734526529908,0.0029628872871398926,0.01915513165295124
58,0.009757729755661011,0.9508554339408875,51,0.85,0.8448744675065711,0.8953373015873015,0.9440125464594803,0.8503285597752198,0.0,0.0,0.0,0.0,0.0,0.0025933580473065376,0.0032008779235184193,0.0028765813913196325,0.0029814329463988543,0.01712128333747387
59,0.009744922996914747,0.9232683181762695,51,0.85,0.8386984600099354,0.8581349206349206,0.9483078886085962,0.85025086934923,0.0,0.0,0.0,0.0,0.0,0.002533865626901388,0.0032248885836452246,0.002881433116272092,0.0029595058877021074,0.015769829973578453
60,0.00973179534641814,0.8211445212364197,50,0.8333333333333334,0.8178759774504455,0.8159722222222222,0.9423555076562152,0.8320603746135663,0.0,0.0,0.0,0.0,0.0,0.002419112715870142,0.003148838644847274,0.0027332487516105175,0.0028677673544734716,0.015240372158586979
61,0.009718347701428667,0.8382924199104309,51,0.85,0.8518881046829118,0.8635912698412698,0.9471141247379457,0.8498497415554754,0.0,0.0,0.0,0.0,0.0,0.0023896018974483013,0.0031398253049701452,0.0026711481623351574,0.002842677291482687,0.014596033841371536
62,0.009704580981074998,0.7663321495056152,53,0.8833333333333333,0.8713254176863349,0.9216269841269842,0.9596852418196757,0.8843167467295084,0.0,0.0,0.0,0.0,0.0,0.002412596484646201,0.00306289317086339,0.0026033692993223667,0.0028290317859500647,0.014151965267956257
63,0.009690496126294182,0.8042066693305969,52,0.8666666666666667,0.8688780609695153,0.9112103174603176,0.9578600993695332,0.8662012743628186,0.0,0.0,0.0,0.0,0.0,0.0023887434508651495,0.002953683026134968,0.0024845029693096876,0.002816929016262293,0.014264358207583427
64,0.009676094099767331,0.773669421672821,51,0.85,0.8560563643150428,0.9007936507936508,0.9440679810668019,0.8490784807764091,0.0,0.0,0.0,0.0,0.0,0.002394263632595539,0.002898287959396839,0.002420328091830015,0.002798418514430523,0.013985650613904
65,0.009661375885853831,0.728660523891449,49,0.8166666666666667,0.8134502923976608,0.8427579365079364,0.9349722658979734,0.8154093567251463,0.0,0.0,0.0,0.0,0.0,0.0025005685165524483,0.002920805476605892,0.0024011253844946623,0.00277839507907629,0.013061936013400555
66,0.00964634249052405,0.747241199016571,48,0.8,0.7896825396825397,0.8323412698412698,0.9395269628170572,0.7982142857142857,0.0,0.0,0.0,0.0,0.0,0.002747462596744299,0.0030459524132311344,0.0024444942828267813,0.00290070497430861,0.012392859905958176
67,0.009630994941290591,0.7833123207092285,45,0.75,0.7504316191885558,0.8010912698412698,0.9414774930694741,0.7443997410284867,0.0,0.0,0.0,0.0,0.0,0.002947109052911401,0.0030550954397767782,0.0024575646966695786,0.0030070438515394926,0.012788552790880203
68,0.009615334287138054,0.7432557344436646,44,0.7333333333333333,0.7371794871794872,0.7906746031746031,0.9045776026908102,0.7259615384615384,0.0,0.0,0.0,0.0,0.0,0.0029771514236927032,0.0028706244193017483,0.0024020527489483356,0.0029580756090581417,0.013135022483766079
69,0.00959936159845135,0.7440783381462097,46,0.7666666666666667,0.7635802469135803,0.8115079365079364,0.9304748034111242,0.7625617283950618,0.0,0.0,0.0,0.0,0.0,0.0031659938395023346,0.002815054962411523,0.00244697998277843,0.003032395849004388,0.013396327383816242
70,0.009583077966942534,0.6825042963027954,49,0.8166666666666667,0.8004273504273504,0.8209325396825397,0.9508838580182918,0.8177564102564102,0.0,0.0,0.0,0.0,0.0,0.0033604158088564873,0.0028291912749409676,0.0025072151329368353,0.003100252477452159,0.013280108571052551
71,0.009566484505576189,0.8121918439865112,48,0.8,0.7858851674641149,0.8050595238095237,0.9059484693329033,0.8001794258373206,0.0,0.0,0.0,0.0,0.0,0.0032905659172683954,0.0027350850868970156,0.002415329683572054,0.0029524348210543394,0.012615945190191269
72,0.009549582348493355,0.8836297988891602,47,0.7833333333333333,0.7747128661762809,0.8000992063492064,0.9131295907534115,0.7839511549877403,0.0,0.0,0.0,0.0,0.0,0.0031476032454520464,0.002520383568480611,0.0022867207881063223,0.0028307773172855377,0.011786453425884247
73,0.009532372650934018,0.7718900442123413,43,0.7166666666666667,0.7250528804280204,0.7638888888888888,0.8963153864392072,0.7149604952096553,0.0,0.0,0.0,0.0,0.0,0.003013900015503168,0.002403012942522764,0.0022352836094796658,0.0027400697581470013,0.011408456601202488
74,0.009514856589158148,0.7504937052726746,45,0.75,0.7509276437847866,0.7956349206349206,0.8662460115879927,0.7468073593073593,0.0,0.0,0.0,0.0,0.0,0.0030006172601133585,0.002407890511676669,0.0022779270075261593,0.0027098036371171474,0.011129215359687805
75,0.009497035360365296,0.8253846764564514,45,0.75,0.7509276437847866,0.7956349206349206,0.861992545365187,0.7468073593073593,0.0,0.0,0.0,0.0,0.0,0.003072847379371524,0.0024733927566558123,0.0023426127154380083,0.002793889492750168,0.010900966823101044
76,0.00947891018261278,0.7391536235809326,47,0.7833333333333333,0.7765536723163842,0.8110119047619048,0.8977559063054347,0.7833192090395481,0.0,0.0,0.0,0.0,0.0,0.0030373006593436003,0.002526578027755022,0.002310195006430149,0.0027070827782154083,0.010238992050290108
77,0.00946048229473242,0.6519879102706909,50,0.8333333333333334,0.8135300372142478,0.8313492063492064,0.9139914069159353,0.8347620946305156,0.0,0.0,0.0,0.0,0.0,0.0028590247966349125,0.002357800956815481,0.002183206845074892,0.0024180638138204813,0.009069162420928478
78,0.009441752956245879,0.6498367786407471,49,0.8166666666666667,0.7988772354443997,0.8154761904761904,0.9268150994271277,0.8170549280623907,0.0,0.0,0.0,0.0,0.0,0.002754416549578309,0.0021832692436873913,0.0020204526372253895,0.002147149760276079,0.008100551553070545
79,0.009422723447278559,0.7733481526374817,50,0.8333333333333334,0.8145833333333333,0.8368055555555555,0.9333239262484545,0.8349999999999999,0.0,0.0,0.0,0.0,0.0,0.0027804896235466003,0.002152848755940795,0.001985291950404644,0.002093710470944643,0.007593689486384392
80,0.00940339506847212,0.6830457448959351,49,0.8166666666666667,0.8026679221594476,0.8373015873015873,0.9398349728538408,0.8169538606403014,0.0,0.0,0.0,0.0,0.0,0.002651374787092209,0.0021589857060462236,0.0018946487689390779,0.002052243100479245,0.007260586600750685
81,0.009383769140895582,0.6493237018585205,45,0.75,0.7509276437847866,0.7956349206349206,0.9261410050030333,0.7468073593073593,0.0,0.0,0.0,0.0,0.0,0.0026155344676226377,0.0021094551775604486,0.0018825192237272859,0.0019486097153276205,0.007165103685110807
82,0.009363847005955023,0.6241379976272583,47,0.7833333333333333,0.7768134876197585,0.816468253968254,0.9336864109859393,0.7821746298370038,0.0,0.0,0.0,0.0,0.0,0.002643781714141369,0.0021414917428046465,0.001917472342029214,0.001932082581333816,0.007118336856365204
83,0.009343630025301902,0.6381756067276001,49,0.8166666666666667,0.8026937912156277,0.8427579365079364,0.9373989098340513,0.815781697150678,0.0,0.0,0.0,0.0,0.0,0.002607842907309532,0.0021640178747475147,0.0019097193144261837,0.0018941800808534026,0.0070713539607822895
84,0.00932311958073999,0.6263606548309326,50,0.8333333333333334,0.8156565656565657,0.847718253968254,0.9414629744818424,0.8342171717171717,0.0,0.0,0.0,0.0,0.0,0.002675259718671441,0.0022646558936685324,0.0019220469985157251,0.0018722543027251959,0.007045347709208727
85,0.009302317074130931,0.6451419591903687,49,0.8166666666666667,0.8175751174786855,0.8635912698412698,0.9446643830488171,0.8165702346512376,0.0,0.0,0.0,0.0,0.0,0.00263234693557024,0.002268938347697258,0.0018718767678365111,0.0018317888025194407,0.006886750925332308
86,0.009281223927298419,0.6449150443077087,48,0.8,0.7897301349325337,0.8268849206349206,0.9423060124711068,0.7996189405297351,0.0,0.0,0.0,0.0,0.0,0.002521803602576256,0.002218017354607582,0.0018019905546680093,0.0017712762346491218,0.0068399361334741116
87,0.009259841581931017,0.6073302030563354,47,0.7833333333333333,0.7768134876197585,0.816468253968254,0.9399194446364257,0.7821746298370038,0.0,0.0,0.0,0.0,0.0,0.002505301497876644,0.0022080529015511274,0.0018458557315170765,0.0018237789627164602,0.006913656368851662
88,0.00923817149948363,0.621085524559021,46,0.7666666666666667,0.7638888888888888,0.8060515873015873,0.9330481330776141,0.7645833333333333,0.0,0.0,0.0,0.0,0.0,0.002613816875964403,0.002320952480658889,0.002027659211307764,0.00202909461222589,0.006999579723924398
89,0.00921621516107761,0.6094410419464111,48,0.8,0.7897301349325337,0.8268849206349206,0.926499350143218,0.7996189405297351,0.0,0.0,0.0,0.0,0.0,0.0025982714723795652,0.0024542801547795534,0.002037032740190625,0.0020504724234342575,0.00738800223916769
90,0.009193974067399517,0.6024842262268066,49,0.8166666666666667,0.8126179831097864,0.8318452380952381,0.9244284116041191,0.8168554396423249,0.0,0.0,0.0,0.0,0.0,0.0026412783190608025,0.002501274226233363,0.0020970371551811695,0.0022009520325809717,0.008195674978196621
91,0.009171449738598562,0.6252273321151733,48,0.8,0.8000000000000002,0.8214285714285715,0.9269344278188617,0.8,0.0,0.0,0.0,0.0,0.0,0.0027906775940209627,0.002569219097495079,0.002170661697164178,0.0024203325156122446,0.008782189339399338
92,0.009148643714182699,0.6444171667098999,46,0.7666666666666667,0.7637431284357822,0.8005952380952381,0.9255385436104775,0.766010744627686,0.0,0.0,0.0,0.0,0.0,0.002663595834746957,0.0025225665885955095,0.002094944939017296,0.0023946603760123253,0.008737444877624512
93,0.009125557552913402,0.6093044281005859,46,0.7666666666666667,0.7701288244766505,0.8377976190476191,0.9278124424056028,0.7646537842190017,0.0,0.0,0.0,0.0,0.0,0.00262858672067523,0.0025719969999045134,0.002129976637661457,0.0025544660165905952,0.009486522525548935
94,0.009102192832699127,0.7026723623275757,47,0.7833333333333333,0.7874232375337756,0.8110119047619048,0.9176620298377375,0.7830655858511423,0.0,0.0,0.0,0.0,0.0,0.0026386745739728212,0.002750927349552512,0.0022236586082726717,0.0029006339609622955,0.010653579607605934
95,0.009078551150487465,0.5670726299285889,46,0.7666666666666667,0.7748593788212276,0.8005952380952381,0.9341427865897205,0.7660161408657373,0.0,0.0,0.0,0.0,0.0,0.00270440592430532,0.002983919344842434,0.0023498779628425837,0.003218170255422592,0.011639385484158993
96,0.00905463412215599,0.5943171977996826,51,0.85,0.8548894395730081,0.8898809523809524,0.9395260029104368,0.8497513978904562,0.0,0.0,0.0,0.0,0.0,0.0026045856066048145,0.0030170518439263105,0.0023385207168757915,0.003217272227630019,0.011878754012286663
97,0.009030443382401818,0.582360565662384,50,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.9459203608672948,0.8336684171042761,0.0,0.0,0.0,0.0,0.0,0.0025164904072880745,0.0030009583570063114,0.0022974165622144938,0.0031459606252610683,0.011660438030958176
98,0.009005980584629878,0.5899496078491211,50,0.8333333333333334,0.8253063265816455,0.8422619047619048,0.9497037728169803,0.8336684171042761,0.0,0.0,0.0,0.0,0.0,0.0024072180967777967,0.002982142148539424,0.0022506408859044313,0.0030399104580283165,0.010892169550061226
99,0.008981247400839902,0.6213175058364868,47,0.7833333333333333,0.7424057424057424,0.7366071428571428,0.940087548283303,0.7814389314389314,0.0,0.0,0.0,0.0,0.0,0.0024042329750955105,0.0029980747494846582,0.002165550598874688,0.0030398599337786436,0.010605871677398682
100,0.00895624552151215,0.5948501825332642,49,0.8166666666666667,0.7782150665871597,0.7574404761904762,0.9468052747828691,0.8138779566686545,0.0,0.0,0.0,0.0,0.0,0.0022831023670732975,0.0028921638149768114,0.001912908162921667,0.002935235621407628,0.010171745903789997
101,0.008930976655491857,0.6631374955177307,52,0.8666666666666667,0.8420224761688176,0.8258928571428571,0.9573336505824713,0.8657475316011902,0.0,0.0,0.0,0.0,0.0,0.002161725191399455,0.0027191624976694584,0.001669802237302065,0.0028783895540982485,0.00993128027766943
102,0.008905442529872458,0.5828589200973511,49,0.8166666666666667,0.8026679221594476,0.8373015873015873,0.9436560011442087,0.8169538606403014,0.0,0.0,0.0,0.0,0.0,0.00206993636675179,0.002575947204604745,0.0015213305596262217,0.002950112335383892,0.009628665633499622
